linha=1 | nome=Felipe | acao=fez um experimento | valor=1278
linha=3177 | nome=Vitor | acao=fez um experimento | valor=2546
linha=3178 | nome=Otavio | acao=otimizou o algoritmo | valor=4043
linha=3179 | nome=Paulo | acao=executou o benchmark | valor=8255
linha=3180 | nome=Lucas | acao=estudou computacao | valor=5250
linha=3181 | nome=Eduarda | acao=comparou as metricas | valor=8549
linha=3182 | nome=Vitor | acao=otimizou o algoritmo | valor=7639
linha=3183 | nome=Daniela | acao=participou da aula | valor=1236
linha=3184 | nome=Gabriela | acao=analisou os resultados | valor=9139
linha=3185 | nome=Paulo | acao=estudou computacao | valor=7318
linha=3186 | nome=Bruno | acao=analisou os resultados | valor=9691
linha=3187 | nome=Daniela | acao=participou da aula | valor=1076
linha=3188 | nome=Felipe | acao=executou o benchmark | valor=6387
linha=3189 | nome=Paulo | acao=fez um experimento | valor=4742
linha=3190 | nome=Ana | acao=escreveu o relatorio | valor=8527
linha=3191 | nome=Carlos | acao=participou da aula | valor=3219
linha=3192 | nome=Igor | acao=estudou computacao | valor=8195
linha=3193 | nome=Karen | acao=escreveu o relatorio | valor=1616
linha=3194 | nome=Sofia | acao=estudou computacao | valor=2755
linha=3195 | nome=Ana | acao=analisou os resultados | valor=9427
linha=3196 | nome=Bruno | acao=otimizou o algoritmo | valor=6366
linha=3197 | nome=Lucas | acao=fez um experimento | valor=3502
linha=3198 | nome=Gabriela | acao=otimizou o algoritmo | valor=3649
linha=3199 | nome=Eduarda | acao=fez um experimento | valor=2346
linha=3200 | nome=Carlos | acao=escreveu o relatorio | valor=1935
linha=3201 | nome=Natalia | acao=escreveu o relatorio | valor=4350
linha=3202 | nome=Daniela | acao=participou da aula | valor=1299
linha=3203 | nome=Gabriela | acao=analisou os resultados | valor=2336
linha=3204 | nome=Carlos | acao=estudou computacao | valor=3213
linha=3205 | nome=Sofia | acao=escreveu o relatorio | valor=1019
linha=3206 | nome=Renata | acao=analisou os resultados | valor=5121
linha=3207 | nome=Joao | acao=comparou as metricas | valor=9213
linha=3208 | nome=Natalia | acao=escreveu o relatorio | valor=7572
linha=3209 | nome=Carlos | acao=otimizou o algoritmo | valor=5271
linha=3210 | nome=Sofia | acao=escreveu o relatorio | valor=2217
linha=3211 | nome=Bruno | acao=comparou as metricas | valor=6055
linha=3212 | nome=Felipe | acao=executou o benchmark | valor=2842
linha=3213 | nome=Felipe | acao=fez um experimento | valor=9117
linha=3214 | nome=Renata | acao=analisou os resultados | valor=7642
linha=3215 | nome=Karen | acao=executou o benchmark | valor=8121
linha=3216 | nome=Vitor | acao=escreveu o relatorio | valor=8612
linha=3217 | nome=Ana | acao=fez um experimento | valor=5116
linha=3218 | nome=Karen | acao=comparou as metricas | valor=3262
linha=3219 | nome=Ana | acao=participou da aula | valor=4512
linha=3220 | nome=Tiago | acao=estudou computacao | valor=6781
linha=3221 | nome=Mariana | acao=fez um experimento | valor=8416
linha=3222 | nome=Otavio | acao=fez um experimento | valor=8897
linha=3223 | nome=Renata | acao=participou da aula | valor=3959
linha=3224 | nome=Vitor | acao=fez um experimento | valor=5024
linha=3225 | nome=Ana | acao=analisou os resultados | valor=5003
linha=3226 | nome=Tiago | acao=participou da aula | valor=8615
linha=3227 | nome=Lucas | acao=fez um experimento | valor=6170
linha=3228 | nome=Ana | acao=executou o benchmark | valor=4750
linha=3229 | nome=Felipe | acao=escreveu o relatorio | valor=4072
linha=3230 | nome=Carlos | acao=estudou computacao | valor=7151
linha=3231 | nome=Sofia | acao=comparou as metricas | valor=5877
linha=3232 | nome=Tiago | acao=escreveu o relatorio | valor=3683
linha=3233 | nome=Felipe | acao=participou da aula | valor=5655
linha=3234 | nome=Ana | acao=fez um experimento | valor=4701
linha=3235 | nome=Lucas | acao=analisou os resultados | valor=4167
linha=3236 | nome=Natalia | acao=analisou os resultados | valor=3861
linha=3237 | nome=Paulo | acao=escreveu o relatorio | valor=6893
linha=3238 | nome=Daniela | acao=otimizou o algoritmo | valor=1224
linha=3239 | nome=Bruno | acao=estudou computacao | valor=5856
linha=3240 | nome=Gabriela | acao=otimizou o algoritmo | valor=3417
linha=3241 | nome=Karen | acao=participou da aula | valor=2214
linha=3242 | nome=Otavio | acao=otimizou o algoritmo | valor=2619
linha=3243 | nome=Sofia | acao=comparou as metricas | valor=7879
linha=3244 | nome=Joao | acao=estudou computacao | valor=7152
linha=3245 | nome=Ana | acao=escreveu o relatorio | valor=1012
linha=3246 | nome=Sofia | acao=otimizou o algoritmo | valor=6872
linha=3247 | nome=Mariana | acao=participou da aula | valor=3035
linha=3248 | nome=Igor | acao=participou da aula | valor=1827
linha=3249 | nome=Eduarda | acao=otimizou o algoritmo | valor=1920
linha=3250 | nome=Karen | acao=escreveu o relatorio | valor=2053
linha=3251 | nome=Felipe | acao=comparou as metricas | valor=9185
linha=3252 | nome=Felipe | acao=comparou as metricas | valor=3739
linha=3253 | nome=Natalia | acao=executou o benchmark | valor=7814
linha=3254 | nome=Carlos | acao=otimizou o algoritmo | valor=7383
linha=3255 | nome=Lucas | acao=comparou as metricas | valor=6486
linha=3256 | nome=Carlos | acao=analisou os resultados | valor=4053
linha=3257 | nome=Mariana | acao=escreveu o relatorio | valor=4933
linha=3258 | nome=Renata | acao=otimizou o algoritmo | valor=6341
linha=3259 | nome=Igor | acao=participou da aula | valor=8852
linha=3260 | nome=Tiago | acao=executou o benchmark | valor=9477
linha=3261 | nome=Renata | acao=estudou computacao | valor=8959
linha=3262 | nome=Felipe | acao=escreveu o relatorio | valor=1240
linha=3263 | nome=Joao | acao=executou o benchmark | valor=1539
linha=3264 | nome=Ana | acao=escreveu o relatorio | valor=6401
linha=3265 | nome=Otavio | acao=fez um experimento | valor=3081
linha=3266 | nome=Karen | acao=analisou os resultados | valor=7754
linha=3267 | nome=Karen | acao=estudou computacao | valor=1775
linha=3268 | nome=Eduarda | acao=estudou computacao | valor=8684
linha=3269 | nome=Paulo | acao=escreveu o relatorio | valor=1527
linha=3270 | nome=Lucas | acao=escreveu o relatorio | valor=3752
linha=3271 | nome=Lucas | acao=executou o benchmark | valor=6143
linha=3272 | nome=Ana | acao=escreveu o relatorio | valor=4731
linha=3273 | nome=Karen | acao=otimizou o algoritmo | valor=1566
linha=3274 | nome=Bruno | acao=analisou os resultados | valor=5744
linha=3275 | nome=Paulo | acao=estudou computacao | valor=5877
linha=3276 | nome=Helena | acao=escreveu o relatorio | valor=8135
linha=3277 | nome=Bruno | acao=executou o benchmark | valor=3714
linha=3278 | nome=Igor | acao=participou da aula | valor=8178
linha=3279 | nome=Igor | acao=comparou as metricas | valor=7056
linha=3280 | nome=Ana | acao=estudou computacao | valor=7604
linha=3281 | nome=Bruno | acao=escreveu o relatorio | valor=7731
linha=3282 | nome=Carlos | acao=analisou os resultados | valor=9843
linha=3283 | nome=Mariana | acao=estudou computacao | valor=3194
linha=3284 | nome=Helena | acao=otimizou o algoritmo | valor=1953
linha=3285 | nome=Natalia | acao=escreveu o relatorio | valor=9220
linha=3286 | nome=Karen | acao=otimizou o algoritmo | valor=8669
linha=3287 | nome=Gabriela | acao=fez um experimento | valor=4225
linha=3288 | nome=Natalia | acao=fez um experimento | valor=6421
linha=3289 | nome=Lucas | acao=executou o benchmark | valor=4122
linha=3290 | nome=Helena | acao=otimizou o algoritmo | valor=6891
linha=3291 | nome=Natalia | acao=escreveu o relatorio | valor=9348
linha=3292 | nome=Igor | acao=comparou as metricas | valor=8857
linha=3293 | nome=Vitor | acao=fez um experimento | valor=3205
linha=3294 | nome=Felipe | acao=executou o benchmark | valor=8889
linha=3295 | nome=Felipe | acao=estudou computacao | valor=6259
linha=3296 | nome=Bruno | acao=participou da aula | valor=1609
linha=3297 | nome=Renata | acao=analisou os resultados | valor=5821
linha=3298 | nome=Karen | acao=estudou computacao | valor=6633
linha=3299 | nome=Vitor | acao=otimizou o algoritmo | valor=5099
linha=3300 | nome=Daniela | acao=fez um experimento | valor=5461
linha=3301 | nome=Eduarda | acao=participou da aula | valor=1884
linha=3302 | nome=Lucas | acao=participou da aula | valor=9689
linha=3303 | nome=Mariana | acao=executou o benchmark | valor=8805
linha=3304 | nome=Eduarda | acao=escreveu o relatorio | valor=9981
linha=3305 | nome=Sofia | acao=executou o benchmark | valor=6284
linha=3306 | nome=Felipe | acao=analisou os resultados | valor=6352
linha=3307 | nome=Paulo | acao=estudou computacao | valor=3258
linha=3308 | nome=Eduarda | acao=executou o benchmark | valor=6594
linha=3309 | nome=Carlos | acao=executou o benchmark | valor=3741
linha=3310 | nome=Helena | acao=participou da aula | valor=2328
linha=3311 | nome=Daniela | acao=fez um experimento | valor=4364
linha=3312 | nome=Joao | acao=escreveu o relatorio | valor=3599
linha=3313 | nome=Natalia | acao=analisou os resultados | valor=7165
linha=3314 | nome=Carlos | acao=participou da aula | valor=2350
linha=3315 | nome=Sofia | acao=estudou computacao | valor=2299
linha=3316 | nome=Karen | acao=participou da aula | valor=6503
linha=3317 | nome=Gabriela | acao=escreveu o relatorio | valor=3475
linha=3318 | nome=Daniela | acao=escreveu o relatorio | valor=1901
linha=3319 | nome=Gabriela | acao=analisou os resultados | valor=1771
linha=3320 | nome=Mariana | acao=fez um experimento | valor=5545
linha=3321 | nome=Igor | acao=comparou as metricas | valor=5058
linha=3322 | nome=Karen | acao=comparou as metricas | valor=5178
linha=3323 | nome=Otavio | acao=estudou computacao | valor=7198
linha=3324 | nome=Mariana | acao=comparou as metricas | valor=5951
linha=3325 | nome=Joao | acao=escreveu o relatorio | valor=3238
linha=3326 | nome=Renata | acao=participou da aula | valor=4297
linha=3327 | nome=Felipe | acao=estudou computacao | valor=6451
linha=3328 | nome=Igor | acao=escreveu o relatorio | valor=6909
linha=3329 | nome=Daniela | acao=analisou os resultados | valor=9582
linha=3330 | nome=Igor | acao=analisou os resultados | valor=3693
linha=3331 | nome=Tiago | acao=fez um experimento | valor=1859
linha=3332 | nome=Igor | acao=executou o benchmark | valor=1509
linha=3333 | nome=Vitor | acao=comparou as metricas | valor=7638
linha=3334 | nome=Vitor | acao=comparou as metricas | valor=8149
linha=3335 | nome=Otavio | acao=comparou as metricas | valor=8747
linha=3336 | nome=Igor | acao=estudou computacao | valor=5264
linha=3337 | nome=Natalia | acao=executou o benchmark | valor=1015
linha=3338 | nome=Joao | acao=analisou os resultados | valor=7802
linha=3339 | nome=Carlos | acao=estudou computacao | valor=9011
linha=3340 | nome=Daniela | acao=comparou as metricas | valor=8448
linha=3341 | nome=Gabriela | acao=estudou computacao | valor=5022
linha=3342 | nome=Vitor | acao=analisou os resultados | valor=9814
linha=3343 | nome=Karen | acao=estudou computacao | valor=2281
linha=3344 | nome=Vitor | acao=participou da aula | valor=3217
linha=3345 | nome=Daniela | acao=comparou as metricas | valor=9429
linha=3346 | nome=Tiago | acao=escreveu o relatorio | valor=7799
linha=3347 | nome=Lucas | acao=executou o benchmark | valor=3362
linha=3348 | nome=Joao | acao=fez um experimento | valor=2343
linha=3349 | nome=Daniela | acao=escreveu o relatorio | valor=5561
linha=3350 | nome=Lucas | acao=participou da aula | valor=4562
linha=3351 | nome=Helena | acao=analisou os resultados | valor=9871
linha=3352 | nome=Karen | acao=analisou os resultados | valor=4249
linha=3353 | nome=Eduarda | acao=escreveu o relatorio | valor=7745
linha=3354 | nome=Gabriela | acao=fez um experimento | valor=7396
linha=3355 | nome=Mariana | acao=comparou as metricas | valor=7343
linha=3356 | nome=Mariana | acao=executou o benchmark | valor=1427
linha=3357 | nome=Gabriela | acao=otimizou o algoritmo | valor=6360
linha=3358 | nome=Carlos | acao=estudou computacao | valor=3346
linha=3359 | nome=Otavio | acao=escreveu o relatorio | valor=2182
linha=3360 | nome=Carlos | acao=fez um experimento | valor=8018
linha=3361 | nome=Natalia | acao=otimizou o algoritmo | valor=3343
linha=3362 | nome=Helena | acao=analisou os resultados | valor=6113
linha=3363 | nome=Daniela | acao=participou da aula | valor=7506
linha=3364 | nome=Otavio | acao=escreveu o relatorio | valor=8289
linha=3365 | nome=Gabriela | acao=comparou as metricas | valor=7305
linha=3366 | nome=Daniela | acao=estudou computacao | valor=6888
linha=3367 | nome=Tiago | acao=fez um experimento | valor=7414
linha=3368 | nome=Bruno | acao=executou o benchmark | valor=1481
linha=3369 | nome=Carlos | acao=otimizou o algoritmo | valor=8540
linha=3370 | nome=Tiago | acao=executou o benchmark | valor=9882
linha=3371 | nome=Daniela | acao=comparou as metricas | valor=1420
linha=3372 | nome=Felipe | acao=participou da aula | valor=2902
linha=3373 | nome=Daniela | acao=escreveu o relatorio | valor=2888
linha=3374 | nome=Eduarda | acao=estudou computacao | valor=7912
linha=3375 | nome=Paulo | acao=analisou os resultados | valor=4099
linha=3376 | nome=Paulo | acao=comparou as metricas | valor=5062
linha=3377 | nome=Paulo | acao=comparou as metricas | valor=1184
linha=3378 | nome=Sofia | acao=otimizou o algoritmo | valor=3275
linha=3379 | nome=Paulo | acao=fez um experimento | valor=2411
linha=3380 | nome=Eduarda | acao=comparou as metricas | valor=7443
linha=3381 | nome=Gabriela | acao=fez um experimento | valor=9778
linha=3382 | nome=Mariana | acao=executou o benchmark | valor=7777
linha=3383 | nome=Helena | acao=fez um experimento | valor=1585
linha=3384 | nome=Gabriela | acao=participou da aula | valor=5344
linha=3385 | nome=Lucas | acao=estudou computacao | valor=7220
linha=3386 | nome=Helena | acao=participou da aula | valor=1894
linha=3387 | nome=Gabriela | acao=comparou as metricas | valor=9619
linha=3388 | nome=Felipe | acao=estudou computacao | valor=9921
linha=3389 | nome=Eduarda | acao=otimizou o algoritmo | valor=6453
linha=3390 | nome=Lucas | acao=comparou as metricas | valor=4946
linha=3391 | nome=Ana | acao=escreveu o relatorio | valor=4593
linha=3392 | nome=Eduarda | acao=comparou as metricas | valor=8499
linha=3393 | nome=Eduarda | acao=otimizou o algoritmo | valor=3692
linha=3394 | nome=Ana | acao=participou da aula | valor=6514
linha=3395 | nome=Ana | acao=escreveu o relatorio | valor=2773
linha=3396 | nome=Mariana | acao=comparou as metricas | valor=8762
linha=3397 | nome=Renata | acao=analisou os resultados | valor=7125
linha=3398 | nome=Renata | acao=participou da aula | valor=7896
linha=3399 | nome=Tiago | acao=comparou as metricas | valor=3358
linha=3400 | nome=Lucas | acao=fez um experimento | valor=3851
linha=3401 | nome=Lucas | acao=fez um experimento | valor=9588
linha=3402 | nome=Renata | acao=comparou as metricas | valor=7968
linha=3403 | nome=Eduarda | acao=analisou os resultados | valor=9638
linha=3404 | nome=Lucas | acao=fez um experimento | valor=4484
linha=3405 | nome=Igor | acao=escreveu o relatorio | valor=2882
linha=3406 | nome=Daniela | acao=comparou as metricas | valor=5391
linha=3407 | nome=Daniela | acao=analisou os resultados | valor=5672
linha=3408 | nome=Felipe | acao=analisou os resultados | valor=4081
linha=3409 | nome=Mariana | acao=estudou computacao | valor=7557
linha=3410 | nome=Helena | acao=participou da aula | valor=8852
linha=3411 | nome=Gabriela | acao=executou o benchmark | valor=2155
linha=3412 | nome=Eduarda | acao=participou da aula | valor=6035
linha=3413 | nome=Daniela | acao=participou da aula | valor=5384
linha=3414 | nome=Natalia | acao=estudou computacao | valor=2100
linha=3415 | nome=Eduarda | acao=executou o benchmark | valor=1636
linha=3416 | nome=Tiago | acao=executou o benchmark | valor=3113
linha=3417 | nome=Carlos | acao=comparou as metricas | valor=5621
linha=3418 | nome=Bruno | acao=fez um experimento | valor=5760
linha=3419 | nome=Eduarda | acao=comparou as metricas | valor=9124
linha=3420 | nome=Tiago | acao=otimizou o algoritmo | valor=6478
linha=3421 | nome=Eduarda | acao=otimizou o algoritmo | valor=2765
linha=3422 | nome=Vitor | acao=participou da aula | valor=5719
linha=3423 | nome=Tiago | acao=executou o benchmark | valor=5175
linha=3424 | nome=Lucas | acao=fez um experimento | valor=5705
linha=3425 | nome=Tiago | acao=otimizou o algoritmo | valor=8938
linha=3426 | nome=Daniela | acao=escreveu o relatorio | valor=8730
linha=3427 | nome=Vitor | acao=estudou computacao | valor=3532
linha=3428 | nome=Vitor | acao=escreveu o relatorio | valor=2544
linha=3429 | nome=Sofia | acao=fez um experimento | valor=7723
