linha=1 | nome=Eduarda | acao=estudou computacao | valor=1738
linha=2905 | nome=Mariana | acao=fez um experimento | valor=1705
linha=2906 | nome=Felipe | acao=executou o benchmark | valor=3998
linha=2907 | nome=Otavio | acao=fez um experimento | valor=3502
linha=2908 | nome=Joao | acao=analisou os resultados | valor=1360
linha=2909 | nome=Igor | acao=estudou computacao | valor=1291
linha=2910 | nome=Joao | acao=executou o benchmark | valor=8332
linha=2911 | nome=Igor | acao=comparou as metricas | valor=5841
linha=2912 | nome=Igor | acao=analisou os resultados | valor=7534
linha=2913 | nome=Karen | acao=fez um experimento | valor=2031
linha=2914 | nome=Paulo | acao=estudou computacao | valor=9215
linha=2915 | nome=Renata | acao=estudou computacao | valor=5953
linha=2916 | nome=Karen | acao=escreveu o relatorio | valor=2303
linha=2917 | nome=Vitor | acao=fez um experimento | valor=8423
linha=2918 | nome=Natalia | acao=executou o benchmark | valor=9592
linha=2919 | nome=Helena | acao=executou o benchmark | valor=7697
linha=2920 | nome=Karen | acao=escreveu o relatorio | valor=1368
linha=2921 | nome=Carlos | acao=executou o benchmark | valor=1333
linha=2922 | nome=Paulo | acao=comparou as metricas | valor=4071
linha=2923 | nome=Felipe | acao=comparou as metricas | valor=8400
linha=2924 | nome=Bruno | acao=estudou computacao | valor=9133
linha=2925 | nome=Sofia | acao=otimizou o algoritmo | valor=1596
linha=2926 | nome=Helena | acao=executou o benchmark | valor=5831
linha=2927 | nome=Renata | acao=otimizou o algoritmo | valor=1927
linha=2928 | nome=Mariana | acao=otimizou o algoritmo | valor=1559
linha=2929 | nome=Mariana | acao=participou da aula | valor=5361
linha=2930 | nome=Vitor | acao=comparou as metricas | valor=4625
linha=2931 | nome=Karen | acao=estudou computacao | valor=2748
linha=2932 | nome=Vitor | acao=analisou os resultados | valor=7681
linha=2933 | nome=Gabriela | acao=escreveu o relatorio | valor=3501
linha=2934 | nome=Joao | acao=escreveu o relatorio | valor=4959
linha=2935 | nome=Igor | acao=otimizou o algoritmo | valor=7042
linha=2936 | nome=Ana | acao=executou o benchmark | valor=7041
linha=2937 | nome=Eduarda | acao=analisou os resultados | valor=1401
linha=2938 | nome=Otavio | acao=fez um experimento | valor=2105
linha=2939 | nome=Renata | acao=executou o benchmark | valor=6490
linha=2940 | nome=Lucas | acao=estudou computacao | valor=6762
linha=2941 | nome=Paulo | acao=escreveu o relatorio | valor=1094
linha=2942 | nome=Daniela | acao=escreveu o relatorio | valor=7389
linha=2943 | nome=Tiago | acao=fez um experimento | valor=4738
linha=2944 | nome=Paulo | acao=estudou computacao | valor=9814
linha=2945 | nome=Felipe | acao=escreveu o relatorio | valor=9696
linha=2946 | nome=Eduarda | acao=escreveu o relatorio | valor=7640
linha=2947 | nome=Helena | acao=analisou os resultados | valor=3008
linha=2948 | nome=Otavio | acao=executou o benchmark | valor=9874
linha=2949 | nome=Ana | acao=participou da aula | valor=6726
linha=2950 | nome=Lucas | acao=estudou computacao | valor=1450
linha=2951 | nome=Tiago | acao=fez um experimento | valor=1043
linha=2952 | nome=Karen | acao=fez um experimento | valor=4371
linha=2953 | nome=Bruno | acao=participou da aula | valor=4440
linha=2954 | nome=Igor | acao=analisou os resultados | valor=6423
linha=2955 | nome=Felipe | acao=participou da aula | valor=8286
linha=2956 | nome=Ana | acao=estudou computacao | valor=6789
linha=2957 | nome=Bruno | acao=executou o benchmark | valor=4054
linha=2958 | nome=Ana | acao=fez um experimento | valor=7040
linha=2959 | nome=Renata | acao=escreveu o relatorio | valor=4210
linha=2960 | nome=Vitor | acao=escreveu o relatorio | valor=3506
linha=2961 | nome=Karen | acao=comparou as metricas | valor=5961
linha=2962 | nome=Eduarda | acao=executou o benchmark | valor=7761
linha=2963 | nome=Igor | acao=escreveu o relatorio | valor=1534
linha=2964 | nome=Gabriela | acao=estudou computacao | valor=1184
linha=2965 | nome=Ana | acao=estudou computacao | valor=7208
linha=2966 | nome=Ana | acao=comparou as metricas | valor=3860
linha=2967 | nome=Tiago | acao=fez um experimento | valor=3917
linha=2968 | nome=Renata | acao=participou da aula | valor=8461
linha=2969 | nome=Carlos | acao=fez um experimento | valor=5344
linha=2970 | nome=Sofia | acao=estudou computacao | valor=5803
linha=2971 | nome=Karen | acao=fez um experimento | valor=5844
linha=2972 | nome=Ana | acao=analisou os resultados | valor=5668
linha=2973 | nome=Eduarda | acao=comparou as metricas | valor=7944
linha=2974 | nome=Eduarda | acao=executou o benchmark | valor=4628
linha=2975 | nome=Igor | acao=analisou os resultados | valor=1630
linha=2976 | nome=Igor | acao=executou o benchmark | valor=1250
linha=2977 | nome=Vitor | acao=analisou os resultados | valor=1112
linha=2978 | nome=Gabriela | acao=otimizou o algoritmo | valor=2677
linha=2979 | nome=Ana | acao=otimizou o algoritmo | valor=8926
linha=2980 | nome=Vitor | acao=otimizou o algoritmo | valor=6346
linha=2981 | nome=Joao | acao=analisou os resultados | valor=8605
linha=2982 | nome=Helena | acao=otimizou o algoritmo | valor=7615
linha=2983 | nome=Daniela | acao=analisou os resultados | valor=2280
linha=2984 | nome=Karen | acao=analisou os resultados | valor=7717
linha=2985 | nome=Paulo | acao=participou da aula | valor=5004
linha=2986 | nome=Paulo | acao=analisou os resultados | valor=4839
linha=2987 | nome=Tiago | acao=fez um experimento | valor=2005
linha=2988 | nome=Felipe | acao=estudou computacao | valor=5847
linha=2989 | nome=Felipe | acao=escreveu o relatorio | valor=8544
linha=2990 | nome=Bruno | acao=executou o benchmark | valor=5417
linha=2991 | nome=Bruno | acao=estudou computacao | valor=2280
linha=2992 | nome=Helena | acao=escreveu o relatorio | valor=2635
linha=2993 | nome=Felipe | acao=otimizou o algoritmo | valor=6426
linha=2994 | nome=Renata | acao=analisou os resultados | valor=7351
linha=2995 | nome=Ana | acao=participou da aula | valor=1697
linha=2996 | nome=Bruno | acao=fez um experimento | valor=4703
linha=2997 | nome=Renata | acao=estudou computacao | valor=4628
linha=2998 | nome=Ana | acao=analisou os resultados | valor=2478
linha=2999 | nome=Helena | acao=fez um experimento | valor=4381
linha=3000 | nome=Joao | acao=otimizou o algoritmo | valor=9099
linha=3001 | nome=Gabriela | acao=executou o benchmark | valor=2825
linha=3002 | nome=Eduarda | acao=escreveu o relatorio | valor=7679
linha=3003 | nome=Helena | acao=executou o benchmark | valor=2896
linha=3004 | nome=Sofia | acao=escreveu o relatorio | valor=4683
linha=3005 | nome=Eduarda | acao=analisou os resultados | valor=8084
linha=3006 | nome=Tiago | acao=participou da aula | valor=7043
linha=3007 | nome=Tiago | acao=fez um experimento | valor=9016
linha=3008 | nome=Helena | acao=otimizou o algoritmo | valor=1885
linha=3009 | nome=Mariana | acao=comparou as metricas | valor=7139
linha=3010 | nome=Renata | acao=analisou os resultados | valor=2857
linha=3011 | nome=Eduarda | acao=escreveu o relatorio | valor=4815
linha=3012 | nome=Renata | acao=escreveu o relatorio | valor=2517
linha=3013 | nome=Felipe | acao=comparou as metricas | valor=4720
linha=3014 | nome=Vitor | acao=participou da aula | valor=9330
linha=3015 | nome=Natalia | acao=participou da aula | valor=6325
linha=3016 | nome=Felipe | acao=comparou as metricas | valor=1676
linha=3017 | nome=Tiago | acao=estudou computacao | valor=2116
linha=3018 | nome=Eduarda | acao=executou o benchmark | valor=5645
linha=3019 | nome=Mariana | acao=estudou computacao | valor=4910
linha=3020 | nome=Vitor | acao=participou da aula | valor=3040
linha=3021 | nome=Carlos | acao=escreveu o relatorio | valor=7376
linha=3022 | nome=Carlos | acao=executou o benchmark | valor=8309
linha=3023 | nome=Joao | acao=escreveu o relatorio | valor=3967
linha=3024 | nome=Helena | acao=participou da aula | valor=1766
linha=3025 | nome=Bruno | acao=analisou os resultados | valor=9768
linha=3026 | nome=Karen | acao=comparou as metricas | valor=3742
linha=3027 | nome=Otavio | acao=executou o benchmark | valor=1544
linha=3028 | nome=Otavio | acao=comparou as metricas | valor=4747
linha=3029 | nome=Gabriela | acao=otimizou o algoritmo | valor=2398
linha=3030 | nome=Joao | acao=fez um experimento | valor=8167
linha=3031 | nome=Gabriela | acao=comparou as metricas | valor=2639
linha=3032 | nome=Daniela | acao=escreveu o relatorio | valor=8408
linha=3033 | nome=Eduarda | acao=estudou computacao | valor=1729
linha=3034 | nome=Vitor | acao=fez um experimento | valor=1243
linha=3035 | nome=Renata | acao=executou o benchmark | valor=5449
linha=3036 | nome=Tiago | acao=comparou as metricas | valor=8292
linha=3037 | nome=Daniela | acao=executou o benchmark | valor=3984
linha=3038 | nome=Karen | acao=analisou os resultados | valor=7440
linha=3039 | nome=Igor | acao=fez um experimento | valor=1069
linha=3040 | nome=Felipe | acao=participou da aula | valor=2692
linha=3041 | nome=Sofia | acao=escreveu o relatorio | valor=1126
linha=3042 | nome=Lucas | acao=otimizou o algoritmo | valor=1473
linha=3043 | nome=Felipe | acao=comparou as metricas | valor=3670
linha=3044 | nome=Tiago | acao=comparou as metricas | valor=2814
linha=3045 | nome=Otavio | acao=executou o benchmark | valor=7627
linha=3046 | nome=Carlos | acao=analisou os resultados | valor=1064
linha=3047 | nome=Renata | acao=estudou computacao | valor=3604
linha=3048 | nome=Mariana | acao=otimizou o algoritmo | valor=8764
linha=3049 | nome=Ana | acao=otimizou o algoritmo | valor=8468
linha=3050 | nome=Gabriela | acao=escreveu o relatorio | valor=1779
linha=3051 | nome=Mariana | acao=escreveu o relatorio | valor=2464
linha=3052 | nome=Igor | acao=analisou os resultados | valor=8901
linha=3053 | nome=Eduarda | acao=executou o benchmark | valor=7576
linha=3054 | nome=Lucas | acao=analisou os resultados | valor=3120
linha=3055 | nome=Otavio | acao=participou da aula | valor=2578
linha=3056 | nome=Mariana | acao=escreveu o relatorio | valor=3126
linha=3057 | nome=Daniela | acao=participou da aula | valor=8537
linha=3058 | nome=Tiago | acao=executou o benchmark | valor=4556
linha=3059 | nome=Vitor | acao=fez um experimento | valor=5553
linha=3060 | nome=Carlos | acao=estudou computacao | valor=6166
linha=3061 | nome=Felipe | acao=escreveu o relatorio | valor=9219
linha=3062 | nome=Helena | acao=escreveu o relatorio | valor=6845
linha=3063 | nome=Bruno | acao=analisou os resultados | valor=8261
linha=3064 | nome=Daniela | acao=analisou os resultados | valor=5871
linha=3065 | nome=Igor | acao=estudou computacao | valor=9251
linha=3066 | nome=Bruno | acao=fez um experimento | valor=5537
linha=3067 | nome=Mariana | acao=analisou os resultados | valor=1532
linha=3068 | nome=Helena | acao=escreveu o relatorio | valor=7521
linha=3069 | nome=Renata | acao=comparou as metricas | valor=1302
linha=3070 | nome=Bruno | acao=comparou as metricas | valor=2438
linha=3071 | nome=Carlos | acao=participou da aula | valor=1559
linha=3072 | nome=Bruno | acao=escreveu o relatorio | valor=5274
linha=3073 | nome=Mariana | acao=comparou as metricas | valor=1400
linha=3074 | nome=Lucas | acao=fez um experimento | valor=2550
linha=3075 | nome=Tiago | acao=escreveu o relatorio | valor=3624
linha=3076 | nome=Gabriela | acao=analisou os resultados | valor=1388
linha=3077 | nome=Lucas | acao=escreveu o relatorio | valor=3177
linha=3078 | nome=Tiago | acao=participou da aula | valor=6275
linha=3079 | nome=Paulo | acao=escreveu o relatorio | valor=2396
linha=3080 | nome=Natalia | acao=analisou os resultados | valor=3005
linha=3081 | nome=Carlos | acao=executou o benchmark | valor=4937
linha=3082 | nome=Joao | acao=escreveu o relatorio | valor=6806
linha=3083 | nome=Ana | acao=participou da aula | valor=6372
linha=3084 | nome=Bruno | acao=comparou as metricas | valor=9898
linha=3085 | nome=Lucas | acao=otimizou o algoritmo | valor=6281
linha=3086 | nome=Daniela | acao=otimizou o algoritmo | valor=6808
linha=3087 | nome=Renata | acao=otimizou o algoritmo | valor=7050
linha=3088 | nome=Eduarda | acao=participou da aula | valor=4174
linha=3089 | nome=Daniela | acao=comparou as metricas | valor=2914
linha=3090 | nome=Helena | acao=analisou os resultados | valor=3849
linha=3091 | nome=Eduarda | acao=comparou as metricas | valor=9556
linha=3092 | nome=Mariana | acao=estudou computacao | valor=7320
linha=3093 | nome=Renata | acao=escreveu o relatorio | valor=3150
linha=3094 | nome=Joao | acao=participou da aula | valor=3554
linha=3095 | nome=Bruno | acao=otimizou o algoritmo | valor=5986
linha=3096 | nome=Mariana | acao=otimizou o algoritmo | valor=6641
linha=3097 | nome=Mariana | acao=executou o benchmark | valor=7436
linha=3098 | nome=Eduarda | acao=comparou as metricas | valor=2379
linha=3099 | nome=Tiago | acao=analisou os resultados | valor=9203
linha=3100 | nome=Daniela | acao=participou da aula | valor=6277
linha=3101 | nome=Vitor | acao=otimizou o algoritmo | valor=4436
linha=3102 | nome=Vitor | acao=participou da aula | valor=7158
linha=3103 | nome=Joao | acao=comparou as metricas | valor=3393
linha=3104 | nome=Mariana | acao=participou da aula | valor=8305
linha=3105 | nome=Sofia | acao=estudou computacao | valor=9096
linha=3106 | nome=Mariana | acao=estudou computacao | valor=1436
linha=3107 | nome=Sofia | acao=escreveu o relatorio | valor=5123
linha=3108 | nome=Felipe | acao=executou o benchmark | valor=8385
linha=3109 | nome=Gabriela | acao=escreveu o relatorio | valor=9467
linha=3110 | nome=Felipe | acao=fez um experimento | valor=6160
linha=3111 | nome=Tiago | acao=otimizou o algoritmo | valor=6938
linha=3112 | nome=Sofia | acao=fez um experimento | valor=1134
linha=3113 | nome=Natalia | acao=fez um experimento | valor=9387
linha=3114 | nome=Karen | acao=analisou os resultados | valor=1652
linha=3115 | nome=Daniela | acao=comparou as metricas | valor=7996
linha=3116 | nome=Sofia | acao=fez um experimento | valor=4520
linha=3117 | nome=Helena | acao=analisou os resultados | valor=6291
linha=3118 | nome=Lucas | acao=analisou os resultados | valor=4897
linha=3119 | nome=Daniela | acao=comparou as metricas | valor=9743
linha=3120 | nome=Mariana | acao=escreveu o relatorio | valor=9391
linha=3121 | nome=Renata | acao=escreveu o relatorio | valor=9345
linha=3122 | nome=Eduarda | acao=otimizou o algoritmo | valor=9449
linha=3123 | nome=Sofia | acao=comparou as metricas | valor=3125
linha=3124 | nome=Karen | acao=escreveu o relatorio | valor=6033
linha=3125 | nome=Eduarda | acao=participou da aula | valor=8684
linha=3126 | nome=Renata | acao=escreveu o relatorio | valor=2094
linha=3127 | nome=Daniela | acao=executou o benchmark | valor=3511
linha=3128 | nome=Felipe | acao=analisou os resultados | valor=2190
linha=3129 | nome=Vitor | acao=fez um experimento | valor=6673
linha=3130 | nome=Natalia | acao=otimizou o algoritmo | valor=8892
linha=3131 | nome=Renata | acao=executou o benchmark | valor=9841
linha=3132 | nome=Carlos | acao=comparou as metricas | valor=1640
linha=3133 | nome=Karen | acao=escreveu o relatorio | valor=7163
linha=3134 | nome=Otavio | acao=escreveu o relatorio | valor=9283
linha=3135 | nome=Joao | acao=analisou os resultados | valor=4882
linha=3136 | nome=Eduarda | acao=participou da aula | valor=8079
linha=3137 | nome=Renata | acao=comparou as metricas | valor=6444
linha=3138 | nome=Eduarda | acao=estudou computacao | valor=4631
linha=3139 | nome=Paulo | acao=otimizou o algoritmo | valor=2855
linha=3140 | nome=Lucas | acao=analisou os resultados | valor=6530
linha=3141 | nome=Bruno | acao=otimizou o algoritmo | valor=3123
linha=3142 | nome=Vitor | acao=escreveu o relatorio | valor=2721
linha=3143 | nome=Paulo | acao=analisou os resultados | valor=7307
linha=3144 | nome=Felipe | acao=escreveu o relatorio | valor=6248
linha=3145 | nome=Carlos | acao=executou o benchmark | valor=2083
linha=3146 | nome=Natalia | acao=fez um experimento | valor=4879
linha=3147 | nome=Carlos | acao=fez um experimento | valor=9172
linha=3148 | nome=Lucas | acao=executou o benchmark | valor=2613
linha=3149 | nome=Natalia | acao=escreveu o relatorio | valor=2462
linha=3150 | nome=Ana | acao=comparou as metricas | valor=3511
linha=3151 | nome=Ana | acao=executou o benchmark | valor=4996
linha=3152 | nome=Gabriela | acao=fez um experimento | valor=4785
linha=3153 | nome=Mariana | acao=executou o benchmark | valor=8517
linha=3154 | nome=Renata | acao=comparou as metricas | valor=8666
linha=3155 | nome=Mariana | acao=escreveu o relatorio | valor=2383
linha=3156 | nome=Mariana | acao=escreveu o relatorio | valor=2925
linha=3157 | nome=Tiago | acao=estudou computacao | valor=1231
