linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=3112
linha=2624 | nome=Joao | acao=executou o benchmark | valor=9721
linha=2625 | nome=Helena | acao=estudou computacao | valor=2837
linha=2626 | nome=Eduarda | acao=comparou as metricas | valor=3728
linha=2627 | nome=Karen | acao=fez um experimento | valor=6837
linha=2628 | nome=Helena | acao=comparou as metricas | valor=5493
linha=2629 | nome=Mariana | acao=escreveu o relatorio | valor=9957
linha=2630 | nome=Vitor | acao=estudou computacao | valor=8855
linha=2631 | nome=Helena | acao=executou o benchmark | valor=3758
linha=2632 | nome=Lucas | acao=participou da aula | valor=4454
linha=2633 | nome=Paulo | acao=estudou computacao | valor=2542
linha=2634 | nome=Vitor | acao=escreveu o relatorio | valor=3952
linha=2635 | nome=Daniela | acao=executou o benchmark | valor=9851
linha=2636 | nome=Joao | acao=otimizou o algoritmo | valor=3171
linha=2637 | nome=Sofia | acao=executou o benchmark | valor=9314
linha=2638 | nome=Karen | acao=executou o benchmark | valor=7636
linha=2639 | nome=Gabriela | acao=executou o benchmark | valor=4552
linha=2640 | nome=Daniela | acao=fez um experimento | valor=1016
linha=2641 | nome=Renata | acao=otimizou o algoritmo | valor=9841
linha=2642 | nome=Eduarda | acao=otimizou o algoritmo | valor=6924
linha=2643 | nome=Renata | acao=otimizou o algoritmo | valor=4232
linha=2644 | nome=Felipe | acao=analisou os resultados | valor=8115
linha=2645 | nome=Renata | acao=comparou as metricas | valor=6097
linha=2646 | nome=Vitor | acao=analisou os resultados | valor=7272
linha=2647 | nome=Tiago | acao=comparou as metricas | valor=5982
linha=2648 | nome=Karen | acao=analisou os resultados | valor=4779
linha=2649 | nome=Carlos | acao=analisou os resultados | valor=2550
linha=2650 | nome=Igor | acao=fez um experimento | valor=3739
linha=2651 | nome=Ana | acao=participou da aula | valor=5473
linha=2652 | nome=Joao | acao=escreveu o relatorio | valor=4635
linha=2653 | nome=Igor | acao=otimizou o algoritmo | valor=9395
linha=2654 | nome=Paulo | acao=escreveu o relatorio | valor=8985
linha=2655 | nome=Joao | acao=executou o benchmark | valor=9251
linha=2656 | nome=Karen | acao=fez um experimento | valor=9312
linha=2657 | nome=Daniela | acao=analisou os resultados | valor=4822
linha=2658 | nome=Renata | acao=participou da aula | valor=8936
linha=2659 | nome=Daniela | acao=analisou os resultados | valor=7432
linha=2660 | nome=Eduarda | acao=estudou computacao | valor=5271
linha=2661 | nome=Eduarda | acao=escreveu o relatorio | valor=4152
linha=2662 | nome=Daniela | acao=comparou as metricas | valor=2192
linha=2663 | nome=Helena | acao=fez um experimento | valor=7850
linha=2664 | nome=Paulo | acao=fez um experimento | valor=2749
linha=2665 | nome=Paulo | acao=fez um experimento | valor=8706
linha=2666 | nome=Lucas | acao=otimizou o algoritmo | valor=6280
linha=2667 | nome=Lucas | acao=analisou os resultados | valor=4194
linha=2668 | nome=Gabriela | acao=comparou as metricas | valor=6187
linha=2669 | nome=Paulo | acao=participou da aula | valor=7723
linha=2670 | nome=Tiago | acao=participou da aula | valor=2622
linha=2671 | nome=Eduarda | acao=estudou computacao | valor=2825
linha=2672 | nome=Igor | acao=executou o benchmark | valor=3654
linha=2673 | nome=Igor | acao=estudou computacao | valor=6975
linha=2674 | nome=Igor | acao=executou o benchmark | valor=4594
linha=2675 | nome=Karen | acao=analisou os resultados | valor=9030
linha=2676 | nome=Joao | acao=analisou os resultados | valor=2489
linha=2677 | nome=Eduarda | acao=otimizou o algoritmo | valor=9650
linha=2678 | nome=Otavio | acao=estudou computacao | valor=7928
linha=2679 | nome=Natalia | acao=participou da aula | valor=6257
linha=2680 | nome=Paulo | acao=comparou as metricas | valor=9407
linha=2681 | nome=Bruno | acao=fez um experimento | valor=1875
linha=2682 | nome=Helena | acao=comparou as metricas | valor=2608
linha=2683 | nome=Sofia | acao=participou da aula | valor=7924
linha=2684 | nome=Gabriela | acao=comparou as metricas | valor=7800
linha=2685 | nome=Paulo | acao=otimizou o algoritmo | valor=1861
linha=2686 | nome=Otavio | acao=participou da aula | valor=3771
linha=2687 | nome=Natalia | acao=estudou computacao | valor=4882
linha=2688 | nome=Sofia | acao=comparou as metricas | valor=6415
linha=2689 | nome=Natalia | acao=escreveu o relatorio | valor=5839
linha=2690 | nome=Helena | acao=otimizou o algoritmo | valor=5380
linha=2691 | nome=Bruno | acao=executou o benchmark | valor=7984
linha=2692 | nome=Igor | acao=participou da aula | valor=5405
linha=2693 | nome=Tiago | acao=executou o benchmark | valor=2811
linha=2694 | nome=Sofia | acao=estudou computacao | valor=2112
linha=2695 | nome=Mariana | acao=comparou as metricas | valor=2360
linha=2696 | nome=Karen | acao=fez um experimento | valor=4008
linha=2697 | nome=Renata | acao=executou o benchmark | valor=4547
linha=2698 | nome=Vitor | acao=estudou computacao | valor=5478
linha=2699 | nome=Eduarda | acao=analisou os resultados | valor=4598
linha=2700 | nome=Gabriela | acao=otimizou o algoritmo | valor=7779
linha=2701 | nome=Gabriela | acao=participou da aula | valor=9083
linha=2702 | nome=Gabriela | acao=otimizou o algoritmo | valor=7187
linha=2703 | nome=Natalia | acao=comparou as metricas | valor=5829
linha=2704 | nome=Otavio | acao=comparou as metricas | valor=5052
linha=2705 | nome=Tiago | acao=participou da aula | valor=3012
linha=2706 | nome=Bruno | acao=comparou as metricas | valor=9448
linha=2707 | nome=Renata | acao=comparou as metricas | valor=8357
linha=2708 | nome=Igor | acao=analisou os resultados | valor=2959
linha=2709 | nome=Carlos | acao=fez um experimento | valor=6954
linha=2710 | nome=Otavio | acao=otimizou o algoritmo | valor=5066
linha=2711 | nome=Otavio | acao=escreveu o relatorio | valor=7387
linha=2712 | nome=Bruno | acao=otimizou o algoritmo | valor=9463
linha=2713 | nome=Karen | acao=otimizou o algoritmo | valor=3900
linha=2714 | nome=Helena | acao=comparou as metricas | valor=8563
linha=2715 | nome=Paulo | acao=participou da aula | valor=3957
linha=2716 | nome=Renata | acao=escreveu o relatorio | valor=2218
linha=2717 | nome=Sofia | acao=comparou as metricas | valor=8957
linha=2718 | nome=Eduarda | acao=otimizou o algoritmo | valor=2033
linha=2719 | nome=Helena | acao=analisou os resultados | valor=7818
linha=2720 | nome=Mariana | acao=comparou as metricas | valor=6176
linha=2721 | nome=Ana | acao=participou da aula | valor=9365
linha=2722 | nome=Renata | acao=escreveu o relatorio | valor=9267
linha=2723 | nome=Paulo | acao=estudou computacao | valor=7810
linha=2724 | nome=Bruno | acao=estudou computacao | valor=9780
linha=2725 | nome=Mariana | acao=analisou os resultados | valor=1411
linha=2726 | nome=Otavio | acao=executou o benchmark | valor=1272
linha=2727 | nome=Igor | acao=executou o benchmark | valor=5985
linha=2728 | nome=Ana | acao=executou o benchmark | valor=6125
linha=2729 | nome=Tiago | acao=escreveu o relatorio | valor=5766
linha=2730 | nome=Eduarda | acao=estudou computacao | valor=7388
linha=2731 | nome=Igor | acao=fez um experimento | valor=4712
linha=2732 | nome=Felipe | acao=comparou as metricas | valor=8365
linha=2733 | nome=Sofia | acao=analisou os resultados | valor=8968
linha=2734 | nome=Vitor | acao=otimizou o algoritmo | valor=1778
linha=2735 | nome=Joao | acao=executou o benchmark | valor=7562
linha=2736 | nome=Lucas | acao=participou da aula | valor=4399
linha=2737 | nome=Karen | acao=otimizou o algoritmo | valor=9370
linha=2738 | nome=Helena | acao=otimizou o algoritmo | valor=7584
linha=2739 | nome=Felipe | acao=otimizou o algoritmo | valor=6466
linha=2740 | nome=Mariana | acao=comparou as metricas | valor=8514
linha=2741 | nome=Daniela | acao=executou o benchmark | valor=4264
linha=2742 | nome=Igor | acao=participou da aula | valor=1694
linha=2743 | nome=Karen | acao=participou da aula | valor=5524
linha=2744 | nome=Otavio | acao=participou da aula | valor=6596
linha=2745 | nome=Helena | acao=escreveu o relatorio | valor=7532
linha=2746 | nome=Mariana | acao=analisou os resultados | valor=5008
linha=2747 | nome=Felipe | acao=otimizou o algoritmo | valor=5903
linha=2748 | nome=Mariana | acao=escreveu o relatorio | valor=9555
linha=2749 | nome=Sofia | acao=escreveu o relatorio | valor=4993
linha=2750 | nome=Felipe | acao=analisou os resultados | valor=1266
linha=2751 | nome=Gabriela | acao=estudou computacao | valor=6587
linha=2752 | nome=Bruno | acao=executou o benchmark | valor=1493
linha=2753 | nome=Renata | acao=participou da aula | valor=4000
linha=2754 | nome=Felipe | acao=analisou os resultados | valor=4695
linha=2755 | nome=Vitor | acao=analisou os resultados | valor=3036
linha=2756 | nome=Vitor | acao=fez um experimento | valor=2932
linha=2757 | nome=Bruno | acao=comparou as metricas | valor=9271
linha=2758 | nome=Joao | acao=executou o benchmark | valor=9930
linha=2759 | nome=Sofia | acao=analisou os resultados | valor=1167
linha=2760 | nome=Carlos | acao=executou o benchmark | valor=3590
linha=2761 | nome=Mariana | acao=participou da aula | valor=8705
linha=2762 | nome=Natalia | acao=analisou os resultados | valor=8816
linha=2763 | nome=Mariana | acao=escreveu o relatorio | valor=7121
linha=2764 | nome=Joao | acao=participou da aula | valor=1313
linha=2765 | nome=Eduarda | acao=analisou os resultados | valor=6126
linha=2766 | nome=Natalia | acao=executou o benchmark | valor=6196
linha=2767 | nome=Igor | acao=fez um experimento | valor=3850
linha=2768 | nome=Eduarda | acao=estudou computacao | valor=8891
linha=2769 | nome=Vitor | acao=estudou computacao | valor=6330
linha=2770 | nome=Daniela | acao=participou da aula | valor=3367
linha=2771 | nome=Vitor | acao=escreveu o relatorio | valor=3619
linha=2772 | nome=Sofia | acao=participou da aula | valor=5371
linha=2773 | nome=Karen | acao=estudou computacao | valor=9611
linha=2774 | nome=Helena | acao=fez um experimento | valor=6205
linha=2775 | nome=Vitor | acao=escreveu o relatorio | valor=8200
linha=2776 | nome=Tiago | acao=escreveu o relatorio | valor=3200
linha=2777 | nome=Igor | acao=analisou os resultados | valor=5624
linha=2778 | nome=Lucas | acao=comparou as metricas | valor=3005
linha=2779 | nome=Igor | acao=escreveu o relatorio | valor=2048
linha=2780 | nome=Sofia | acao=estudou computacao | valor=9240
linha=2781 | nome=Mariana | acao=fez um experimento | valor=1255
linha=2782 | nome=Felipe | acao=estudou computacao | valor=1750
linha=2783 | nome=Tiago | acao=analisou os resultados | valor=1272
linha=2784 | nome=Mariana | acao=escreveu o relatorio | valor=4121
linha=2785 | nome=Vitor | acao=participou da aula | valor=6037
linha=2786 | nome=Carlos | acao=otimizou o algoritmo | valor=2296
linha=2787 | nome=Daniela | acao=otimizou o algoritmo | valor=9093
linha=2788 | nome=Bruno | acao=analisou os resultados | valor=2019
linha=2789 | nome=Igor | acao=comparou as metricas | valor=8840
linha=2790 | nome=Paulo | acao=comparou as metricas | valor=6924
linha=2791 | nome=Vitor | acao=estudou computacao | valor=8939
linha=2792 | nome=Natalia | acao=comparou as metricas | valor=2337
linha=2793 | nome=Daniela | acao=fez um experimento | valor=5738
linha=2794 | nome=Lucas | acao=analisou os resultados | valor=9637
linha=2795 | nome=Karen | acao=analisou os resultados | valor=9145
linha=2796 | nome=Igor | acao=executou o benchmark | valor=3309
linha=2797 | nome=Bruno | acao=executou o benchmark | valor=9027
linha=2798 | nome=Joao | acao=executou o benchmark | valor=3799
linha=2799 | nome=Ana | acao=comparou as metricas | valor=7876
linha=2800 | nome=Sofia | acao=executou o benchmark | valor=7603
linha=2801 | nome=Vitor | acao=fez um experimento | valor=5572
linha=2802 | nome=Vitor | acao=escreveu o relatorio | valor=7484
linha=2803 | nome=Eduarda | acao=participou da aula | valor=7140
linha=2804 | nome=Bruno | acao=estudou computacao | valor=1135
linha=2805 | nome=Paulo | acao=participou da aula | valor=3455
linha=2806 | nome=Vitor | acao=analisou os resultados | valor=6268
linha=2807 | nome=Daniela | acao=estudou computacao | valor=7139
linha=2808 | nome=Vitor | acao=estudou computacao | valor=2637
linha=2809 | nome=Igor | acao=analisou os resultados | valor=4098
linha=2810 | nome=Mariana | acao=otimizou o algoritmo | valor=5273
linha=2811 | nome=Lucas | acao=analisou os resultados | valor=6750
linha=2812 | nome=Renata | acao=participou da aula | valor=2881
linha=2813 | nome=Vitor | acao=estudou computacao | valor=2912
linha=2814 | nome=Helena | acao=participou da aula | valor=9726
linha=2815 | nome=Paulo | acao=analisou os resultados | valor=8715
linha=2816 | nome=Vitor | acao=executou o benchmark | valor=4543
linha=2817 | nome=Otavio | acao=estudou computacao | valor=2491
linha=2818 | nome=Tiago | acao=comparou as metricas | valor=1405
linha=2819 | nome=Igor | acao=estudou computacao | valor=3095
linha=2820 | nome=Daniela | acao=comparou as metricas | valor=2422
linha=2821 | nome=Helena | acao=comparou as metricas | valor=5833
linha=2822 | nome=Otavio | acao=otimizou o algoritmo | valor=9264
linha=2823 | nome=Felipe | acao=comparou as metricas | valor=8058
linha=2824 | nome=Tiago | acao=executou o benchmark | valor=1647
linha=2825 | nome=Karen | acao=analisou os resultados | valor=3865
linha=2826 | nome=Joao | acao=executou o benchmark | valor=5104
linha=2827 | nome=Helena | acao=participou da aula | valor=9770
linha=2828 | nome=Natalia | acao=escreveu o relatorio | valor=3634
linha=2829 | nome=Mariana | acao=analisou os resultados | valor=7059
linha=2830 | nome=Gabriela | acao=participou da aula | valor=8651
linha=2831 | nome=Mariana | acao=comparou as metricas | valor=5576
linha=2832 | nome=Otavio | acao=analisou os resultados | valor=4592
linha=2833 | nome=Sofia | acao=fez um experimento | valor=1409
linha=2834 | nome=Natalia | acao=escreveu o relatorio | valor=6961
linha=2835 | nome=Daniela | acao=executou o benchmark | valor=6906
linha=2836 | nome=Karen | acao=otimizou o algoritmo | valor=4139
linha=2837 | nome=Eduarda | acao=escreveu o relatorio | valor=2446
linha=2838 | nome=Renata | acao=participou da aula | valor=3846
linha=2839 | nome=Sofia | acao=fez um experimento | valor=7894
linha=2840 | nome=Eduarda | acao=estudou computacao | valor=4058
linha=2841 | nome=Carlos | acao=estudou computacao | valor=3681
linha=2842 | nome=Ana | acao=executou o benchmark | valor=3946
linha=2843 | nome=Helena | acao=estudou computacao | valor=2760
linha=2844 | nome=Vitor | acao=escreveu o relatorio | valor=6850
linha=2845 | nome=Eduarda | acao=executou o benchmark | valor=4869
linha=2846 | nome=Felipe | acao=participou da aula | valor=2268
linha=2847 | nome=Mariana | acao=comparou as metricas | valor=3648
linha=2848 | nome=Renata | acao=estudou computacao | valor=7687
linha=2849 | nome=Helena | acao=participou da aula | valor=9456
linha=2850 | nome=Renata | acao=otimizou o algoritmo | valor=8430
linha=2851 | nome=Karen | acao=executou o benchmark | valor=2010
linha=2852 | nome=Renata | acao=executou o benchmark | valor=4193
linha=2853 | nome=Paulo | acao=analisou os resultados | valor=1550
linha=2854 | nome=Carlos | acao=executou o benchmark | valor=5019
linha=2855 | nome=Igor | acao=analisou os resultados | valor=2683
linha=2856 | nome=Eduarda | acao=executou o benchmark | valor=1065
linha=2857 | nome=Igor | acao=comparou as metricas | valor=7001
linha=2858 | nome=Gabriela | acao=escreveu o relatorio | valor=7372
linha=2859 | nome=Helena | acao=analisou os resultados | valor=8605
linha=2860 | nome=Renata | acao=comparou as metricas | valor=5284
linha=2861 | nome=Joao | acao=escreveu o relatorio | valor=1807
linha=2862 | nome=Bruno | acao=participou da aula | valor=9936
linha=2863 | nome=Vitor | acao=fez um experimento | valor=1415
linha=2864 | nome=Lucas | acao=otimizou o algoritmo | valor=7007
linha=2865 | nome=Carlos | acao=estudou computacao | valor=2048
linha=2866 | nome=Helena | acao=fez um experimento | valor=1955
linha=2867 | nome=Renata | acao=executou o benchmark | valor=9468
linha=2868 | nome=Ana | acao=otimizou o algoritmo | valor=7561
linha=2869 | nome=Natalia | acao=participou da aula | valor=1802
linha=2870 | nome=Daniela | acao=estudou computacao | valor=3270
linha=2871 | nome=Otavio | acao=estudou computacao | valor=9790
linha=2872 | nome=Tiago | acao=executou o benchmark | valor=8527
linha=2873 | nome=Igor | acao=fez um experimento | valor=7403
linha=2874 | nome=Ana | acao=comparou as metricas | valor=5445
linha=2875 | nome=Helena | acao=escreveu o relatorio | valor=1045
linha=2876 | nome=Gabriela | acao=analisou os resultados | valor=3705
linha=2877 | nome=Paulo | acao=analisou os resultados | valor=4825
