linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4077
linha=2777 | nome=Paulo | acao=escreveu o relatorio | valor=6932
linha=2778 | nome=Felipe | acao=comparou as metricas | valor=7703
linha=2779 | nome=Mariana | acao=otimizou o algoritmo | valor=1555
linha=2780 | nome=Helena | acao=comparou as metricas | valor=8536
linha=2781 | nome=Otavio | acao=analisou os resultados | valor=9487
linha=2782 | nome=Helena | acao=comparou as metricas | valor=2727
linha=2783 | nome=Natalia | acao=otimizou o algoritmo | valor=1359
linha=2784 | nome=Ana | acao=comparou as metricas | valor=4167
linha=2785 | nome=Paulo | acao=otimizou o algoritmo | valor=1909
linha=2786 | nome=Renata | acao=executou o benchmark | valor=8757
linha=2787 | nome=Renata | acao=escreveu o relatorio | valor=5874
linha=2788 | nome=Bruno | acao=otimizou o algoritmo | valor=6563
linha=2789 | nome=Natalia | acao=otimizou o algoritmo | valor=1892
linha=2790 | nome=Tiago | acao=participou da aula | valor=1948
linha=2791 | nome=Natalia | acao=fez um experimento | valor=3371
linha=2792 | nome=Bruno | acao=escreveu o relatorio | valor=6247
linha=2793 | nome=Felipe | acao=escreveu o relatorio | valor=1015
linha=2794 | nome=Daniela | acao=estudou computacao | valor=6754
linha=2795 | nome=Carlos | acao=comparou as metricas | valor=7188
linha=2796 | nome=Gabriela | acao=otimizou o algoritmo | valor=7524
linha=2797 | nome=Eduarda | acao=fez um experimento | valor=1064
linha=2798 | nome=Lucas | acao=estudou computacao | valor=2611
linha=2799 | nome=Ana | acao=comparou as metricas | valor=6048
linha=2800 | nome=Paulo | acao=otimizou o algoritmo | valor=6600
linha=2801 | nome=Eduarda | acao=escreveu o relatorio | valor=8712
linha=2802 | nome=Karen | acao=otimizou o algoritmo | valor=4833
linha=2803 | nome=Paulo | acao=otimizou o algoritmo | valor=3992
linha=2804 | nome=Bruno | acao=executou o benchmark | valor=9780
linha=2805 | nome=Carlos | acao=escreveu o relatorio | valor=6409
linha=2806 | nome=Vitor | acao=participou da aula | valor=2418
linha=2807 | nome=Felipe | acao=otimizou o algoritmo | valor=6204
linha=2808 | nome=Eduarda | acao=escreveu o relatorio | valor=7866
linha=2809 | nome=Mariana | acao=escreveu o relatorio | valor=3076
linha=2810 | nome=Tiago | acao=estudou computacao | valor=2862
linha=2811 | nome=Karen | acao=comparou as metricas | valor=5629
linha=2812 | nome=Eduarda | acao=escreveu o relatorio | valor=1577
linha=2813 | nome=Renata | acao=analisou os resultados | valor=4277
linha=2814 | nome=Renata | acao=comparou as metricas | valor=4171
linha=2815 | nome=Bruno | acao=analisou os resultados | valor=1615
linha=2816 | nome=Sofia | acao=comparou as metricas | valor=2166
linha=2817 | nome=Felipe | acao=analisou os resultados | valor=5154
linha=2818 | nome=Lucas | acao=estudou computacao | valor=5119
linha=2819 | nome=Igor | acao=comparou as metricas | valor=9341
linha=2820 | nome=Felipe | acao=estudou computacao | valor=5865
linha=2821 | nome=Ana | acao=otimizou o algoritmo | valor=8515
linha=2822 | nome=Mariana | acao=otimizou o algoritmo | valor=2728
linha=2823 | nome=Otavio | acao=executou o benchmark | valor=8782
linha=2824 | nome=Mariana | acao=fez um experimento | valor=9167
linha=2825 | nome=Mariana | acao=fez um experimento | valor=2191
linha=2826 | nome=Helena | acao=analisou os resultados | valor=5002
linha=2827 | nome=Otavio | acao=participou da aula | valor=9474
linha=2828 | nome=Ana | acao=fez um experimento | valor=4884
linha=2829 | nome=Otavio | acao=fez um experimento | valor=5677
linha=2830 | nome=Joao | acao=escreveu o relatorio | valor=9617
linha=2831 | nome=Sofia | acao=estudou computacao | valor=5332
linha=2832 | nome=Mariana | acao=fez um experimento | valor=3768
linha=2833 | nome=Lucas | acao=estudou computacao | valor=3201
linha=2834 | nome=Daniela | acao=estudou computacao | valor=2530
linha=2835 | nome=Tiago | acao=analisou os resultados | valor=5259
linha=2836 | nome=Eduarda | acao=executou o benchmark | valor=8602
linha=2837 | nome=Renata | acao=analisou os resultados | valor=1097
linha=2838 | nome=Otavio | acao=executou o benchmark | valor=5547
linha=2839 | nome=Daniela | acao=estudou computacao | valor=6009
linha=2840 | nome=Eduarda | acao=otimizou o algoritmo | valor=8460
linha=2841 | nome=Gabriela | acao=estudou computacao | valor=8596
linha=2842 | nome=Joao | acao=escreveu o relatorio | valor=7690
linha=2843 | nome=Lucas | acao=analisou os resultados | valor=3944
linha=2844 | nome=Bruno | acao=participou da aula | valor=5200
linha=2845 | nome=Otavio | acao=fez um experimento | valor=6537
linha=2846 | nome=Gabriela | acao=otimizou o algoritmo | valor=4349
linha=2847 | nome=Ana | acao=escreveu o relatorio | valor=3475
linha=2848 | nome=Helena | acao=estudou computacao | valor=2074
linha=2849 | nome=Paulo | acao=comparou as metricas | valor=3939
linha=2850 | nome=Daniela | acao=analisou os resultados | valor=9925
linha=2851 | nome=Paulo | acao=estudou computacao | valor=9545
linha=2852 | nome=Carlos | acao=executou o benchmark | valor=6440
linha=2853 | nome=Mariana | acao=fez um experimento | valor=4385
linha=2854 | nome=Natalia | acao=otimizou o algoritmo | valor=2815
linha=2855 | nome=Helena | acao=comparou as metricas | valor=3026
linha=2856 | nome=Mariana | acao=analisou os resultados | valor=3919
linha=2857 | nome=Otavio | acao=participou da aula | valor=2490
linha=2858 | nome=Ana | acao=fez um experimento | valor=3849
linha=2859 | nome=Vitor | acao=analisou os resultados | valor=8403
linha=2860 | nome=Sofia | acao=escreveu o relatorio | valor=7971
linha=2861 | nome=Paulo | acao=participou da aula | valor=3015
linha=2862 | nome=Eduarda | acao=estudou computacao | valor=1237
linha=2863 | nome=Karen | acao=otimizou o algoritmo | valor=9284
linha=2864 | nome=Daniela | acao=estudou computacao | valor=5065
linha=2865 | nome=Otavio | acao=analisou os resultados | valor=6217
linha=2866 | nome=Eduarda | acao=otimizou o algoritmo | valor=5117
linha=2867 | nome=Gabriela | acao=comparou as metricas | valor=2194
linha=2868 | nome=Felipe | acao=analisou os resultados | valor=2492
linha=2869 | nome=Carlos | acao=analisou os resultados | valor=8178
linha=2870 | nome=Bruno | acao=escreveu o relatorio | valor=9298
linha=2871 | nome=Carlos | acao=escreveu o relatorio | valor=7959
linha=2872 | nome=Paulo | acao=analisou os resultados | valor=7450
linha=2873 | nome=Lucas | acao=participou da aula | valor=4320
linha=2874 | nome=Mariana | acao=estudou computacao | valor=6606
linha=2875 | nome=Eduarda | acao=analisou os resultados | valor=8054
linha=2876 | nome=Ana | acao=fez um experimento | valor=6530
linha=2877 | nome=Igor | acao=escreveu o relatorio | valor=8714
linha=2878 | nome=Ana | acao=otimizou o algoritmo | valor=7064
linha=2879 | nome=Gabriela | acao=comparou as metricas | valor=3991
linha=2880 | nome=Helena | acao=otimizou o algoritmo | valor=4906
linha=2881 | nome=Gabriela | acao=fez um experimento | valor=6597
linha=2882 | nome=Ana | acao=estudou computacao | valor=5880
linha=2883 | nome=Gabriela | acao=otimizou o algoritmo | valor=5649
linha=2884 | nome=Karen | acao=participou da aula | valor=2265
linha=2885 | nome=Igor | acao=participou da aula | valor=7994
linha=2886 | nome=Ana | acao=otimizou o algoritmo | valor=9759
linha=2887 | nome=Daniela | acao=participou da aula | valor=7211
linha=2888 | nome=Mariana | acao=otimizou o algoritmo | valor=9341
linha=2889 | nome=Joao | acao=otimizou o algoritmo | valor=8346
linha=2890 | nome=Daniela | acao=comparou as metricas | valor=8223
linha=2891 | nome=Ana | acao=estudou computacao | valor=1878
linha=2892 | nome=Felipe | acao=analisou os resultados | valor=1283
linha=2893 | nome=Helena | acao=analisou os resultados | valor=1305
linha=2894 | nome=Ana | acao=fez um experimento | valor=2845
linha=2895 | nome=Carlos | acao=participou da aula | valor=7198
linha=2896 | nome=Eduarda | acao=otimizou o algoritmo | valor=4270
linha=2897 | nome=Vitor | acao=comparou as metricas | valor=1412
linha=2898 | nome=Vitor | acao=otimizou o algoritmo | valor=2549
linha=2899 | nome=Natalia | acao=participou da aula | valor=8092
linha=2900 | nome=Lucas | acao=analisou os resultados | valor=9800
linha=2901 | nome=Sofia | acao=fez um experimento | valor=3446
linha=2902 | nome=Paulo | acao=otimizou o algoritmo | valor=3455
linha=2903 | nome=Tiago | acao=fez um experimento | valor=2606
linha=2904 | nome=Renata | acao=executou o benchmark | valor=4570
linha=2905 | nome=Natalia | acao=escreveu o relatorio | valor=9507
linha=2906 | nome=Lucas | acao=fez um experimento | valor=1512
linha=2907 | nome=Mariana | acao=escreveu o relatorio | valor=3037
linha=2908 | nome=Bruno | acao=estudou computacao | valor=5670
linha=2909 | nome=Tiago | acao=comparou as metricas | valor=3943
linha=2910 | nome=Natalia | acao=analisou os resultados | valor=8773
linha=2911 | nome=Bruno | acao=otimizou o algoritmo | valor=1163
linha=2912 | nome=Karen | acao=participou da aula | valor=6148
linha=2913 | nome=Igor | acao=fez um experimento | valor=6660
linha=2914 | nome=Igor | acao=fez um experimento | valor=6425
linha=2915 | nome=Renata | acao=executou o benchmark | valor=5103
linha=2916 | nome=Vitor | acao=otimizou o algoritmo | valor=8682
linha=2917 | nome=Felipe | acao=otimizou o algoritmo | valor=8614
linha=2918 | nome=Otavio | acao=executou o benchmark | valor=5398
linha=2919 | nome=Joao | acao=participou da aula | valor=6822
linha=2920 | nome=Bruno | acao=otimizou o algoritmo | valor=9261
linha=2921 | nome=Helena | acao=fez um experimento | valor=9029
linha=2922 | nome=Felipe | acao=estudou computacao | valor=4856
linha=2923 | nome=Mariana | acao=participou da aula | valor=4096
linha=2924 | nome=Karen | acao=comparou as metricas | valor=3252
linha=2925 | nome=Karen | acao=executou o benchmark | valor=1262
linha=2926 | nome=Helena | acao=participou da aula | valor=7542
linha=2927 | nome=Lucas | acao=escreveu o relatorio | valor=6828
linha=2928 | nome=Ana | acao=otimizou o algoritmo | valor=6325
linha=2929 | nome=Sofia | acao=escreveu o relatorio | valor=7501
linha=2930 | nome=Natalia | acao=otimizou o algoritmo | valor=8811
linha=2931 | nome=Ana | acao=comparou as metricas | valor=7184
linha=2932 | nome=Paulo | acao=participou da aula | valor=7632
linha=2933 | nome=Eduarda | acao=otimizou o algoritmo | valor=6675
linha=2934 | nome=Otavio | acao=fez um experimento | valor=4010
linha=2935 | nome=Lucas | acao=analisou os resultados | valor=7337
linha=2936 | nome=Renata | acao=analisou os resultados | valor=1689
linha=2937 | nome=Joao | acao=executou o benchmark | valor=9176
linha=2938 | nome=Sofia | acao=executou o benchmark | valor=8942
linha=2939 | nome=Gabriela | acao=comparou as metricas | valor=7275
linha=2940 | nome=Paulo | acao=executou o benchmark | valor=9114
linha=2941 | nome=Mariana | acao=executou o benchmark | valor=1849
linha=2942 | nome=Bruno | acao=comparou as metricas | valor=7249
linha=2943 | nome=Natalia | acao=analisou os resultados | valor=4574
linha=2944 | nome=Lucas | acao=estudou computacao | valor=4697
linha=2945 | nome=Carlos | acao=analisou os resultados | valor=1030
linha=2946 | nome=Igor | acao=analisou os resultados | valor=1823
linha=2947 | nome=Felipe | acao=otimizou o algoritmo | valor=7992
linha=2948 | nome=Lucas | acao=escreveu o relatorio | valor=4496
linha=2949 | nome=Helena | acao=comparou as metricas | valor=5299
linha=2950 | nome=Gabriela | acao=analisou os resultados | valor=3206
linha=2951 | nome=Otavio | acao=otimizou o algoritmo | valor=8836
linha=2952 | nome=Mariana | acao=escreveu o relatorio | valor=2559
linha=2953 | nome=Daniela | acao=comparou as metricas | valor=4540
linha=2954 | nome=Igor | acao=otimizou o algoritmo | valor=7088
linha=2955 | nome=Paulo | acao=fez um experimento | valor=5474
linha=2956 | nome=Felipe | acao=escreveu o relatorio | valor=9319
linha=2957 | nome=Joao | acao=comparou as metricas | valor=1021
linha=2958 | nome=Carlos | acao=analisou os resultados | valor=6127
linha=2959 | nome=Daniela | acao=analisou os resultados | valor=5495
linha=2960 | nome=Mariana | acao=escreveu o relatorio | valor=2175
linha=2961 | nome=Sofia | acao=comparou as metricas | valor=1119
linha=2962 | nome=Carlos | acao=otimizou o algoritmo | valor=8798
linha=2963 | nome=Eduarda | acao=participou da aula | valor=8082
linha=2964 | nome=Mariana | acao=otimizou o algoritmo | valor=1898
linha=2965 | nome=Eduarda | acao=executou o benchmark | valor=8784
linha=2966 | nome=Tiago | acao=participou da aula | valor=7267
linha=2967 | nome=Natalia | acao=participou da aula | valor=8537
linha=2968 | nome=Vitor | acao=comparou as metricas | valor=1270
linha=2969 | nome=Daniela | acao=estudou computacao | valor=2717
linha=2970 | nome=Paulo | acao=executou o benchmark | valor=8627
linha=2971 | nome=Ana | acao=participou da aula | valor=3342
linha=2972 | nome=Daniela | acao=participou da aula | valor=6035
linha=2973 | nome=Helena | acao=estudou computacao | valor=2189
linha=2974 | nome=Tiago | acao=escreveu o relatorio | valor=4881
linha=2975 | nome=Vitor | acao=estudou computacao | valor=1046
linha=2976 | nome=Igor | acao=escreveu o relatorio | valor=4582
linha=2977 | nome=Daniela | acao=estudou computacao | valor=5339
linha=2978 | nome=Otavio | acao=escreveu o relatorio | valor=3181
linha=2979 | nome=Paulo | acao=participou da aula | valor=3792
linha=2980 | nome=Vitor | acao=executou o benchmark | valor=6504
linha=2981 | nome=Helena | acao=estudou computacao | valor=6862
linha=2982 | nome=Ana | acao=estudou computacao | valor=3996
linha=2983 | nome=Ana | acao=otimizou o algoritmo | valor=5507
linha=2984 | nome=Carlos | acao=escreveu o relatorio | valor=3376
linha=2985 | nome=Joao | acao=participou da aula | valor=4244
linha=2986 | nome=Vitor | acao=estudou computacao | valor=8834
linha=2987 | nome=Ana | acao=participou da aula | valor=8945
linha=2988 | nome=Sofia | acao=estudou computacao | valor=5610
linha=2989 | nome=Helena | acao=fez um experimento | valor=5945
linha=2990 | nome=Otavio | acao=participou da aula | valor=4321
linha=2991 | nome=Bruno | acao=otimizou o algoritmo | valor=8952
linha=2992 | nome=Ana | acao=comparou as metricas | valor=8522
linha=2993 | nome=Daniela | acao=comparou as metricas | valor=2159
linha=2994 | nome=Sofia | acao=comparou as metricas | valor=7371
linha=2995 | nome=Karen | acao=analisou os resultados | valor=6312
linha=2996 | nome=Tiago | acao=comparou as metricas | valor=5673
linha=2997 | nome=Paulo | acao=analisou os resultados | valor=1150
linha=2998 | nome=Ana | acao=escreveu o relatorio | valor=5547
linha=2999 | nome=Joao | acao=escreveu o relatorio | valor=7328
linha=3000 | nome=Bruno | acao=comparou as metricas | valor=3810
linha=3001 | nome=Natalia | acao=executou o benchmark | valor=8419
linha=3002 | nome=Igor | acao=executou o benchmark | valor=4180
linha=3003 | nome=Mariana | acao=participou da aula | valor=6034
linha=3004 | nome=Natalia | acao=participou da aula | valor=2536
linha=3005 | nome=Vitor | acao=comparou as metricas | valor=5445
linha=3006 | nome=Igor | acao=otimizou o algoritmo | valor=3717
linha=3007 | nome=Paulo | acao=fez um experimento | valor=2477
linha=3008 | nome=Bruno | acao=comparou as metricas | valor=8416
linha=3009 | nome=Igor | acao=escreveu o relatorio | valor=9075
linha=3010 | nome=Gabriela | acao=otimizou o algoritmo | valor=7978
linha=3011 | nome=Karen | acao=analisou os resultados | valor=7561
linha=3012 | nome=Natalia | acao=participou da aula | valor=4991
linha=3013 | nome=Karen | acao=otimizou o algoritmo | valor=1043
linha=3014 | nome=Ana | acao=comparou as metricas | valor=3984
linha=3015 | nome=Renata | acao=otimizou o algoritmo | valor=1598
linha=3016 | nome=Gabriela | acao=comparou as metricas | valor=8975
linha=3017 | nome=Eduarda | acao=estudou computacao | valor=7876
linha=3018 | nome=Felipe | acao=analisou os resultados | valor=7796
linha=3019 | nome=Daniela | acao=participou da aula | valor=3158
linha=3020 | nome=Carlos | acao=otimizou o algoritmo | valor=4835
linha=3021 | nome=Bruno | acao=comparou as metricas | valor=9084
linha=3022 | nome=Karen | acao=participou da aula | valor=4928
linha=3023 | nome=Vitor | acao=comparou as metricas | valor=5395
linha=3024 | nome=Lucas | acao=analisou os resultados | valor=4556
linha=3025 | nome=Paulo | acao=participou da aula | valor=5660
linha=3026 | nome=Lucas | acao=escreveu o relatorio | valor=6219
linha=3027 | nome=Carlos | acao=escreveu o relatorio | valor=3026
linha=3028 | nome=Renata | acao=fez um experimento | valor=3223
linha=3029 | nome=Gabriela | acao=escreveu o relatorio | valor=3183
linha=3030 | nome=Vitor | acao=executou o benchmark | valor=7003
linha=3031 | nome=Gabriela | acao=fez um experimento | valor=3308
