linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=1237
linha=2923 | nome=Tiago | acao=analisou os resultados | valor=3123
linha=2924 | nome=Tiago | acao=comparou as metricas | valor=1382
linha=2925 | nome=Otavio | acao=comparou as metricas | valor=2584
linha=2926 | nome=Felipe | acao=fez um experimento | valor=5009
linha=2927 | nome=Natalia | acao=escreveu o relatorio | valor=3830
linha=2928 | nome=Renata | acao=estudou computacao | valor=9149
linha=2929 | nome=Joao | acao=estudou computacao | valor=4472
linha=2930 | nome=Ana | acao=escreveu o relatorio | valor=4018
linha=2931 | nome=Bruno | acao=otimizou o algoritmo | valor=4182
linha=2932 | nome=Joao | acao=fez um experimento | valor=9974
linha=2933 | nome=Bruno | acao=analisou os resultados | valor=7334
linha=2934 | nome=Sofia | acao=analisou os resultados | valor=2135
linha=2935 | nome=Tiago | acao=otimizou o algoritmo | valor=2005
linha=2936 | nome=Gabriela | acao=fez um experimento | valor=8619
linha=2937 | nome=Vitor | acao=estudou computacao | valor=4216
linha=2938 | nome=Eduarda | acao=comparou as metricas | valor=9349
linha=2939 | nome=Karen | acao=participou da aula | valor=1199
linha=2940 | nome=Renata | acao=fez um experimento | valor=7343
linha=2941 | nome=Sofia | acao=otimizou o algoritmo | valor=7717
linha=2942 | nome=Mariana | acao=fez um experimento | valor=1727
linha=2943 | nome=Carlos | acao=otimizou o algoritmo | valor=6078
linha=2944 | nome=Felipe | acao=otimizou o algoritmo | valor=7110
linha=2945 | nome=Lucas | acao=escreveu o relatorio | valor=2414
linha=2946 | nome=Mariana | acao=analisou os resultados | valor=1783
linha=2947 | nome=Mariana | acao=comparou as metricas | valor=6770
linha=2948 | nome=Bruno | acao=analisou os resultados | valor=6181
linha=2949 | nome=Mariana | acao=analisou os resultados | valor=2370
linha=2950 | nome=Carlos | acao=fez um experimento | valor=8943
linha=2951 | nome=Natalia | acao=otimizou o algoritmo | valor=9389
linha=2952 | nome=Mariana | acao=comparou as metricas | valor=3319
linha=2953 | nome=Natalia | acao=analisou os resultados | valor=3845
linha=2954 | nome=Daniela | acao=executou o benchmark | valor=1978
linha=2955 | nome=Joao | acao=executou o benchmark | valor=8432
linha=2956 | nome=Tiago | acao=otimizou o algoritmo | valor=7336
linha=2957 | nome=Gabriela | acao=executou o benchmark | valor=2101
linha=2958 | nome=Gabriela | acao=participou da aula | valor=2105
linha=2959 | nome=Paulo | acao=analisou os resultados | valor=1189
linha=2960 | nome=Tiago | acao=fez um experimento | valor=4833
linha=2961 | nome=Vitor | acao=otimizou o algoritmo | valor=1488
linha=2962 | nome=Natalia | acao=executou o benchmark | valor=1704
linha=2963 | nome=Sofia | acao=fez um experimento | valor=2494
linha=2964 | nome=Felipe | acao=comparou as metricas | valor=5101
linha=2965 | nome=Ana | acao=fez um experimento | valor=1357
linha=2966 | nome=Natalia | acao=fez um experimento | valor=6773
linha=2967 | nome=Joao | acao=executou o benchmark | valor=7240
linha=2968 | nome=Bruno | acao=escreveu o relatorio | valor=1392
linha=2969 | nome=Vitor | acao=executou o benchmark | valor=4893
linha=2970 | nome=Paulo | acao=otimizou o algoritmo | valor=8281
linha=2971 | nome=Natalia | acao=participou da aula | valor=1134
linha=2972 | nome=Renata | acao=analisou os resultados | valor=4505
linha=2973 | nome=Joao | acao=estudou computacao | valor=9597
linha=2974 | nome=Natalia | acao=executou o benchmark | valor=7348
linha=2975 | nome=Eduarda | acao=comparou as metricas | valor=6225
linha=2976 | nome=Bruno | acao=escreveu o relatorio | valor=1629
linha=2977 | nome=Natalia | acao=estudou computacao | valor=5315
linha=2978 | nome=Lucas | acao=comparou as metricas | valor=7640
linha=2979 | nome=Lucas | acao=estudou computacao | valor=5473
linha=2980 | nome=Daniela | acao=estudou computacao | valor=7201
linha=2981 | nome=Felipe | acao=escreveu o relatorio | valor=5293
linha=2982 | nome=Paulo | acao=otimizou o algoritmo | valor=7532
linha=2983 | nome=Daniela | acao=comparou as metricas | valor=9625
linha=2984 | nome=Felipe | acao=fez um experimento | valor=9988
linha=2985 | nome=Mariana | acao=analisou os resultados | valor=9125
linha=2986 | nome=Gabriela | acao=estudou computacao | valor=9919
linha=2987 | nome=Renata | acao=estudou computacao | valor=7383
linha=2988 | nome=Mariana | acao=comparou as metricas | valor=1999
linha=2989 | nome=Eduarda | acao=participou da aula | valor=8074
linha=2990 | nome=Carlos | acao=comparou as metricas | valor=3688
linha=2991 | nome=Otavio | acao=participou da aula | valor=3381
linha=2992 | nome=Joao | acao=fez um experimento | valor=4274
linha=2993 | nome=Ana | acao=escreveu o relatorio | valor=2301
linha=2994 | nome=Bruno | acao=fez um experimento | valor=6028
linha=2995 | nome=Mariana | acao=fez um experimento | valor=1640
linha=2996 | nome=Karen | acao=executou o benchmark | valor=5424
linha=2997 | nome=Tiago | acao=analisou os resultados | valor=6449
linha=2998 | nome=Natalia | acao=otimizou o algoritmo | valor=6787
linha=2999 | nome=Gabriela | acao=estudou computacao | valor=3577
linha=3000 | nome=Felipe | acao=fez um experimento | valor=1940
linha=3001 | nome=Ana | acao=fez um experimento | valor=1355
linha=3002 | nome=Carlos | acao=escreveu o relatorio | valor=6885
linha=3003 | nome=Lucas | acao=analisou os resultados | valor=9098
linha=3004 | nome=Helena | acao=executou o benchmark | valor=7363
linha=3005 | nome=Mariana | acao=executou o benchmark | valor=8543
linha=3006 | nome=Helena | acao=otimizou o algoritmo | valor=3131
linha=3007 | nome=Karen | acao=fez um experimento | valor=5896
linha=3008 | nome=Eduarda | acao=escreveu o relatorio | valor=7028
linha=3009 | nome=Bruno | acao=fez um experimento | valor=8126
linha=3010 | nome=Helena | acao=comparou as metricas | valor=1916
linha=3011 | nome=Ana | acao=participou da aula | valor=7047
linha=3012 | nome=Carlos | acao=executou o benchmark | valor=5877
linha=3013 | nome=Sofia | acao=otimizou o algoritmo | valor=7984
linha=3014 | nome=Renata | acao=fez um experimento | valor=4824
linha=3015 | nome=Natalia | acao=participou da aula | valor=8242
linha=3016 | nome=Tiago | acao=escreveu o relatorio | valor=3657
linha=3017 | nome=Gabriela | acao=estudou computacao | valor=9263
linha=3018 | nome=Vitor | acao=fez um experimento | valor=2026
linha=3019 | nome=Sofia | acao=analisou os resultados | valor=8105
linha=3020 | nome=Gabriela | acao=estudou computacao | valor=6069
linha=3021 | nome=Gabriela | acao=executou o benchmark | valor=5618
linha=3022 | nome=Lucas | acao=otimizou o algoritmo | valor=9487
linha=3023 | nome=Joao | acao=otimizou o algoritmo | valor=6975
linha=3024 | nome=Ana | acao=executou o benchmark | valor=9753
linha=3025 | nome=Vitor | acao=fez um experimento | valor=9878
linha=3026 | nome=Natalia | acao=participou da aula | valor=8748
linha=3027 | nome=Karen | acao=comparou as metricas | valor=1547
linha=3028 | nome=Helena | acao=otimizou o algoritmo | valor=6455
linha=3029 | nome=Lucas | acao=analisou os resultados | valor=8753
linha=3030 | nome=Felipe | acao=participou da aula | valor=5407
linha=3031 | nome=Sofia | acao=fez um experimento | valor=3432
linha=3032 | nome=Ana | acao=executou o benchmark | valor=8703
linha=3033 | nome=Daniela | acao=participou da aula | valor=2561
linha=3034 | nome=Joao | acao=executou o benchmark | valor=9040
linha=3035 | nome=Mariana | acao=otimizou o algoritmo | valor=5023
linha=3036 | nome=Gabriela | acao=estudou computacao | valor=8790
linha=3037 | nome=Gabriela | acao=estudou computacao | valor=6404
linha=3038 | nome=Karen | acao=escreveu o relatorio | valor=1605
linha=3039 | nome=Gabriela | acao=comparou as metricas | valor=3221
linha=3040 | nome=Helena | acao=escreveu o relatorio | valor=1306
linha=3041 | nome=Tiago | acao=fez um experimento | valor=3697
linha=3042 | nome=Lucas | acao=executou o benchmark | valor=5595
linha=3043 | nome=Joao | acao=comparou as metricas | valor=5952
linha=3044 | nome=Mariana | acao=otimizou o algoritmo | valor=6700
linha=3045 | nome=Carlos | acao=participou da aula | valor=9250
linha=3046 | nome=Daniela | acao=comparou as metricas | valor=9581
linha=3047 | nome=Paulo | acao=executou o benchmark | valor=8856
linha=3048 | nome=Igor | acao=executou o benchmark | valor=9167
linha=3049 | nome=Otavio | acao=otimizou o algoritmo | valor=7209
linha=3050 | nome=Mariana | acao=fez um experimento | valor=2815
linha=3051 | nome=Helena | acao=executou o benchmark | valor=7500
linha=3052 | nome=Eduarda | acao=escreveu o relatorio | valor=9251
linha=3053 | nome=Lucas | acao=fez um experimento | valor=3173
linha=3054 | nome=Otavio | acao=comparou as metricas | valor=3161
linha=3055 | nome=Ana | acao=estudou computacao | valor=5230
linha=3056 | nome=Lucas | acao=executou o benchmark | valor=5354
linha=3057 | nome=Joao | acao=escreveu o relatorio | valor=2350
linha=3058 | nome=Eduarda | acao=estudou computacao | valor=4014
linha=3059 | nome=Paulo | acao=estudou computacao | valor=9947
linha=3060 | nome=Karen | acao=fez um experimento | valor=3896
linha=3061 | nome=Karen | acao=estudou computacao | valor=8087
linha=3062 | nome=Otavio | acao=escreveu o relatorio | valor=5588
linha=3063 | nome=Gabriela | acao=estudou computacao | valor=2462
linha=3064 | nome=Karen | acao=participou da aula | valor=4907
linha=3065 | nome=Karen | acao=escreveu o relatorio | valor=4859
linha=3066 | nome=Gabriela | acao=analisou os resultados | valor=6903
linha=3067 | nome=Natalia | acao=otimizou o algoritmo | valor=1568
linha=3068 | nome=Helena | acao=participou da aula | valor=5184
linha=3069 | nome=Otavio | acao=participou da aula | valor=2827
linha=3070 | nome=Daniela | acao=participou da aula | valor=3068
linha=3071 | nome=Otavio | acao=otimizou o algoritmo | valor=9279
linha=3072 | nome=Lucas | acao=participou da aula | valor=3073
linha=3073 | nome=Karen | acao=otimizou o algoritmo | valor=4344
linha=3074 | nome=Helena | acao=estudou computacao | valor=2742
linha=3075 | nome=Eduarda | acao=fez um experimento | valor=8616
linha=3076 | nome=Paulo | acao=estudou computacao | valor=6316
linha=3077 | nome=Gabriela | acao=estudou computacao | valor=9271
linha=3078 | nome=Helena | acao=otimizou o algoritmo | valor=7509
linha=3079 | nome=Vitor | acao=estudou computacao | valor=3346
linha=3080 | nome=Tiago | acao=otimizou o algoritmo | valor=9949
linha=3081 | nome=Igor | acao=executou o benchmark | valor=1421
linha=3082 | nome=Karen | acao=estudou computacao | valor=7803
linha=3083 | nome=Natalia | acao=estudou computacao | valor=9353
linha=3084 | nome=Mariana | acao=fez um experimento | valor=8399
linha=3085 | nome=Bruno | acao=fez um experimento | valor=9892
linha=3086 | nome=Paulo | acao=comparou as metricas | valor=4040
linha=3087 | nome=Mariana | acao=otimizou o algoritmo | valor=1988
linha=3088 | nome=Helena | acao=escreveu o relatorio | valor=8294
linha=3089 | nome=Gabriela | acao=estudou computacao | valor=9291
linha=3090 | nome=Felipe | acao=fez um experimento | valor=1299
linha=3091 | nome=Eduarda | acao=otimizou o algoritmo | valor=3564
linha=3092 | nome=Helena | acao=fez um experimento | valor=2740
linha=3093 | nome=Vitor | acao=executou o benchmark | valor=3227
linha=3094 | nome=Mariana | acao=participou da aula | valor=1958
linha=3095 | nome=Mariana | acao=analisou os resultados | valor=7413
linha=3096 | nome=Paulo | acao=analisou os resultados | valor=8510
linha=3097 | nome=Felipe | acao=escreveu o relatorio | valor=1381
linha=3098 | nome=Felipe | acao=escreveu o relatorio | valor=2838
linha=3099 | nome=Otavio | acao=estudou computacao | valor=9851
linha=3100 | nome=Igor | acao=escreveu o relatorio | valor=6219
linha=3101 | nome=Felipe | acao=participou da aula | valor=2658
linha=3102 | nome=Otavio | acao=participou da aula | valor=7733
linha=3103 | nome=Lucas | acao=escreveu o relatorio | valor=4394
linha=3104 | nome=Tiago | acao=executou o benchmark | valor=3030
linha=3105 | nome=Mariana | acao=analisou os resultados | valor=1560
linha=3106 | nome=Helena | acao=otimizou o algoritmo | valor=9037
linha=3107 | nome=Eduarda | acao=fez um experimento | valor=4337
linha=3108 | nome=Igor | acao=escreveu o relatorio | valor=2507
linha=3109 | nome=Paulo | acao=analisou os resultados | valor=4509
linha=3110 | nome=Igor | acao=participou da aula | valor=3760
linha=3111 | nome=Renata | acao=fez um experimento | valor=7570
linha=3112 | nome=Sofia | acao=estudou computacao | valor=9337
linha=3113 | nome=Ana | acao=escreveu o relatorio | valor=3165
linha=3114 | nome=Lucas | acao=escreveu o relatorio | valor=8613
linha=3115 | nome=Vitor | acao=fez um experimento | valor=3432
linha=3116 | nome=Renata | acao=otimizou o algoritmo | valor=1539
linha=3117 | nome=Igor | acao=participou da aula | valor=7309
linha=3118 | nome=Gabriela | acao=fez um experimento | valor=1822
linha=3119 | nome=Joao | acao=escreveu o relatorio | valor=8701
linha=3120 | nome=Bruno | acao=otimizou o algoritmo | valor=1938
linha=3121 | nome=Carlos | acao=escreveu o relatorio | valor=6338
linha=3122 | nome=Igor | acao=estudou computacao | valor=7380
linha=3123 | nome=Joao | acao=comparou as metricas | valor=9399
linha=3124 | nome=Gabriela | acao=otimizou o algoritmo | valor=2032
linha=3125 | nome=Gabriela | acao=escreveu o relatorio | valor=2645
linha=3126 | nome=Igor | acao=estudou computacao | valor=7867
linha=3127 | nome=Helena | acao=otimizou o algoritmo | valor=2534
linha=3128 | nome=Tiago | acao=participou da aula | valor=4358
linha=3129 | nome=Eduarda | acao=fez um experimento | valor=8213
linha=3130 | nome=Helena | acao=fez um experimento | valor=6256
linha=3131 | nome=Eduarda | acao=escreveu o relatorio | valor=5324
linha=3132 | nome=Sofia | acao=estudou computacao | valor=3973
linha=3133 | nome=Paulo | acao=analisou os resultados | valor=7985
linha=3134 | nome=Vitor | acao=otimizou o algoritmo | valor=1183
linha=3135 | nome=Eduarda | acao=analisou os resultados | valor=7905
linha=3136 | nome=Gabriela | acao=estudou computacao | valor=7002
linha=3137 | nome=Otavio | acao=executou o benchmark | valor=6792
linha=3138 | nome=Bruno | acao=analisou os resultados | valor=1778
linha=3139 | nome=Bruno | acao=otimizou o algoritmo | valor=5210
linha=3140 | nome=Tiago | acao=executou o benchmark | valor=4051
linha=3141 | nome=Vitor | acao=otimizou o algoritmo | valor=4967
linha=3142 | nome=Vitor | acao=fez um experimento | valor=6572
linha=3143 | nome=Daniela | acao=fez um experimento | valor=2934
linha=3144 | nome=Eduarda | acao=escreveu o relatorio | valor=8031
linha=3145 | nome=Felipe | acao=escreveu o relatorio | valor=6149
linha=3146 | nome=Lucas | acao=otimizou o algoritmo | valor=6557
linha=3147 | nome=Igor | acao=analisou os resultados | valor=9748
linha=3148 | nome=Otavio | acao=estudou computacao | valor=9706
linha=3149 | nome=Helena | acao=estudou computacao | valor=2294
linha=3150 | nome=Renata | acao=analisou os resultados | valor=9694
linha=3151 | nome=Helena | acao=estudou computacao | valor=4835
linha=3152 | nome=Helena | acao=participou da aula | valor=1087
linha=3153 | nome=Tiago | acao=executou o benchmark | valor=1346
linha=3154 | nome=Helena | acao=escreveu o relatorio | valor=7909
linha=3155 | nome=Tiago | acao=participou da aula | valor=1391
linha=3156 | nome=Joao | acao=escreveu o relatorio | valor=3599
linha=3157 | nome=Igor | acao=otimizou o algoritmo | valor=2626
linha=3158 | nome=Daniela | acao=fez um experimento | valor=6731
linha=3159 | nome=Renata | acao=participou da aula | valor=9661
linha=3160 | nome=Carlos | acao=fez um experimento | valor=5070
linha=3161 | nome=Otavio | acao=otimizou o algoritmo | valor=3334
linha=3162 | nome=Tiago | acao=escreveu o relatorio | valor=2369
linha=3163 | nome=Igor | acao=fez um experimento | valor=2483
linha=3164 | nome=Tiago | acao=analisou os resultados | valor=2526
linha=3165 | nome=Sofia | acao=comparou as metricas | valor=8829
linha=3166 | nome=Renata | acao=fez um experimento | valor=6123
linha=3167 | nome=Daniela | acao=estudou computacao | valor=5927
linha=3168 | nome=Daniela | acao=participou da aula | valor=2428
linha=3169 | nome=Natalia | acao=fez um experimento | valor=6642
linha=3170 | nome=Karen | acao=otimizou o algoritmo | valor=9003
linha=3171 | nome=Gabriela | acao=participou da aula | valor=3618
linha=3172 | nome=Joao | acao=escreveu o relatorio | valor=7807
linha=3173 | nome=Ana | acao=analisou os resultados | valor=5903
linha=3174 | nome=Paulo | acao=analisou os resultados | valor=8590
linha=3175 | nome=Otavio | acao=analisou os resultados | valor=7809
linha=3176 | nome=Gabriela | acao=executou o benchmark | valor=2591
