linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=2453
linha=2608 | nome=Eduarda | acao=executou o benchmark | valor=8119
linha=2609 | nome=Eduarda | acao=executou o benchmark | valor=3203
linha=2610 | nome=Joao | acao=escreveu o relatorio | valor=3734
linha=2611 | nome=Tiago | acao=fez um experimento | valor=3705
linha=2612 | nome=Helena | acao=participou da aula | valor=3422
linha=2613 | nome=Vitor | acao=estudou computacao | valor=8147
linha=2614 | nome=Igor | acao=fez um experimento | valor=1018
linha=2615 | nome=Gabriela | acao=executou o benchmark | valor=9680
linha=2616 | nome=Sofia | acao=fez um experimento | valor=4964
linha=2617 | nome=Otavio | acao=participou da aula | valor=4036
linha=2618 | nome=Bruno | acao=escreveu o relatorio | valor=3046
linha=2619 | nome=Karen | acao=estudou computacao | valor=3459
linha=2620 | nome=Igor | acao=escreveu o relatorio | valor=4524
linha=2621 | nome=Vitor | acao=fez um experimento | valor=5344
linha=2622 | nome=Sofia | acao=fez um experimento | valor=1337
linha=2623 | nome=Helena | acao=analisou os resultados | valor=1702
linha=2624 | nome=Carlos | acao=escreveu o relatorio | valor=7999
linha=2625 | nome=Gabriela | acao=comparou as metricas | valor=8139
linha=2626 | nome=Felipe | acao=estudou computacao | valor=6025
linha=2627 | nome=Igor | acao=estudou computacao | valor=4316
linha=2628 | nome=Mariana | acao=analisou os resultados | valor=9150
linha=2629 | nome=Vitor | acao=analisou os resultados | valor=4738
linha=2630 | nome=Igor | acao=executou o benchmark | valor=1048
linha=2631 | nome=Natalia | acao=analisou os resultados | valor=1938
linha=2632 | nome=Igor | acao=escreveu o relatorio | valor=8915
linha=2633 | nome=Renata | acao=escreveu o relatorio | valor=3685
linha=2634 | nome=Lucas | acao=analisou os resultados | valor=8488
linha=2635 | nome=Bruno | acao=fez um experimento | valor=5203
linha=2636 | nome=Eduarda | acao=escreveu o relatorio | valor=1026
linha=2637 | nome=Paulo | acao=otimizou o algoritmo | valor=2927
linha=2638 | nome=Sofia | acao=participou da aula | valor=5588
linha=2639 | nome=Vitor | acao=analisou os resultados | valor=7930
linha=2640 | nome=Felipe | acao=fez um experimento | valor=1804
linha=2641 | nome=Tiago | acao=comparou as metricas | valor=6833
linha=2642 | nome=Eduarda | acao=comparou as metricas | valor=3856
linha=2643 | nome=Ana | acao=participou da aula | valor=6240
linha=2644 | nome=Natalia | acao=otimizou o algoritmo | valor=5325
linha=2645 | nome=Sofia | acao=estudou computacao | valor=1337
linha=2646 | nome=Sofia | acao=executou o benchmark | valor=5317
linha=2647 | nome=Carlos | acao=escreveu o relatorio | valor=5488
linha=2648 | nome=Tiago | acao=participou da aula | valor=1220
linha=2649 | nome=Felipe | acao=participou da aula | valor=5421
linha=2650 | nome=Igor | acao=analisou os resultados | valor=2166
linha=2651 | nome=Paulo | acao=otimizou o algoritmo | valor=8308
linha=2652 | nome=Helena | acao=comparou as metricas | valor=7967
linha=2653 | nome=Natalia | acao=participou da aula | valor=6883
linha=2654 | nome=Bruno | acao=comparou as metricas | valor=2076
linha=2655 | nome=Vitor | acao=estudou computacao | valor=6753
linha=2656 | nome=Natalia | acao=analisou os resultados | valor=4275
linha=2657 | nome=Carlos | acao=fez um experimento | valor=1128
linha=2658 | nome=Karen | acao=comparou as metricas | valor=7256
linha=2659 | nome=Tiago | acao=fez um experimento | valor=4951
linha=2660 | nome=Daniela | acao=analisou os resultados | valor=9290
linha=2661 | nome=Joao | acao=otimizou o algoritmo | valor=5852
linha=2662 | nome=Vitor | acao=participou da aula | valor=6990
linha=2663 | nome=Carlos | acao=executou o benchmark | valor=3105
linha=2664 | nome=Mariana | acao=escreveu o relatorio | valor=1014
linha=2665 | nome=Eduarda | acao=participou da aula | valor=5710
linha=2666 | nome=Bruno | acao=analisou os resultados | valor=9882
linha=2667 | nome=Helena | acao=escreveu o relatorio | valor=3044
linha=2668 | nome=Karen | acao=escreveu o relatorio | valor=7643
linha=2669 | nome=Eduarda | acao=executou o benchmark | valor=3049
linha=2670 | nome=Renata | acao=executou o benchmark | valor=7723
linha=2671 | nome=Eduarda | acao=otimizou o algoritmo | valor=6976
linha=2672 | nome=Igor | acao=comparou as metricas | valor=6065
linha=2673 | nome=Helena | acao=estudou computacao | valor=3186
linha=2674 | nome=Mariana | acao=escreveu o relatorio | valor=7256
linha=2675 | nome=Gabriela | acao=fez um experimento | valor=8917
linha=2676 | nome=Daniela | acao=comparou as metricas | valor=2512
linha=2677 | nome=Tiago | acao=executou o benchmark | valor=4792
linha=2678 | nome=Carlos | acao=escreveu o relatorio | valor=1268
linha=2679 | nome=Gabriela | acao=fez um experimento | valor=5200
linha=2680 | nome=Sofia | acao=fez um experimento | valor=5393
linha=2681 | nome=Paulo | acao=otimizou o algoritmo | valor=7981
linha=2682 | nome=Natalia | acao=fez um experimento | valor=3140
linha=2683 | nome=Tiago | acao=comparou as metricas | valor=5861
linha=2684 | nome=Mariana | acao=participou da aula | valor=8906
linha=2685 | nome=Mariana | acao=otimizou o algoritmo | valor=7634
linha=2686 | nome=Ana | acao=estudou computacao | valor=2232
linha=2687 | nome=Otavio | acao=participou da aula | valor=3186
linha=2688 | nome=Mariana | acao=escreveu o relatorio | valor=6188
linha=2689 | nome=Helena | acao=analisou os resultados | valor=5206
linha=2690 | nome=Karen | acao=otimizou o algoritmo | valor=6597
linha=2691 | nome=Helena | acao=otimizou o algoritmo | valor=8853
linha=2692 | nome=Natalia | acao=estudou computacao | valor=2128
linha=2693 | nome=Felipe | acao=estudou computacao | valor=6588
linha=2694 | nome=Lucas | acao=estudou computacao | valor=7287
linha=2695 | nome=Daniela | acao=analisou os resultados | valor=5283
linha=2696 | nome=Tiago | acao=executou o benchmark | valor=9886
linha=2697 | nome=Ana | acao=escreveu o relatorio | valor=2084
linha=2698 | nome=Tiago | acao=participou da aula | valor=5005
linha=2699 | nome=Karen | acao=comparou as metricas | valor=5543
linha=2700 | nome=Mariana | acao=escreveu o relatorio | valor=5908
linha=2701 | nome=Eduarda | acao=comparou as metricas | valor=2207
linha=2702 | nome=Tiago | acao=executou o benchmark | valor=9440
linha=2703 | nome=Natalia | acao=fez um experimento | valor=4871
linha=2704 | nome=Gabriela | acao=participou da aula | valor=2241
linha=2705 | nome=Daniela | acao=analisou os resultados | valor=9161
linha=2706 | nome=Igor | acao=fez um experimento | valor=1881
linha=2707 | nome=Igor | acao=otimizou o algoritmo | valor=1681
linha=2708 | nome=Vitor | acao=participou da aula | valor=8973
linha=2709 | nome=Daniela | acao=comparou as metricas | valor=7495
linha=2710 | nome=Daniela | acao=analisou os resultados | valor=8894
linha=2711 | nome=Mariana | acao=escreveu o relatorio | valor=7851
linha=2712 | nome=Lucas | acao=comparou as metricas | valor=2174
linha=2713 | nome=Ana | acao=fez um experimento | valor=5817
linha=2714 | nome=Eduarda | acao=escreveu o relatorio | valor=5465
linha=2715 | nome=Ana | acao=estudou computacao | valor=1576
linha=2716 | nome=Paulo | acao=comparou as metricas | valor=3257
linha=2717 | nome=Otavio | acao=otimizou o algoritmo | valor=2106
linha=2718 | nome=Ana | acao=executou o benchmark | valor=5045
linha=2719 | nome=Mariana | acao=executou o benchmark | valor=7223
linha=2720 | nome=Renata | acao=escreveu o relatorio | valor=7587
linha=2721 | nome=Joao | acao=otimizou o algoritmo | valor=5402
linha=2722 | nome=Renata | acao=fez um experimento | valor=8342
linha=2723 | nome=Bruno | acao=executou o benchmark | valor=6511
linha=2724 | nome=Igor | acao=comparou as metricas | valor=2523
linha=2725 | nome=Mariana | acao=fez um experimento | valor=3621
linha=2726 | nome=Tiago | acao=escreveu o relatorio | valor=2259
linha=2727 | nome=Lucas | acao=fez um experimento | valor=9414
linha=2728 | nome=Renata | acao=fez um experimento | valor=4581
linha=2729 | nome=Otavio | acao=estudou computacao | valor=8502
linha=2730 | nome=Tiago | acao=estudou computacao | valor=5834
linha=2731 | nome=Karen | acao=otimizou o algoritmo | valor=8615
linha=2732 | nome=Karen | acao=executou o benchmark | valor=3654
linha=2733 | nome=Vitor | acao=executou o benchmark | valor=7620
linha=2734 | nome=Eduarda | acao=participou da aula | valor=8896
linha=2735 | nome=Renata | acao=comparou as metricas | valor=9778
linha=2736 | nome=Vitor | acao=escreveu o relatorio | valor=7143
linha=2737 | nome=Mariana | acao=escreveu o relatorio | valor=6058
linha=2738 | nome=Ana | acao=escreveu o relatorio | valor=7028
linha=2739 | nome=Carlos | acao=fez um experimento | valor=5961
linha=2740 | nome=Eduarda | acao=executou o benchmark | valor=1409
linha=2741 | nome=Gabriela | acao=estudou computacao | valor=6984
linha=2742 | nome=Paulo | acao=participou da aula | valor=7852
linha=2743 | nome=Ana | acao=analisou os resultados | valor=7783
linha=2744 | nome=Lucas | acao=analisou os resultados | valor=7842
linha=2745 | nome=Gabriela | acao=otimizou o algoritmo | valor=7172
linha=2746 | nome=Daniela | acao=executou o benchmark | valor=3408
linha=2747 | nome=Mariana | acao=executou o benchmark | valor=7314
linha=2748 | nome=Felipe | acao=escreveu o relatorio | valor=1324
linha=2749 | nome=Otavio | acao=estudou computacao | valor=1915
linha=2750 | nome=Joao | acao=otimizou o algoritmo | valor=1481
linha=2751 | nome=Tiago | acao=otimizou o algoritmo | valor=7039
linha=2752 | nome=Joao | acao=analisou os resultados | valor=8851
linha=2753 | nome=Ana | acao=executou o benchmark | valor=9465
linha=2754 | nome=Daniela | acao=analisou os resultados | valor=1259
linha=2755 | nome=Felipe | acao=participou da aula | valor=8969
linha=2756 | nome=Helena | acao=escreveu o relatorio | valor=4705
linha=2757 | nome=Helena | acao=participou da aula | valor=2684
linha=2758 | nome=Sofia | acao=executou o benchmark | valor=3500
linha=2759 | nome=Tiago | acao=participou da aula | valor=1533
linha=2760 | nome=Karen | acao=otimizou o algoritmo | valor=5290
linha=2761 | nome=Tiago | acao=executou o benchmark | valor=1751
linha=2762 | nome=Joao | acao=estudou computacao | valor=4795
linha=2763 | nome=Felipe | acao=comparou as metricas | valor=2612
linha=2764 | nome=Ana | acao=fez um experimento | valor=8336
linha=2765 | nome=Mariana | acao=analisou os resultados | valor=2128
linha=2766 | nome=Natalia | acao=escreveu o relatorio | valor=7983
linha=2767 | nome=Eduarda | acao=escreveu o relatorio | valor=4967
linha=2768 | nome=Igor | acao=executou o benchmark | valor=2284
linha=2769 | nome=Mariana | acao=executou o benchmark | valor=6008
linha=2770 | nome=Felipe | acao=fez um experimento | valor=4350
linha=2771 | nome=Igor | acao=participou da aula | valor=5115
linha=2772 | nome=Carlos | acao=otimizou o algoritmo | valor=6164
linha=2773 | nome=Otavio | acao=executou o benchmark | valor=9763
linha=2774 | nome=Joao | acao=escreveu o relatorio | valor=6489
linha=2775 | nome=Daniela | acao=comparou as metricas | valor=6676
linha=2776 | nome=Natalia | acao=comparou as metricas | valor=4521
linha=2777 | nome=Ana | acao=participou da aula | valor=2681
linha=2778 | nome=Renata | acao=participou da aula | valor=5920
linha=2779 | nome=Carlos | acao=analisou os resultados | valor=5417
linha=2780 | nome=Igor | acao=executou o benchmark | valor=5459
linha=2781 | nome=Joao | acao=fez um experimento | valor=3764
linha=2782 | nome=Felipe | acao=analisou os resultados | valor=1783
linha=2783 | nome=Ana | acao=estudou computacao | valor=8445
linha=2784 | nome=Tiago | acao=estudou computacao | valor=7805
linha=2785 | nome=Carlos | acao=comparou as metricas | valor=8190
linha=2786 | nome=Karen | acao=executou o benchmark | valor=8683
linha=2787 | nome=Ana | acao=participou da aula | valor=4096
linha=2788 | nome=Paulo | acao=comparou as metricas | valor=2131
linha=2789 | nome=Daniela | acao=otimizou o algoritmo | valor=7212
linha=2790 | nome=Helena | acao=comparou as metricas | valor=4547
linha=2791 | nome=Igor | acao=fez um experimento | valor=3543
linha=2792 | nome=Otavio | acao=estudou computacao | valor=6866
linha=2793 | nome=Felipe | acao=executou o benchmark | valor=8196
linha=2794 | nome=Helena | acao=otimizou o algoritmo | valor=4025
linha=2795 | nome=Helena | acao=estudou computacao | valor=6131
linha=2796 | nome=Felipe | acao=comparou as metricas | valor=1966
linha=2797 | nome=Eduarda | acao=comparou as metricas | valor=4942
linha=2798 | nome=Renata | acao=fez um experimento | valor=5348
linha=2799 | nome=Renata | acao=fez um experimento | valor=4832
linha=2800 | nome=Sofia | acao=executou o benchmark | valor=4119
linha=2801 | nome=Tiago | acao=participou da aula | valor=3247
linha=2802 | nome=Ana | acao=escreveu o relatorio | valor=6326
linha=2803 | nome=Lucas | acao=comparou as metricas | valor=5453
linha=2804 | nome=Joao | acao=comparou as metricas | valor=7584
linha=2805 | nome=Tiago | acao=analisou os resultados | valor=2585
linha=2806 | nome=Karen | acao=executou o benchmark | valor=8245
linha=2807 | nome=Sofia | acao=comparou as metricas | valor=4105
linha=2808 | nome=Lucas | acao=escreveu o relatorio | valor=1782
linha=2809 | nome=Helena | acao=executou o benchmark | valor=9231
linha=2810 | nome=Joao | acao=otimizou o algoritmo | valor=4128
linha=2811 | nome=Mariana | acao=comparou as metricas | valor=7877
linha=2812 | nome=Paulo | acao=fez um experimento | valor=8449
linha=2813 | nome=Bruno | acao=comparou as metricas | valor=3317
linha=2814 | nome=Joao | acao=fez um experimento | valor=3759
linha=2815 | nome=Joao | acao=participou da aula | valor=1149
linha=2816 | nome=Mariana | acao=otimizou o algoritmo | valor=1841
linha=2817 | nome=Otavio | acao=otimizou o algoritmo | valor=5093
linha=2818 | nome=Daniela | acao=estudou computacao | valor=1071
linha=2819 | nome=Vitor | acao=fez um experimento | valor=8937
linha=2820 | nome=Mariana | acao=otimizou o algoritmo | valor=9152
linha=2821 | nome=Helena | acao=otimizou o algoritmo | valor=3541
linha=2822 | nome=Mariana | acao=fez um experimento | valor=6873
linha=2823 | nome=Mariana | acao=escreveu o relatorio | valor=1641
linha=2824 | nome=Felipe | acao=participou da aula | valor=5152
linha=2825 | nome=Felipe | acao=comparou as metricas | valor=9772
linha=2826 | nome=Lucas | acao=comparou as metricas | valor=8502
linha=2827 | nome=Ana | acao=escreveu o relatorio | valor=4390
linha=2828 | nome=Gabriela | acao=executou o benchmark | valor=7425
linha=2829 | nome=Paulo | acao=executou o benchmark | valor=3116
linha=2830 | nome=Daniela | acao=otimizou o algoritmo | valor=3120
linha=2831 | nome=Joao | acao=escreveu o relatorio | valor=4787
linha=2832 | nome=Joao | acao=executou o benchmark | valor=7193
linha=2833 | nome=Otavio | acao=estudou computacao | valor=9042
linha=2834 | nome=Bruno | acao=escreveu o relatorio | valor=5231
linha=2835 | nome=Tiago | acao=participou da aula | valor=7195
linha=2836 | nome=Karen | acao=analisou os resultados | valor=5239
linha=2837 | nome=Paulo | acao=executou o benchmark | valor=8145
linha=2838 | nome=Karen | acao=analisou os resultados | valor=4927
linha=2839 | nome=Renata | acao=executou o benchmark | valor=5445
linha=2840 | nome=Eduarda | acao=escreveu o relatorio | valor=2070
linha=2841 | nome=Karen | acao=escreveu o relatorio | valor=6806
linha=2842 | nome=Otavio | acao=executou o benchmark | valor=6882
linha=2843 | nome=Igor | acao=analisou os resultados | valor=5315
linha=2844 | nome=Sofia | acao=participou da aula | valor=6082
linha=2845 | nome=Renata | acao=escreveu o relatorio | valor=9701
linha=2846 | nome=Natalia | acao=participou da aula | valor=8903
linha=2847 | nome=Eduarda | acao=otimizou o algoritmo | valor=5425
linha=2848 | nome=Daniela | acao=participou da aula | valor=7290
linha=2849 | nome=Ana | acao=otimizou o algoritmo | valor=2457
linha=2850 | nome=Carlos | acao=analisou os resultados | valor=2647
linha=2851 | nome=Eduarda | acao=participou da aula | valor=2969
linha=2852 | nome=Helena | acao=comparou as metricas | valor=7114
linha=2853 | nome=Daniela | acao=executou o benchmark | valor=2673
linha=2854 | nome=Carlos | acao=fez um experimento | valor=6735
linha=2855 | nome=Mariana | acao=executou o benchmark | valor=9668
linha=2856 | nome=Joao | acao=participou da aula | valor=3195
linha=2857 | nome=Mariana | acao=analisou os resultados | valor=6882
linha=2858 | nome=Helena | acao=estudou computacao | valor=1106
linha=2859 | nome=Ana | acao=fez um experimento | valor=9327
linha=2860 | nome=Eduarda | acao=executou o benchmark | valor=3996
linha=2861 | nome=Karen | acao=executou o benchmark | valor=5855
linha=2862 | nome=Renata | acao=escreveu o relatorio | valor=7462
