linha=1 | nome=Igor | acao=estudou computacao | valor=3970
linha=2980 | nome=Joao | acao=comparou as metricas | valor=2817
linha=2981 | nome=Helena | acao=escreveu o relatorio | valor=3831
linha=2982 | nome=Gabriela | acao=comparou as metricas | valor=8696
linha=2983 | nome=Daniela | acao=analisou os resultados | valor=2030
linha=2984 | nome=Carlos | acao=executou o benchmark | valor=7253
linha=2985 | nome=Karen | acao=fez um experimento | valor=3352
linha=2986 | nome=Natalia | acao=escreveu o relatorio | valor=3223
linha=2987 | nome=Paulo | acao=escreveu o relatorio | valor=4999
linha=2988 | nome=Mariana | acao=estudou computacao | valor=4901
linha=2989 | nome=Daniela | acao=escreveu o relatorio | valor=5618
linha=2990 | nome=Natalia | acao=executou o benchmark | valor=1814
linha=2991 | nome=Bruno | acao=analisou os resultados | valor=6784
linha=2992 | nome=Eduarda | acao=fez um experimento | valor=3114
linha=2993 | nome=Tiago | acao=escreveu o relatorio | valor=3932
linha=2994 | nome=Karen | acao=otimizou o algoritmo | valor=1042
linha=2995 | nome=Joao | acao=otimizou o algoritmo | valor=1611
linha=2996 | nome=Joao | acao=estudou computacao | valor=9283
linha=2997 | nome=Natalia | acao=estudou computacao | valor=5041
linha=2998 | nome=Helena | acao=estudou computacao | valor=2580
linha=2999 | nome=Paulo | acao=fez um experimento | valor=1258
linha=3000 | nome=Mariana | acao=escreveu o relatorio | valor=7131
linha=3001 | nome=Tiago | acao=comparou as metricas | valor=6047
linha=3002 | nome=Gabriela | acao=comparou as metricas | valor=1658
linha=3003 | nome=Eduarda | acao=executou o benchmark | valor=5588
linha=3004 | nome=Vitor | acao=comparou as metricas | valor=2452
linha=3005 | nome=Natalia | acao=otimizou o algoritmo | valor=5763
linha=3006 | nome=Karen | acao=executou o benchmark | valor=8216
linha=3007 | nome=Paulo | acao=executou o benchmark | valor=4053
linha=3008 | nome=Eduarda | acao=estudou computacao | valor=3760
linha=3009 | nome=Lucas | acao=otimizou o algoritmo | valor=6605
linha=3010 | nome=Ana | acao=participou da aula | valor=4705
linha=3011 | nome=Daniela | acao=participou da aula | valor=9898
linha=3012 | nome=Gabriela | acao=escreveu o relatorio | valor=3407
linha=3013 | nome=Joao | acao=fez um experimento | valor=7449
linha=3014 | nome=Helena | acao=estudou computacao | valor=4953
linha=3015 | nome=Natalia | acao=comparou as metricas | valor=1947
linha=3016 | nome=Sofia | acao=otimizou o algoritmo | valor=4799
linha=3017 | nome=Sofia | acao=analisou os resultados | valor=3686
linha=3018 | nome=Paulo | acao=executou o benchmark | valor=5922
linha=3019 | nome=Bruno | acao=analisou os resultados | valor=9125
linha=3020 | nome=Gabriela | acao=fez um experimento | valor=1285
linha=3021 | nome=Gabriela | acao=participou da aula | valor=9188
linha=3022 | nome=Eduarda | acao=fez um experimento | valor=4455
linha=3023 | nome=Sofia | acao=otimizou o algoritmo | valor=8957
linha=3024 | nome=Otavio | acao=estudou computacao | valor=1598
linha=3025 | nome=Natalia | acao=executou o benchmark | valor=1211
linha=3026 | nome=Igor | acao=comparou as metricas | valor=6169
linha=3027 | nome=Daniela | acao=comparou as metricas | valor=9730
linha=3028 | nome=Igor | acao=escreveu o relatorio | valor=9467
linha=3029 | nome=Karen | acao=fez um experimento | valor=6548
linha=3030 | nome=Carlos | acao=estudou computacao | valor=2931
linha=3031 | nome=Lucas | acao=analisou os resultados | valor=6885
linha=3032 | nome=Daniela | acao=escreveu o relatorio | valor=4289
linha=3033 | nome=Ana | acao=escreveu o relatorio | valor=5574
linha=3034 | nome=Mariana | acao=fez um experimento | valor=6089
linha=3035 | nome=Lucas | acao=escreveu o relatorio | valor=4240
linha=3036 | nome=Mariana | acao=participou da aula | valor=1856
linha=3037 | nome=Felipe | acao=otimizou o algoritmo | valor=7364
linha=3038 | nome=Mariana | acao=comparou as metricas | valor=4810
linha=3039 | nome=Paulo | acao=participou da aula | valor=7306
linha=3040 | nome=Karen | acao=analisou os resultados | valor=8981
linha=3041 | nome=Otavio | acao=estudou computacao | valor=1437
linha=3042 | nome=Sofia | acao=comparou as metricas | valor=8530
linha=3043 | nome=Vitor | acao=executou o benchmark | valor=9768
linha=3044 | nome=Mariana | acao=analisou os resultados | valor=6674
linha=3045 | nome=Igor | acao=analisou os resultados | valor=1607
linha=3046 | nome=Mariana | acao=participou da aula | valor=1899
linha=3047 | nome=Igor | acao=estudou computacao | valor=8865
linha=3048 | nome=Ana | acao=executou o benchmark | valor=3188
linha=3049 | nome=Bruno | acao=participou da aula | valor=3850
linha=3050 | nome=Igor | acao=escreveu o relatorio | valor=8075
linha=3051 | nome=Tiago | acao=participou da aula | valor=9310
linha=3052 | nome=Karen | acao=participou da aula | valor=4741
linha=3053 | nome=Tiago | acao=participou da aula | valor=6049
linha=3054 | nome=Paulo | acao=participou da aula | valor=9794
linha=3055 | nome=Tiago | acao=comparou as metricas | valor=2478
linha=3056 | nome=Ana | acao=executou o benchmark | valor=4361
linha=3057 | nome=Gabriela | acao=escreveu o relatorio | valor=3330
linha=3058 | nome=Lucas | acao=executou o benchmark | valor=1672
linha=3059 | nome=Helena | acao=otimizou o algoritmo | valor=1373
linha=3060 | nome=Ana | acao=escreveu o relatorio | valor=2474
linha=3061 | nome=Lucas | acao=escreveu o relatorio | valor=7385
linha=3062 | nome=Gabriela | acao=otimizou o algoritmo | valor=3456
linha=3063 | nome=Lucas | acao=fez um experimento | valor=7428
linha=3064 | nome=Karen | acao=comparou as metricas | valor=2060
linha=3065 | nome=Mariana | acao=estudou computacao | valor=4241
linha=3066 | nome=Gabriela | acao=fez um experimento | valor=5410
linha=3067 | nome=Natalia | acao=fez um experimento | valor=2540
linha=3068 | nome=Eduarda | acao=executou o benchmark | valor=1041
linha=3069 | nome=Sofia | acao=analisou os resultados | valor=2464
linha=3070 | nome=Gabriela | acao=analisou os resultados | valor=2750
linha=3071 | nome=Paulo | acao=otimizou o algoritmo | valor=5730
linha=3072 | nome=Felipe | acao=otimizou o algoritmo | valor=3939
linha=3073 | nome=Natalia | acao=otimizou o algoritmo | valor=3573
linha=3074 | nome=Otavio | acao=analisou os resultados | valor=5052
linha=3075 | nome=Natalia | acao=participou da aula | valor=6465
linha=3076 | nome=Eduarda | acao=comparou as metricas | valor=8360
linha=3077 | nome=Eduarda | acao=estudou computacao | valor=2377
linha=3078 | nome=Joao | acao=participou da aula | valor=3399
linha=3079 | nome=Paulo | acao=comparou as metricas | valor=5766
linha=3080 | nome=Joao | acao=otimizou o algoritmo | valor=7296
linha=3081 | nome=Mariana | acao=fez um experimento | valor=8975
linha=3082 | nome=Renata | acao=participou da aula | valor=7577
linha=3083 | nome=Felipe | acao=analisou os resultados | valor=1388
linha=3084 | nome=Paulo | acao=estudou computacao | valor=7659
linha=3085 | nome=Helena | acao=escreveu o relatorio | valor=5504
linha=3086 | nome=Ana | acao=executou o benchmark | valor=8337
linha=3087 | nome=Carlos | acao=otimizou o algoritmo | valor=3229
linha=3088 | nome=Mariana | acao=fez um experimento | valor=4285
linha=3089 | nome=Mariana | acao=otimizou o algoritmo | valor=3404
linha=3090 | nome=Ana | acao=participou da aula | valor=3500
linha=3091 | nome=Felipe | acao=participou da aula | valor=2833
linha=3092 | nome=Felipe | acao=otimizou o algoritmo | valor=8464
linha=3093 | nome=Renata | acao=analisou os resultados | valor=3295
linha=3094 | nome=Joao | acao=otimizou o algoritmo | valor=1200
linha=3095 | nome=Otavio | acao=analisou os resultados | valor=7920
linha=3096 | nome=Paulo | acao=fez um experimento | valor=1607
linha=3097 | nome=Carlos | acao=participou da aula | valor=5114
linha=3098 | nome=Vitor | acao=analisou os resultados | valor=9086
linha=3099 | nome=Paulo | acao=escreveu o relatorio | valor=8464
linha=3100 | nome=Felipe | acao=participou da aula | valor=4158
linha=3101 | nome=Helena | acao=executou o benchmark | valor=6698
linha=3102 | nome=Karen | acao=estudou computacao | valor=9647
linha=3103 | nome=Ana | acao=otimizou o algoritmo | valor=4149
linha=3104 | nome=Tiago | acao=otimizou o algoritmo | valor=2437
linha=3105 | nome=Vitor | acao=participou da aula | valor=2283
linha=3106 | nome=Bruno | acao=comparou as metricas | valor=5775
linha=3107 | nome=Ana | acao=comparou as metricas | valor=6440
linha=3108 | nome=Paulo | acao=executou o benchmark | valor=4688
linha=3109 | nome=Vitor | acao=executou o benchmark | valor=7777
linha=3110 | nome=Helena | acao=executou o benchmark | valor=2529
linha=3111 | nome=Igor | acao=fez um experimento | valor=3302
linha=3112 | nome=Mariana | acao=fez um experimento | valor=6810
linha=3113 | nome=Felipe | acao=fez um experimento | valor=2735
linha=3114 | nome=Paulo | acao=analisou os resultados | valor=6792
linha=3115 | nome=Vitor | acao=escreveu o relatorio | valor=3871
linha=3116 | nome=Helena | acao=escreveu o relatorio | valor=3152
linha=3117 | nome=Igor | acao=executou o benchmark | valor=1018
linha=3118 | nome=Eduarda | acao=executou o benchmark | valor=2469
linha=3119 | nome=Sofia | acao=escreveu o relatorio | valor=8802
linha=3120 | nome=Carlos | acao=analisou os resultados | valor=5456
linha=3121 | nome=Joao | acao=otimizou o algoritmo | valor=9017
linha=3122 | nome=Bruno | acao=estudou computacao | valor=5955
linha=3123 | nome=Carlos | acao=escreveu o relatorio | valor=9992
linha=3124 | nome=Daniela | acao=comparou as metricas | valor=2524
linha=3125 | nome=Ana | acao=participou da aula | valor=8034
linha=3126 | nome=Ana | acao=executou o benchmark | valor=5345
linha=3127 | nome=Paulo | acao=estudou computacao | valor=8806
linha=3128 | nome=Mariana | acao=escreveu o relatorio | valor=9822
linha=3129 | nome=Helena | acao=escreveu o relatorio | valor=2256
linha=3130 | nome=Helena | acao=otimizou o algoritmo | valor=5055
linha=3131 | nome=Tiago | acao=otimizou o algoritmo | valor=2610
linha=3132 | nome=Bruno | acao=escreveu o relatorio | valor=9158
linha=3133 | nome=Otavio | acao=estudou computacao | valor=4488
linha=3134 | nome=Lucas | acao=participou da aula | valor=3388
linha=3135 | nome=Helena | acao=fez um experimento | valor=4929
linha=3136 | nome=Vitor | acao=fez um experimento | valor=9337
linha=3137 | nome=Lucas | acao=comparou as metricas | valor=5131
linha=3138 | nome=Mariana | acao=escreveu o relatorio | valor=9667
linha=3139 | nome=Bruno | acao=analisou os resultados | valor=8093
linha=3140 | nome=Carlos | acao=fez um experimento | valor=4966
linha=3141 | nome=Eduarda | acao=estudou computacao | valor=9889
linha=3142 | nome=Vitor | acao=otimizou o algoritmo | valor=3381
linha=3143 | nome=Carlos | acao=estudou computacao | valor=5694
linha=3144 | nome=Karen | acao=participou da aula | valor=9246
linha=3145 | nome=Gabriela | acao=escreveu o relatorio | valor=6037
linha=3146 | nome=Felipe | acao=estudou computacao | valor=8127
linha=3147 | nome=Daniela | acao=executou o benchmark | valor=2043
linha=3148 | nome=Daniela | acao=escreveu o relatorio | valor=3038
linha=3149 | nome=Gabriela | acao=estudou computacao | valor=5703
linha=3150 | nome=Gabriela | acao=analisou os resultados | valor=7706
linha=3151 | nome=Mariana | acao=escreveu o relatorio | valor=8255
linha=3152 | nome=Felipe | acao=estudou computacao | valor=3151
linha=3153 | nome=Eduarda | acao=estudou computacao | valor=5522
linha=3154 | nome=Karen | acao=participou da aula | valor=3492
linha=3155 | nome=Vitor | acao=otimizou o algoritmo | valor=9286
linha=3156 | nome=Igor | acao=estudou computacao | valor=1479
linha=3157 | nome=Renata | acao=escreveu o relatorio | valor=4687
linha=3158 | nome=Sofia | acao=comparou as metricas | valor=4431
linha=3159 | nome=Renata | acao=escreveu o relatorio | valor=4769
linha=3160 | nome=Igor | acao=comparou as metricas | valor=3643
linha=3161 | nome=Eduarda | acao=estudou computacao | valor=2155
linha=3162 | nome=Carlos | acao=executou o benchmark | valor=1485
linha=3163 | nome=Gabriela | acao=estudou computacao | valor=9164
linha=3164 | nome=Joao | acao=participou da aula | valor=6245
linha=3165 | nome=Joao | acao=fez um experimento | valor=7363
linha=3166 | nome=Tiago | acao=escreveu o relatorio | valor=4547
linha=3167 | nome=Daniela | acao=executou o benchmark | valor=6873
linha=3168 | nome=Karen | acao=participou da aula | valor=1600
linha=3169 | nome=Helena | acao=fez um experimento | valor=8933
linha=3170 | nome=Joao | acao=escreveu o relatorio | valor=3319
linha=3171 | nome=Mariana | acao=analisou os resultados | valor=4591
linha=3172 | nome=Otavio | acao=comparou as metricas | valor=3562
linha=3173 | nome=Gabriela | acao=participou da aula | valor=1038
linha=3174 | nome=Joao | acao=analisou os resultados | valor=3888
linha=3175 | nome=Sofia | acao=escreveu o relatorio | valor=7482
linha=3176 | nome=Otavio | acao=executou o benchmark | valor=3575
linha=3177 | nome=Tiago | acao=otimizou o algoritmo | valor=4323
linha=3178 | nome=Mariana | acao=escreveu o relatorio | valor=4862
linha=3179 | nome=Tiago | acao=analisou os resultados | valor=3814
linha=3180 | nome=Tiago | acao=fez um experimento | valor=7135
linha=3181 | nome=Natalia | acao=escreveu o relatorio | valor=1734
linha=3182 | nome=Ana | acao=participou da aula | valor=6031
linha=3183 | nome=Eduarda | acao=participou da aula | valor=3130
linha=3184 | nome=Carlos | acao=otimizou o algoritmo | valor=6104
linha=3185 | nome=Helena | acao=participou da aula | valor=1921
linha=3186 | nome=Mariana | acao=analisou os resultados | valor=3334
linha=3187 | nome=Daniela | acao=participou da aula | valor=5014
linha=3188 | nome=Sofia | acao=escreveu o relatorio | valor=2697
linha=3189 | nome=Paulo | acao=estudou computacao | valor=9685
linha=3190 | nome=Daniela | acao=estudou computacao | valor=4880
linha=3191 | nome=Karen | acao=fez um experimento | valor=6065
linha=3192 | nome=Daniela | acao=participou da aula | valor=2282
linha=3193 | nome=Igor | acao=estudou computacao | valor=4211
linha=3194 | nome=Otavio | acao=fez um experimento | valor=7146
linha=3195 | nome=Joao | acao=comparou as metricas | valor=6421
linha=3196 | nome=Ana | acao=escreveu o relatorio | valor=3086
linha=3197 | nome=Carlos | acao=comparou as metricas | valor=9328
linha=3198 | nome=Renata | acao=comparou as metricas | valor=3991
linha=3199 | nome=Gabriela | acao=fez um experimento | valor=3548
linha=3200 | nome=Daniela | acao=otimizou o algoritmo | valor=7868
linha=3201 | nome=Mariana | acao=participou da aula | valor=8956
linha=3202 | nome=Eduarda | acao=escreveu o relatorio | valor=7429
linha=3203 | nome=Sofia | acao=escreveu o relatorio | valor=1889
linha=3204 | nome=Felipe | acao=comparou as metricas | valor=7179
linha=3205 | nome=Felipe | acao=fez um experimento | valor=6926
linha=3206 | nome=Joao | acao=otimizou o algoritmo | valor=7864
linha=3207 | nome=Daniela | acao=participou da aula | valor=4620
linha=3208 | nome=Igor | acao=otimizou o algoritmo | valor=9660
linha=3209 | nome=Mariana | acao=participou da aula | valor=4112
linha=3210 | nome=Helena | acao=analisou os resultados | valor=2076
linha=3211 | nome=Otavio | acao=analisou os resultados | valor=4505
linha=3212 | nome=Bruno | acao=otimizou o algoritmo | valor=6495
linha=3213 | nome=Mariana | acao=executou o benchmark | valor=3151
linha=3214 | nome=Bruno | acao=comparou as metricas | valor=4895
linha=3215 | nome=Otavio | acao=estudou computacao | valor=1426
linha=3216 | nome=Bruno | acao=estudou computacao | valor=5124
linha=3217 | nome=Otavio | acao=comparou as metricas | valor=3189
linha=3218 | nome=Joao | acao=analisou os resultados | valor=4802
linha=3219 | nome=Natalia | acao=executou o benchmark | valor=1430
linha=3220 | nome=Bruno | acao=comparou as metricas | valor=3933
linha=3221 | nome=Vitor | acao=otimizou o algoritmo | valor=3211
linha=3222 | nome=Daniela | acao=fez um experimento | valor=7446
linha=3223 | nome=Felipe | acao=executou o benchmark | valor=1918
linha=3224 | nome=Felipe | acao=estudou computacao | valor=1416
linha=3225 | nome=Joao | acao=otimizou o algoritmo | valor=2432
linha=3226 | nome=Felipe | acao=fez um experimento | valor=9023
linha=3227 | nome=Otavio | acao=fez um experimento | valor=5733
linha=3228 | nome=Helena | acao=executou o benchmark | valor=7101
linha=3229 | nome=Sofia | acao=executou o benchmark | valor=8076
linha=3230 | nome=Joao | acao=analisou os resultados | valor=7424
linha=3231 | nome=Vitor | acao=analisou os resultados | valor=2112
linha=3232 | nome=Daniela | acao=analisou os resultados | valor=4124
