linha=1 | nome=Eduarda | acao=estudou computacao | valor=8770
linha=2765 | nome=Karen | acao=participou da aula | valor=5151
linha=2766 | nome=Paulo | acao=fez um experimento | valor=7920
linha=2767 | nome=Tiago | acao=participou da aula | valor=1554
linha=2768 | nome=Sofia | acao=estudou computacao | valor=1642
linha=2769 | nome=Karen | acao=participou da aula | valor=8542
linha=2770 | nome=Eduarda | acao=fez um experimento | valor=3809
linha=2771 | nome=Paulo | acao=otimizou o algoritmo | valor=8843
linha=2772 | nome=Karen | acao=escreveu o relatorio | valor=9972
linha=2773 | nome=Sofia | acao=analisou os resultados | valor=2526
linha=2774 | nome=Lucas | acao=executou o benchmark | valor=4726
linha=2775 | nome=Carlos | acao=analisou os resultados | valor=4720
linha=2776 | nome=Igor | acao=executou o benchmark | valor=2821
linha=2777 | nome=Eduarda | acao=escreveu o relatorio | valor=3589
linha=2778 | nome=Igor | acao=analisou os resultados | valor=5453
linha=2779 | nome=Igor | acao=fez um experimento | valor=4589
linha=2780 | nome=Joao | acao=analisou os resultados | valor=4512
linha=2781 | nome=Eduarda | acao=comparou as metricas | valor=8382
linha=2782 | nome=Paulo | acao=analisou os resultados | valor=7263
linha=2783 | nome=Ana | acao=participou da aula | valor=4350
linha=2784 | nome=Igor | acao=estudou computacao | valor=6488
linha=2785 | nome=Daniela | acao=estudou computacao | valor=4584
linha=2786 | nome=Lucas | acao=analisou os resultados | valor=1631
linha=2787 | nome=Karen | acao=estudou computacao | valor=3365
linha=2788 | nome=Ana | acao=analisou os resultados | valor=1911
linha=2789 | nome=Carlos | acao=comparou as metricas | valor=3612
linha=2790 | nome=Igor | acao=fez um experimento | valor=1684
linha=2791 | nome=Paulo | acao=comparou as metricas | valor=8802
linha=2792 | nome=Ana | acao=estudou computacao | valor=8090
linha=2793 | nome=Renata | acao=analisou os resultados | valor=9248
linha=2794 | nome=Felipe | acao=estudou computacao | valor=4614
linha=2795 | nome=Sofia | acao=escreveu o relatorio | valor=3084
linha=2796 | nome=Otavio | acao=fez um experimento | valor=4825
linha=2797 | nome=Tiago | acao=analisou os resultados | valor=1780
linha=2798 | nome=Gabriela | acao=analisou os resultados | valor=1958
linha=2799 | nome=Bruno | acao=fez um experimento | valor=1123
linha=2800 | nome=Carlos | acao=analisou os resultados | valor=6867
linha=2801 | nome=Natalia | acao=comparou as metricas | valor=7495
linha=2802 | nome=Ana | acao=escreveu o relatorio | valor=7815
linha=2803 | nome=Tiago | acao=otimizou o algoritmo | valor=5342
linha=2804 | nome=Ana | acao=otimizou o algoritmo | valor=4687
linha=2805 | nome=Joao | acao=otimizou o algoritmo | valor=5135
linha=2806 | nome=Carlos | acao=estudou computacao | valor=9201
linha=2807 | nome=Sofia | acao=escreveu o relatorio | valor=3712
linha=2808 | nome=Carlos | acao=otimizou o algoritmo | valor=5469
linha=2809 | nome=Daniela | acao=fez um experimento | valor=6852
linha=2810 | nome=Ana | acao=analisou os resultados | valor=7941
linha=2811 | nome=Vitor | acao=comparou as metricas | valor=6578
linha=2812 | nome=Vitor | acao=executou o benchmark | valor=1412
linha=2813 | nome=Ana | acao=comparou as metricas | valor=5128
linha=2814 | nome=Daniela | acao=executou o benchmark | valor=4459
linha=2815 | nome=Vitor | acao=participou da aula | valor=5732
linha=2816 | nome=Bruno | acao=comparou as metricas | valor=1085
linha=2817 | nome=Joao | acao=escreveu o relatorio | valor=3925
linha=2818 | nome=Ana | acao=comparou as metricas | valor=6104
linha=2819 | nome=Vitor | acao=participou da aula | valor=8773
linha=2820 | nome=Otavio | acao=participou da aula | valor=8998
linha=2821 | nome=Lucas | acao=comparou as metricas | valor=8034
linha=2822 | nome=Lucas | acao=estudou computacao | valor=9540
linha=2823 | nome=Bruno | acao=otimizou o algoritmo | valor=2116
linha=2824 | nome=Helena | acao=executou o benchmark | valor=5545
linha=2825 | nome=Helena | acao=executou o benchmark | valor=8786
linha=2826 | nome=Mariana | acao=participou da aula | valor=8296
linha=2827 | nome=Helena | acao=comparou as metricas | valor=2843
linha=2828 | nome=Paulo | acao=fez um experimento | valor=9931
linha=2829 | nome=Tiago | acao=escreveu o relatorio | valor=4731
linha=2830 | nome=Joao | acao=otimizou o algoritmo | valor=9286
linha=2831 | nome=Paulo | acao=estudou computacao | valor=6471
linha=2832 | nome=Vitor | acao=comparou as metricas | valor=5962
linha=2833 | nome=Renata | acao=estudou computacao | valor=7280
linha=2834 | nome=Daniela | acao=otimizou o algoritmo | valor=9233
linha=2835 | nome=Joao | acao=analisou os resultados | valor=3686
linha=2836 | nome=Paulo | acao=fez um experimento | valor=2694
linha=2837 | nome=Lucas | acao=analisou os resultados | valor=4595
linha=2838 | nome=Karen | acao=participou da aula | valor=5971
linha=2839 | nome=Eduarda | acao=escreveu o relatorio | valor=7740
linha=2840 | nome=Vitor | acao=estudou computacao | valor=2233
linha=2841 | nome=Eduarda | acao=executou o benchmark | valor=2763
linha=2842 | nome=Eduarda | acao=analisou os resultados | valor=1342
linha=2843 | nome=Ana | acao=fez um experimento | valor=5156
linha=2844 | nome=Igor | acao=fez um experimento | valor=8217
linha=2845 | nome=Bruno | acao=escreveu o relatorio | valor=7917
linha=2846 | nome=Karen | acao=fez um experimento | valor=1243
linha=2847 | nome=Paulo | acao=participou da aula | valor=7352
linha=2848 | nome=Paulo | acao=otimizou o algoritmo | valor=1019
linha=2849 | nome=Gabriela | acao=escreveu o relatorio | valor=5274
linha=2850 | nome=Tiago | acao=comparou as metricas | valor=4672
linha=2851 | nome=Sofia | acao=executou o benchmark | valor=8092
linha=2852 | nome=Igor | acao=analisou os resultados | valor=3595
linha=2853 | nome=Daniela | acao=fez um experimento | valor=9285
linha=2854 | nome=Carlos | acao=participou da aula | valor=5069
linha=2855 | nome=Carlos | acao=executou o benchmark | valor=5445
linha=2856 | nome=Ana | acao=estudou computacao | valor=7494
linha=2857 | nome=Lucas | acao=otimizou o algoritmo | valor=5471
linha=2858 | nome=Carlos | acao=estudou computacao | valor=8134
linha=2859 | nome=Ana | acao=comparou as metricas | valor=8953
linha=2860 | nome=Natalia | acao=participou da aula | valor=8609
linha=2861 | nome=Gabriela | acao=fez um experimento | valor=4496
linha=2862 | nome=Eduarda | acao=estudou computacao | valor=5611
linha=2863 | nome=Carlos | acao=estudou computacao | valor=3643
linha=2864 | nome=Paulo | acao=otimizou o algoritmo | valor=1091
linha=2865 | nome=Eduarda | acao=otimizou o algoritmo | valor=9676
linha=2866 | nome=Sofia | acao=otimizou o algoritmo | valor=5787
linha=2867 | nome=Eduarda | acao=executou o benchmark | valor=2021
linha=2868 | nome=Eduarda | acao=otimizou o algoritmo | valor=7678
linha=2869 | nome=Gabriela | acao=fez um experimento | valor=8623
linha=2870 | nome=Renata | acao=fez um experimento | valor=7121
linha=2871 | nome=Mariana | acao=estudou computacao | valor=8090
linha=2872 | nome=Bruno | acao=estudou computacao | valor=1812
linha=2873 | nome=Vitor | acao=estudou computacao | valor=6070
linha=2874 | nome=Renata | acao=fez um experimento | valor=3685
linha=2875 | nome=Karen | acao=executou o benchmark | valor=3535
linha=2876 | nome=Igor | acao=escreveu o relatorio | valor=9109
linha=2877 | nome=Otavio | acao=participou da aula | valor=9684
linha=2878 | nome=Daniela | acao=escreveu o relatorio | valor=1084
linha=2879 | nome=Sofia | acao=escreveu o relatorio | valor=6973
linha=2880 | nome=Carlos | acao=otimizou o algoritmo | valor=7973
linha=2881 | nome=Karen | acao=analisou os resultados | valor=8981
linha=2882 | nome=Otavio | acao=fez um experimento | valor=2962
linha=2883 | nome=Karen | acao=executou o benchmark | valor=5429
linha=2884 | nome=Sofia | acao=otimizou o algoritmo | valor=5307
linha=2885 | nome=Otavio | acao=analisou os resultados | valor=4010
linha=2886 | nome=Igor | acao=estudou computacao | valor=2172
linha=2887 | nome=Karen | acao=analisou os resultados | valor=8041
linha=2888 | nome=Eduarda | acao=fez um experimento | valor=1436
linha=2889 | nome=Karen | acao=executou o benchmark | valor=7186
linha=2890 | nome=Tiago | acao=otimizou o algoritmo | valor=1755
linha=2891 | nome=Daniela | acao=otimizou o algoritmo | valor=6754
linha=2892 | nome=Daniela | acao=fez um experimento | valor=1335
linha=2893 | nome=Daniela | acao=analisou os resultados | valor=1713
linha=2894 | nome=Joao | acao=comparou as metricas | valor=9475
linha=2895 | nome=Mariana | acao=participou da aula | valor=5827
linha=2896 | nome=Tiago | acao=analisou os resultados | valor=7083
linha=2897 | nome=Eduarda | acao=analisou os resultados | valor=2415
linha=2898 | nome=Helena | acao=otimizou o algoritmo | valor=3386
linha=2899 | nome=Helena | acao=participou da aula | valor=8393
linha=2900 | nome=Karen | acao=comparou as metricas | valor=8251
linha=2901 | nome=Helena | acao=participou da aula | valor=5007
linha=2902 | nome=Ana | acao=fez um experimento | valor=7069
linha=2903 | nome=Sofia | acao=executou o benchmark | valor=9637
linha=2904 | nome=Paulo | acao=escreveu o relatorio | valor=5378
linha=2905 | nome=Mariana | acao=estudou computacao | valor=7457
linha=2906 | nome=Renata | acao=escreveu o relatorio | valor=6117
linha=2907 | nome=Joao | acao=escreveu o relatorio | valor=5211
linha=2908 | nome=Ana | acao=comparou as metricas | valor=7910
linha=2909 | nome=Igor | acao=otimizou o algoritmo | valor=7248
linha=2910 | nome=Otavio | acao=fez um experimento | valor=3422
linha=2911 | nome=Eduarda | acao=fez um experimento | valor=2375
linha=2912 | nome=Tiago | acao=executou o benchmark | valor=1940
linha=2913 | nome=Igor | acao=escreveu o relatorio | valor=1491
linha=2914 | nome=Otavio | acao=estudou computacao | valor=7055
linha=2915 | nome=Eduarda | acao=estudou computacao | valor=6180
linha=2916 | nome=Eduarda | acao=escreveu o relatorio | valor=4313
linha=2917 | nome=Karen | acao=participou da aula | valor=7716
linha=2918 | nome=Igor | acao=comparou as metricas | valor=7697
linha=2919 | nome=Mariana | acao=participou da aula | valor=3736
linha=2920 | nome=Felipe | acao=escreveu o relatorio | valor=6259
linha=2921 | nome=Ana | acao=participou da aula | valor=9280
linha=2922 | nome=Joao | acao=participou da aula | valor=7729
linha=2923 | nome=Felipe | acao=estudou computacao | valor=3114
linha=2924 | nome=Karen | acao=escreveu o relatorio | valor=9393
linha=2925 | nome=Vitor | acao=executou o benchmark | valor=5893
linha=2926 | nome=Felipe | acao=otimizou o algoritmo | valor=5816
linha=2927 | nome=Felipe | acao=participou da aula | valor=2961
linha=2928 | nome=Bruno | acao=otimizou o algoritmo | valor=1284
linha=2929 | nome=Karen | acao=fez um experimento | valor=4526
linha=2930 | nome=Otavio | acao=estudou computacao | valor=7311
linha=2931 | nome=Bruno | acao=otimizou o algoritmo | valor=6980
linha=2932 | nome=Igor | acao=comparou as metricas | valor=4498
linha=2933 | nome=Igor | acao=analisou os resultados | valor=4227
linha=2934 | nome=Felipe | acao=estudou computacao | valor=5051
linha=2935 | nome=Mariana | acao=participou da aula | valor=3534
linha=2936 | nome=Otavio | acao=estudou computacao | valor=1913
linha=2937 | nome=Eduarda | acao=otimizou o algoritmo | valor=8458
linha=2938 | nome=Mariana | acao=comparou as metricas | valor=6464
linha=2939 | nome=Helena | acao=comparou as metricas | valor=5666
linha=2940 | nome=Tiago | acao=fez um experimento | valor=1413
linha=2941 | nome=Bruno | acao=comparou as metricas | valor=4165
linha=2942 | nome=Daniela | acao=estudou computacao | valor=6176
linha=2943 | nome=Igor | acao=executou o benchmark | valor=8190
linha=2944 | nome=Gabriela | acao=fez um experimento | valor=8206
linha=2945 | nome=Bruno | acao=analisou os resultados | valor=7271
linha=2946 | nome=Karen | acao=participou da aula | valor=2421
linha=2947 | nome=Carlos | acao=fez um experimento | valor=4952
linha=2948 | nome=Vitor | acao=comparou as metricas | valor=4135
linha=2949 | nome=Daniela | acao=participou da aula | valor=1813
linha=2950 | nome=Tiago | acao=fez um experimento | valor=1764
linha=2951 | nome=Lucas | acao=escreveu o relatorio | valor=3677
linha=2952 | nome=Felipe | acao=participou da aula | valor=8695
linha=2953 | nome=Renata | acao=fez um experimento | valor=7250
linha=2954 | nome=Otavio | acao=otimizou o algoritmo | valor=7281
linha=2955 | nome=Mariana | acao=comparou as metricas | valor=6234
linha=2956 | nome=Vitor | acao=escreveu o relatorio | valor=1174
linha=2957 | nome=Mariana | acao=otimizou o algoritmo | valor=3915
linha=2958 | nome=Helena | acao=estudou computacao | valor=7723
linha=2959 | nome=Vitor | acao=fez um experimento | valor=8300
linha=2960 | nome=Tiago | acao=fez um experimento | valor=9771
linha=2961 | nome=Natalia | acao=comparou as metricas | valor=4235
linha=2962 | nome=Ana | acao=comparou as metricas | valor=6078
linha=2963 | nome=Paulo | acao=fez um experimento | valor=7567
linha=2964 | nome=Eduarda | acao=executou o benchmark | valor=2269
linha=2965 | nome=Mariana | acao=analisou os resultados | valor=9511
linha=2966 | nome=Bruno | acao=comparou as metricas | valor=2694
linha=2967 | nome=Daniela | acao=analisou os resultados | valor=5823
linha=2968 | nome=Felipe | acao=otimizou o algoritmo | valor=6686
linha=2969 | nome=Natalia | acao=executou o benchmark | valor=3412
linha=2970 | nome=Ana | acao=otimizou o algoritmo | valor=4047
linha=2971 | nome=Eduarda | acao=estudou computacao | valor=8716
linha=2972 | nome=Otavio | acao=fez um experimento | valor=8850
linha=2973 | nome=Sofia | acao=otimizou o algoritmo | valor=3300
linha=2974 | nome=Natalia | acao=participou da aula | valor=9573
linha=2975 | nome=Joao | acao=executou o benchmark | valor=6109
linha=2976 | nome=Gabriela | acao=comparou as metricas | valor=8642
linha=2977 | nome=Carlos | acao=estudou computacao | valor=9586
linha=2978 | nome=Lucas | acao=analisou os resultados | valor=1252
linha=2979 | nome=Daniela | acao=otimizou o algoritmo | valor=6440
linha=2980 | nome=Paulo | acao=comparou as metricas | valor=7949
linha=2981 | nome=Mariana | acao=estudou computacao | valor=4203
linha=2982 | nome=Sofia | acao=escreveu o relatorio | valor=4836
linha=2983 | nome=Bruno | acao=otimizou o algoritmo | valor=4721
linha=2984 | nome=Joao | acao=participou da aula | valor=5377
linha=2985 | nome=Gabriela | acao=participou da aula | valor=6967
linha=2986 | nome=Ana | acao=participou da aula | valor=4530
linha=2987 | nome=Lucas | acao=otimizou o algoritmo | valor=8516
linha=2988 | nome=Renata | acao=analisou os resultados | valor=9513
linha=2989 | nome=Sofia | acao=fez um experimento | valor=7026
linha=2990 | nome=Joao | acao=fez um experimento | valor=1985
linha=2991 | nome=Ana | acao=fez um experimento | valor=8640
linha=2992 | nome=Otavio | acao=escreveu o relatorio | valor=6999
linha=2993 | nome=Ana | acao=estudou computacao | valor=7243
linha=2994 | nome=Mariana | acao=executou o benchmark | valor=3035
linha=2995 | nome=Daniela | acao=executou o benchmark | valor=1251
linha=2996 | nome=Karen | acao=comparou as metricas | valor=9104
linha=2997 | nome=Helena | acao=comparou as metricas | valor=6150
linha=2998 | nome=Bruno | acao=fez um experimento | valor=2644
linha=2999 | nome=Helena | acao=estudou computacao | valor=5628
linha=3000 | nome=Tiago | acao=analisou os resultados | valor=9778
linha=3001 | nome=Igor | acao=escreveu o relatorio | valor=2201
linha=3002 | nome=Natalia | acao=estudou computacao | valor=9101
linha=3003 | nome=Ana | acao=escreveu o relatorio | valor=8736
linha=3004 | nome=Natalia | acao=executou o benchmark | valor=2547
linha=3005 | nome=Daniela | acao=escreveu o relatorio | valor=2732
linha=3006 | nome=Carlos | acao=analisou os resultados | valor=1909
linha=3007 | nome=Carlos | acao=estudou computacao | valor=5445
linha=3008 | nome=Eduarda | acao=executou o benchmark | valor=2495
linha=3009 | nome=Igor | acao=fez um experimento | valor=9519
linha=3010 | nome=Carlos | acao=escreveu o relatorio | valor=7012
linha=3011 | nome=Sofia | acao=executou o benchmark | valor=9325
linha=3012 | nome=Karen | acao=escreveu o relatorio | valor=1779
linha=3013 | nome=Natalia | acao=fez um experimento | valor=4758
linha=3014 | nome=Sofia | acao=executou o benchmark | valor=5632
linha=3015 | nome=Bruno | acao=participou da aula | valor=4367
linha=3016 | nome=Igor | acao=fez um experimento | valor=2613
linha=3017 | nome=Felipe | acao=comparou as metricas | valor=1674
linha=3018 | nome=Otavio | acao=escreveu o relatorio | valor=7050
linha=3019 | nome=Mariana | acao=escreveu o relatorio | valor=3731
