linha=1 | nome=Joao | acao=comparou as metricas | valor=7931
linha=2679 | nome=Mariana | acao=otimizou o algoritmo | valor=8371
linha=2680 | nome=Joao | acao=escreveu o relatorio | valor=8058
linha=2681 | nome=Karen | acao=estudou computacao | valor=7931
linha=2682 | nome=Mariana | acao=participou da aula | valor=9035
linha=2683 | nome=Natalia | acao=comparou as metricas | valor=9446
linha=2684 | nome=Eduarda | acao=otimizou o algoritmo | valor=6822
linha=2685 | nome=Vitor | acao=otimizou o algoritmo | valor=3971
linha=2686 | nome=Sofia | acao=otimizou o algoritmo | valor=2347
linha=2687 | nome=Mariana | acao=participou da aula | valor=5278
linha=2688 | nome=Vitor | acao=fez um experimento | valor=6114
linha=2689 | nome=Gabriela | acao=analisou os resultados | valor=5075
linha=2690 | nome=Vitor | acao=participou da aula | valor=1095
linha=2691 | nome=Felipe | acao=estudou computacao | valor=6000
linha=2692 | nome=Joao | acao=escreveu o relatorio | valor=6038
linha=2693 | nome=Gabriela | acao=fez um experimento | valor=9659
linha=2694 | nome=Karen | acao=participou da aula | valor=6248
linha=2695 | nome=Sofia | acao=fez um experimento | valor=8813
linha=2696 | nome=Mariana | acao=fez um experimento | valor=6350
linha=2697 | nome=Gabriela | acao=comparou as metricas | valor=2687
linha=2698 | nome=Helena | acao=escreveu o relatorio | valor=9195
linha=2699 | nome=Natalia | acao=fez um experimento | valor=3666
linha=2700 | nome=Joao | acao=escreveu o relatorio | valor=9497
linha=2701 | nome=Tiago | acao=comparou as metricas | valor=3081
linha=2702 | nome=Bruno | acao=participou da aula | valor=9704
linha=2703 | nome=Paulo | acao=analisou os resultados | valor=8005
linha=2704 | nome=Vitor | acao=otimizou o algoritmo | valor=5668
linha=2705 | nome=Natalia | acao=participou da aula | valor=6949
linha=2706 | nome=Natalia | acao=otimizou o algoritmo | valor=8263
linha=2707 | nome=Joao | acao=otimizou o algoritmo | valor=9359
linha=2708 | nome=Lucas | acao=otimizou o algoritmo | valor=2241
linha=2709 | nome=Eduarda | acao=estudou computacao | valor=9919
linha=2710 | nome=Tiago | acao=participou da aula | valor=2993
linha=2711 | nome=Paulo | acao=otimizou o algoritmo | valor=6435
linha=2712 | nome=Ana | acao=executou o benchmark | valor=9121
linha=2713 | nome=Igor | acao=analisou os resultados | valor=4131
linha=2714 | nome=Gabriela | acao=comparou as metricas | valor=6839
linha=2715 | nome=Tiago | acao=participou da aula | valor=8180
linha=2716 | nome=Bruno | acao=executou o benchmark | valor=2031
linha=2717 | nome=Helena | acao=otimizou o algoritmo | valor=9530
linha=2718 | nome=Joao | acao=fez um experimento | valor=1773
linha=2719 | nome=Mariana | acao=otimizou o algoritmo | valor=6199
linha=2720 | nome=Karen | acao=estudou computacao | valor=5586
linha=2721 | nome=Lucas | acao=fez um experimento | valor=6031
linha=2722 | nome=Gabriela | acao=analisou os resultados | valor=6600
linha=2723 | nome=Karen | acao=executou o benchmark | valor=1756
linha=2724 | nome=Paulo | acao=executou o benchmark | valor=7493
linha=2725 | nome=Joao | acao=executou o benchmark | valor=1344
linha=2726 | nome=Vitor | acao=analisou os resultados | valor=1520
linha=2727 | nome=Sofia | acao=escreveu o relatorio | valor=6978
linha=2728 | nome=Mariana | acao=executou o benchmark | valor=2226
linha=2729 | nome=Karen | acao=fez um experimento | valor=7235
linha=2730 | nome=Sofia | acao=fez um experimento | valor=6074
linha=2731 | nome=Mariana | acao=escreveu o relatorio | valor=1748
linha=2732 | nome=Eduarda | acao=comparou as metricas | valor=6526
linha=2733 | nome=Lucas | acao=fez um experimento | valor=8747
linha=2734 | nome=Gabriela | acao=participou da aula | valor=7713
linha=2735 | nome=Lucas | acao=escreveu o relatorio | valor=1910
linha=2736 | nome=Joao | acao=comparou as metricas | valor=5738
linha=2737 | nome=Igor | acao=otimizou o algoritmo | valor=4312
linha=2738 | nome=Felipe | acao=escreveu o relatorio | valor=8039
linha=2739 | nome=Mariana | acao=fez um experimento | valor=6531
linha=2740 | nome=Helena | acao=escreveu o relatorio | valor=2756
linha=2741 | nome=Gabriela | acao=executou o benchmark | valor=1853
linha=2742 | nome=Lucas | acao=estudou computacao | valor=4463
linha=2743 | nome=Tiago | acao=participou da aula | valor=5518
linha=2744 | nome=Vitor | acao=escreveu o relatorio | valor=9546
linha=2745 | nome=Mariana | acao=analisou os resultados | valor=7379
linha=2746 | nome=Daniela | acao=fez um experimento | valor=8123
linha=2747 | nome=Carlos | acao=estudou computacao | valor=6414
linha=2748 | nome=Daniela | acao=fez um experimento | valor=3051
linha=2749 | nome=Tiago | acao=analisou os resultados | valor=1207
linha=2750 | nome=Renata | acao=participou da aula | valor=7236
linha=2751 | nome=Otavio | acao=analisou os resultados | valor=8801
linha=2752 | nome=Natalia | acao=otimizou o algoritmo | valor=7040
linha=2753 | nome=Lucas | acao=participou da aula | valor=3050
linha=2754 | nome=Bruno | acao=estudou computacao | valor=8994
linha=2755 | nome=Bruno | acao=executou o benchmark | valor=8815
linha=2756 | nome=Tiago | acao=executou o benchmark | valor=5691
linha=2757 | nome=Carlos | acao=fez um experimento | valor=2703
linha=2758 | nome=Ana | acao=analisou os resultados | valor=1331
linha=2759 | nome=Joao | acao=participou da aula | valor=6962
linha=2760 | nome=Carlos | acao=comparou as metricas | valor=2224
linha=2761 | nome=Ana | acao=executou o benchmark | valor=3625
linha=2762 | nome=Karen | acao=fez um experimento | valor=1203
linha=2763 | nome=Sofia | acao=fez um experimento | valor=1160
linha=2764 | nome=Felipe | acao=fez um experimento | valor=8726
linha=2765 | nome=Helena | acao=escreveu o relatorio | valor=7943
linha=2766 | nome=Joao | acao=executou o benchmark | valor=2792
linha=2767 | nome=Otavio | acao=fez um experimento | valor=1498
linha=2768 | nome=Renata | acao=otimizou o algoritmo | valor=3308
linha=2769 | nome=Eduarda | acao=executou o benchmark | valor=9532
linha=2770 | nome=Eduarda | acao=analisou os resultados | valor=7170
linha=2771 | nome=Karen | acao=participou da aula | valor=6856
linha=2772 | nome=Ana | acao=otimizou o algoritmo | valor=9783
linha=2773 | nome=Eduarda | acao=escreveu o relatorio | valor=4591
linha=2774 | nome=Joao | acao=otimizou o algoritmo | valor=9201
linha=2775 | nome=Igor | acao=comparou as metricas | valor=3723
linha=2776 | nome=Renata | acao=fez um experimento | valor=4320
linha=2777 | nome=Felipe | acao=comparou as metricas | valor=6820
linha=2778 | nome=Renata | acao=analisou os resultados | valor=4807
linha=2779 | nome=Sofia | acao=estudou computacao | valor=9077
linha=2780 | nome=Tiago | acao=executou o benchmark | valor=4523
linha=2781 | nome=Renata | acao=comparou as metricas | valor=9372
linha=2782 | nome=Renata | acao=executou o benchmark | valor=1084
linha=2783 | nome=Daniela | acao=comparou as metricas | valor=4225
linha=2784 | nome=Lucas | acao=escreveu o relatorio | valor=7779
linha=2785 | nome=Eduarda | acao=executou o benchmark | valor=2168
linha=2786 | nome=Vitor | acao=escreveu o relatorio | valor=1833
linha=2787 | nome=Igor | acao=fez um experimento | valor=2115
linha=2788 | nome=Renata | acao=escreveu o relatorio | valor=9082
linha=2789 | nome=Karen | acao=comparou as metricas | valor=4533
linha=2790 | nome=Helena | acao=comparou as metricas | valor=3006
linha=2791 | nome=Natalia | acao=estudou computacao | valor=3076
linha=2792 | nome=Renata | acao=fez um experimento | valor=3589
linha=2793 | nome=Paulo | acao=fez um experimento | valor=7788
linha=2794 | nome=Paulo | acao=fez um experimento | valor=6501
linha=2795 | nome=Sofia | acao=executou o benchmark | valor=9876
linha=2796 | nome=Eduarda | acao=estudou computacao | valor=1349
linha=2797 | nome=Renata | acao=comparou as metricas | valor=6816
linha=2798 | nome=Sofia | acao=analisou os resultados | valor=8416
linha=2799 | nome=Felipe | acao=escreveu o relatorio | valor=2619
linha=2800 | nome=Helena | acao=escreveu o relatorio | valor=6617
linha=2801 | nome=Renata | acao=fez um experimento | valor=9468
linha=2802 | nome=Ana | acao=analisou os resultados | valor=4159
linha=2803 | nome=Lucas | acao=analisou os resultados | valor=5029
linha=2804 | nome=Paulo | acao=otimizou o algoritmo | valor=1712
linha=2805 | nome=Natalia | acao=analisou os resultados | valor=1057
linha=2806 | nome=Vitor | acao=escreveu o relatorio | valor=7826
linha=2807 | nome=Ana | acao=fez um experimento | valor=2042
linha=2808 | nome=Mariana | acao=executou o benchmark | valor=6448
linha=2809 | nome=Ana | acao=otimizou o algoritmo | valor=1730
linha=2810 | nome=Igor | acao=escreveu o relatorio | valor=6421
linha=2811 | nome=Ana | acao=fez um experimento | valor=2733
linha=2812 | nome=Renata | acao=comparou as metricas | valor=9787
linha=2813 | nome=Gabriela | acao=analisou os resultados | valor=9997
linha=2814 | nome=Tiago | acao=analisou os resultados | valor=5602
linha=2815 | nome=Mariana | acao=escreveu o relatorio | valor=9492
linha=2816 | nome=Mariana | acao=fez um experimento | valor=8659
linha=2817 | nome=Carlos | acao=fez um experimento | valor=8324
linha=2818 | nome=Bruno | acao=otimizou o algoritmo | valor=5279
linha=2819 | nome=Carlos | acao=estudou computacao | valor=4271
linha=2820 | nome=Daniela | acao=escreveu o relatorio | valor=8422
linha=2821 | nome=Renata | acao=comparou as metricas | valor=6959
linha=2822 | nome=Vitor | acao=participou da aula | valor=9903
linha=2823 | nome=Vitor | acao=escreveu o relatorio | valor=8017
linha=2824 | nome=Paulo | acao=executou o benchmark | valor=6474
linha=2825 | nome=Carlos | acao=participou da aula | valor=3911
linha=2826 | nome=Carlos | acao=executou o benchmark | valor=5963
linha=2827 | nome=Eduarda | acao=comparou as metricas | valor=7825
linha=2828 | nome=Sofia | acao=participou da aula | valor=2285
linha=2829 | nome=Natalia | acao=otimizou o algoritmo | valor=1947
linha=2830 | nome=Mariana | acao=analisou os resultados | valor=1878
linha=2831 | nome=Carlos | acao=otimizou o algoritmo | valor=3166
linha=2832 | nome=Helena | acao=escreveu o relatorio | valor=6482
linha=2833 | nome=Sofia | acao=comparou as metricas | valor=6070
linha=2834 | nome=Paulo | acao=comparou as metricas | valor=8205
linha=2835 | nome=Natalia | acao=otimizou o algoritmo | valor=2213
linha=2836 | nome=Joao | acao=comparou as metricas | valor=5817
linha=2837 | nome=Renata | acao=estudou computacao | valor=7627
linha=2838 | nome=Tiago | acao=escreveu o relatorio | valor=4123
linha=2839 | nome=Paulo | acao=analisou os resultados | valor=1505
linha=2840 | nome=Helena | acao=escreveu o relatorio | valor=9673
linha=2841 | nome=Carlos | acao=analisou os resultados | valor=3118
linha=2842 | nome=Felipe | acao=analisou os resultados | valor=5581
linha=2843 | nome=Eduarda | acao=analisou os resultados | valor=8778
linha=2844 | nome=Bruno | acao=otimizou o algoritmo | valor=1636
linha=2845 | nome=Natalia | acao=participou da aula | valor=5563
linha=2846 | nome=Paulo | acao=comparou as metricas | valor=5980
linha=2847 | nome=Tiago | acao=escreveu o relatorio | valor=8296
linha=2848 | nome=Joao | acao=comparou as metricas | valor=6065
linha=2849 | nome=Eduarda | acao=comparou as metricas | valor=7013
linha=2850 | nome=Natalia | acao=escreveu o relatorio | valor=8034
linha=2851 | nome=Otavio | acao=analisou os resultados | valor=8133
linha=2852 | nome=Sofia | acao=fez um experimento | valor=2056
linha=2853 | nome=Ana | acao=comparou as metricas | valor=9789
linha=2854 | nome=Helena | acao=fez um experimento | valor=3372
linha=2855 | nome=Paulo | acao=escreveu o relatorio | valor=7564
linha=2856 | nome=Natalia | acao=executou o benchmark | valor=6415
linha=2857 | nome=Mariana | acao=executou o benchmark | valor=9892
linha=2858 | nome=Karen | acao=otimizou o algoritmo | valor=6710
linha=2859 | nome=Mariana | acao=analisou os resultados | valor=1476
linha=2860 | nome=Bruno | acao=fez um experimento | valor=4211
linha=2861 | nome=Paulo | acao=comparou as metricas | valor=2340
linha=2862 | nome=Otavio | acao=fez um experimento | valor=2600
linha=2863 | nome=Carlos | acao=participou da aula | valor=2863
linha=2864 | nome=Eduarda | acao=escreveu o relatorio | valor=7109
linha=2865 | nome=Tiago | acao=otimizou o algoritmo | valor=2121
linha=2866 | nome=Natalia | acao=fez um experimento | valor=4673
linha=2867 | nome=Joao | acao=participou da aula | valor=1797
linha=2868 | nome=Felipe | acao=estudou computacao | valor=5631
linha=2869 | nome=Helena | acao=analisou os resultados | valor=3101
linha=2870 | nome=Vitor | acao=comparou as metricas | valor=8372
linha=2871 | nome=Renata | acao=analisou os resultados | valor=4060
linha=2872 | nome=Natalia | acao=otimizou o algoritmo | valor=7806
linha=2873 | nome=Igor | acao=comparou as metricas | valor=3374
linha=2874 | nome=Ana | acao=comparou as metricas | valor=8504
linha=2875 | nome=Bruno | acao=fez um experimento | valor=3425
linha=2876 | nome=Felipe | acao=otimizou o algoritmo | valor=9943
linha=2877 | nome=Gabriela | acao=otimizou o algoritmo | valor=2685
linha=2878 | nome=Gabriela | acao=analisou os resultados | valor=3966
linha=2879 | nome=Lucas | acao=executou o benchmark | valor=1533
linha=2880 | nome=Helena | acao=participou da aula | valor=8616
linha=2881 | nome=Natalia | acao=escreveu o relatorio | valor=2412
linha=2882 | nome=Mariana | acao=estudou computacao | valor=6369
linha=2883 | nome=Sofia | acao=otimizou o algoritmo | valor=5588
linha=2884 | nome=Joao | acao=fez um experimento | valor=8425
linha=2885 | nome=Paulo | acao=participou da aula | valor=6948
linha=2886 | nome=Bruno | acao=comparou as metricas | valor=8242
linha=2887 | nome=Otavio | acao=escreveu o relatorio | valor=1321
linha=2888 | nome=Helena | acao=participou da aula | valor=6866
linha=2889 | nome=Ana | acao=executou o benchmark | valor=5741
linha=2890 | nome=Otavio | acao=comparou as metricas | valor=2078
linha=2891 | nome=Renata | acao=executou o benchmark | valor=2734
linha=2892 | nome=Gabriela | acao=executou o benchmark | valor=3705
linha=2893 | nome=Mariana | acao=comparou as metricas | valor=1517
linha=2894 | nome=Helena | acao=comparou as metricas | valor=1998
linha=2895 | nome=Vitor | acao=fez um experimento | valor=7159
linha=2896 | nome=Lucas | acao=escreveu o relatorio | valor=2384
linha=2897 | nome=Joao | acao=fez um experimento | valor=4730
linha=2898 | nome=Felipe | acao=otimizou o algoritmo | valor=1929
linha=2899 | nome=Gabriela | acao=escreveu o relatorio | valor=6951
linha=2900 | nome=Carlos | acao=otimizou o algoritmo | valor=1409
linha=2901 | nome=Natalia | acao=analisou os resultados | valor=8219
linha=2902 | nome=Ana | acao=estudou computacao | valor=3370
linha=2903 | nome=Joao | acao=analisou os resultados | valor=8988
linha=2904 | nome=Bruno | acao=estudou computacao | valor=2719
linha=2905 | nome=Lucas | acao=estudou computacao | valor=3273
linha=2906 | nome=Joao | acao=analisou os resultados | valor=8282
linha=2907 | nome=Paulo | acao=estudou computacao | valor=3532
linha=2908 | nome=Tiago | acao=otimizou o algoritmo | valor=3498
linha=2909 | nome=Natalia | acao=analisou os resultados | valor=1756
linha=2910 | nome=Carlos | acao=escreveu o relatorio | valor=9066
linha=2911 | nome=Eduarda | acao=executou o benchmark | valor=3106
linha=2912 | nome=Karen | acao=participou da aula | valor=4974
linha=2913 | nome=Joao | acao=otimizou o algoritmo | valor=3793
linha=2914 | nome=Otavio | acao=executou o benchmark | valor=1887
linha=2915 | nome=Helena | acao=analisou os resultados | valor=9778
linha=2916 | nome=Daniela | acao=escreveu o relatorio | valor=3568
linha=2917 | nome=Carlos | acao=comparou as metricas | valor=4240
linha=2918 | nome=Bruno | acao=estudou computacao | valor=3729
linha=2919 | nome=Eduarda | acao=participou da aula | valor=3976
linha=2920 | nome=Renata | acao=comparou as metricas | valor=8222
linha=2921 | nome=Mariana | acao=executou o benchmark | valor=3831
linha=2922 | nome=Renata | acao=otimizou o algoritmo | valor=8287
linha=2923 | nome=Carlos | acao=participou da aula | valor=9548
linha=2924 | nome=Helena | acao=comparou as metricas | valor=6661
linha=2925 | nome=Paulo | acao=fez um experimento | valor=1145
linha=2926 | nome=Helena | acao=comparou as metricas | valor=8909
linha=2927 | nome=Joao | acao=fez um experimento | valor=5273
linha=2928 | nome=Otavio | acao=participou da aula | valor=3601
linha=2929 | nome=Joao | acao=fez um experimento | valor=7688
linha=2930 | nome=Eduarda | acao=executou o benchmark | valor=5644
linha=2931 | nome=Eduarda | acao=executou o benchmark | valor=5397
linha=2932 | nome=Renata | acao=fez um experimento | valor=1210
linha=2933 | nome=Gabriela | acao=estudou computacao | valor=7113
