linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=4561
linha=2891 | nome=Renata | acao=analisou os resultados | valor=5831
linha=2892 | nome=Otavio | acao=otimizou o algoritmo | valor=3992
linha=2893 | nome=Daniela | acao=estudou computacao | valor=4290
linha=2894 | nome=Otavio | acao=estudou computacao | valor=1200
linha=2895 | nome=Felipe | acao=analisou os resultados | valor=7243
linha=2896 | nome=Bruno | acao=escreveu o relatorio | valor=7322
linha=2897 | nome=Felipe | acao=participou da aula | valor=7668
linha=2898 | nome=Bruno | acao=executou o benchmark | valor=5521
linha=2899 | nome=Karen | acao=executou o benchmark | valor=1175
linha=2900 | nome=Gabriela | acao=escreveu o relatorio | valor=6196
linha=2901 | nome=Helena | acao=estudou computacao | valor=8026
linha=2902 | nome=Lucas | acao=participou da aula | valor=7616
linha=2903 | nome=Eduarda | acao=fez um experimento | valor=6472
linha=2904 | nome=Igor | acao=executou o benchmark | valor=6673
linha=2905 | nome=Mariana | acao=escreveu o relatorio | valor=5814
linha=2906 | nome=Eduarda | acao=escreveu o relatorio | valor=4142
linha=2907 | nome=Gabriela | acao=otimizou o algoritmo | valor=2262
linha=2908 | nome=Gabriela | acao=escreveu o relatorio | valor=7121
linha=2909 | nome=Mariana | acao=executou o benchmark | valor=1230
linha=2910 | nome=Eduarda | acao=estudou computacao | valor=5298
linha=2911 | nome=Otavio | acao=comparou as metricas | valor=5056
linha=2912 | nome=Sofia | acao=analisou os resultados | valor=4045
linha=2913 | nome=Natalia | acao=otimizou o algoritmo | valor=6318
linha=2914 | nome=Lucas | acao=executou o benchmark | valor=6732
linha=2915 | nome=Paulo | acao=fez um experimento | valor=3714
linha=2916 | nome=Daniela | acao=analisou os resultados | valor=9331
linha=2917 | nome=Gabriela | acao=escreveu o relatorio | valor=5514
linha=2918 | nome=Tiago | acao=analisou os resultados | valor=3072
linha=2919 | nome=Felipe | acao=escreveu o relatorio | valor=1953
linha=2920 | nome=Vitor | acao=fez um experimento | valor=1955
linha=2921 | nome=Sofia | acao=analisou os resultados | valor=8744
linha=2922 | nome=Natalia | acao=comparou as metricas | valor=9945
linha=2923 | nome=Ana | acao=estudou computacao | valor=6608
linha=2924 | nome=Sofia | acao=executou o benchmark | valor=7275
linha=2925 | nome=Carlos | acao=participou da aula | valor=9139
linha=2926 | nome=Otavio | acao=escreveu o relatorio | valor=3263
linha=2927 | nome=Eduarda | acao=otimizou o algoritmo | valor=2476
linha=2928 | nome=Felipe | acao=comparou as metricas | valor=8229
linha=2929 | nome=Mariana | acao=comparou as metricas | valor=1554
linha=2930 | nome=Felipe | acao=estudou computacao | valor=1214
linha=2931 | nome=Paulo | acao=fez um experimento | valor=6330
linha=2932 | nome=Paulo | acao=otimizou o algoritmo | valor=6425
linha=2933 | nome=Gabriela | acao=escreveu o relatorio | valor=1705
linha=2934 | nome=Igor | acao=fez um experimento | valor=8670
linha=2935 | nome=Mariana | acao=participou da aula | valor=6403
linha=2936 | nome=Otavio | acao=executou o benchmark | valor=5950
linha=2937 | nome=Ana | acao=fez um experimento | valor=5665
linha=2938 | nome=Tiago | acao=estudou computacao | valor=9633
linha=2939 | nome=Lucas | acao=otimizou o algoritmo | valor=1054
linha=2940 | nome=Lucas | acao=estudou computacao | valor=5223
linha=2941 | nome=Joao | acao=fez um experimento | valor=7398
linha=2942 | nome=Daniela | acao=executou o benchmark | valor=7409
linha=2943 | nome=Ana | acao=analisou os resultados | valor=5362
linha=2944 | nome=Mariana | acao=fez um experimento | valor=3200
linha=2945 | nome=Felipe | acao=fez um experimento | valor=3622
linha=2946 | nome=Natalia | acao=executou o benchmark | valor=1991
linha=2947 | nome=Mariana | acao=fez um experimento | valor=4514
linha=2948 | nome=Vitor | acao=escreveu o relatorio | valor=7178
linha=2949 | nome=Carlos | acao=executou o benchmark | valor=5219
linha=2950 | nome=Mariana | acao=analisou os resultados | valor=6610
linha=2951 | nome=Tiago | acao=otimizou o algoritmo | valor=1591
linha=2952 | nome=Carlos | acao=executou o benchmark | valor=9668
linha=2953 | nome=Paulo | acao=fez um experimento | valor=5540
linha=2954 | nome=Eduarda | acao=estudou computacao | valor=3843
linha=2955 | nome=Felipe | acao=analisou os resultados | valor=9538
linha=2956 | nome=Otavio | acao=analisou os resultados | valor=3455
linha=2957 | nome=Carlos | acao=escreveu o relatorio | valor=4417
linha=2958 | nome=Vitor | acao=comparou as metricas | valor=2737
linha=2959 | nome=Gabriela | acao=participou da aula | valor=1727
linha=2960 | nome=Renata | acao=estudou computacao | valor=5947
linha=2961 | nome=Lucas | acao=estudou computacao | valor=2613
linha=2962 | nome=Renata | acao=otimizou o algoritmo | valor=1687
linha=2963 | nome=Vitor | acao=escreveu o relatorio | valor=3156
linha=2964 | nome=Natalia | acao=otimizou o algoritmo | valor=2732
linha=2965 | nome=Lucas | acao=fez um experimento | valor=7093
linha=2966 | nome=Daniela | acao=executou o benchmark | valor=4824
linha=2967 | nome=Igor | acao=fez um experimento | valor=4741
linha=2968 | nome=Gabriela | acao=otimizou o algoritmo | valor=8759
linha=2969 | nome=Igor | acao=participou da aula | valor=8421
linha=2970 | nome=Lucas | acao=analisou os resultados | valor=1253
linha=2971 | nome=Renata | acao=estudou computacao | valor=7458
linha=2972 | nome=Helena | acao=executou o benchmark | valor=3231
linha=2973 | nome=Lucas | acao=comparou as metricas | valor=7790
linha=2974 | nome=Felipe | acao=escreveu o relatorio | valor=5108
linha=2975 | nome=Lucas | acao=escreveu o relatorio | valor=9925
linha=2976 | nome=Paulo | acao=escreveu o relatorio | valor=4280
linha=2977 | nome=Renata | acao=fez um experimento | valor=7836
linha=2978 | nome=Ana | acao=otimizou o algoritmo | valor=3286
linha=2979 | nome=Mariana | acao=participou da aula | valor=5145
linha=2980 | nome=Ana | acao=fez um experimento | valor=7222
linha=2981 | nome=Carlos | acao=executou o benchmark | valor=6579
linha=2982 | nome=Otavio | acao=estudou computacao | valor=2252
linha=2983 | nome=Mariana | acao=participou da aula | valor=8660
linha=2984 | nome=Carlos | acao=estudou computacao | valor=6418
linha=2985 | nome=Gabriela | acao=otimizou o algoritmo | valor=3535
linha=2986 | nome=Bruno | acao=participou da aula | valor=4400
linha=2987 | nome=Felipe | acao=analisou os resultados | valor=3517
linha=2988 | nome=Tiago | acao=estudou computacao | valor=9291
linha=2989 | nome=Vitor | acao=executou o benchmark | valor=7371
linha=2990 | nome=Ana | acao=comparou as metricas | valor=1996
linha=2991 | nome=Felipe | acao=analisou os resultados | valor=6786
linha=2992 | nome=Gabriela | acao=estudou computacao | valor=1581
linha=2993 | nome=Mariana | acao=escreveu o relatorio | valor=4401
linha=2994 | nome=Daniela | acao=comparou as metricas | valor=6760
linha=2995 | nome=Vitor | acao=analisou os resultados | valor=6625
linha=2996 | nome=Vitor | acao=escreveu o relatorio | valor=8304
linha=2997 | nome=Carlos | acao=participou da aula | valor=1409
linha=2998 | nome=Mariana | acao=estudou computacao | valor=6437
linha=2999 | nome=Mariana | acao=fez um experimento | valor=5335
linha=3000 | nome=Vitor | acao=participou da aula | valor=7535
linha=3001 | nome=Bruno | acao=estudou computacao | valor=8287
linha=3002 | nome=Igor | acao=comparou as metricas | valor=5016
linha=3003 | nome=Helena | acao=fez um experimento | valor=5014
linha=3004 | nome=Felipe | acao=escreveu o relatorio | valor=9979
linha=3005 | nome=Felipe | acao=executou o benchmark | valor=8780
linha=3006 | nome=Felipe | acao=otimizou o algoritmo | valor=3141
linha=3007 | nome=Karen | acao=estudou computacao | valor=1935
linha=3008 | nome=Lucas | acao=estudou computacao | valor=7420
linha=3009 | nome=Felipe | acao=comparou as metricas | valor=9861
linha=3010 | nome=Mariana | acao=participou da aula | valor=3411
linha=3011 | nome=Sofia | acao=fez um experimento | valor=3968
linha=3012 | nome=Ana | acao=participou da aula | valor=5331
linha=3013 | nome=Ana | acao=analisou os resultados | valor=5448
linha=3014 | nome=Karen | acao=estudou computacao | valor=4765
linha=3015 | nome=Otavio | acao=otimizou o algoritmo | valor=5808
linha=3016 | nome=Otavio | acao=escreveu o relatorio | valor=3478
linha=3017 | nome=Tiago | acao=otimizou o algoritmo | valor=6987
linha=3018 | nome=Bruno | acao=participou da aula | valor=3267
linha=3019 | nome=Vitor | acao=fez um experimento | valor=4622
linha=3020 | nome=Gabriela | acao=participou da aula | valor=7953
linha=3021 | nome=Vitor | acao=analisou os resultados | valor=5144
linha=3022 | nome=Renata | acao=otimizou o algoritmo | valor=7126
linha=3023 | nome=Joao | acao=estudou computacao | valor=4504
linha=3024 | nome=Ana | acao=otimizou o algoritmo | valor=9989
linha=3025 | nome=Daniela | acao=analisou os resultados | valor=8548
linha=3026 | nome=Gabriela | acao=executou o benchmark | valor=3281
linha=3027 | nome=Tiago | acao=otimizou o algoritmo | valor=7184
linha=3028 | nome=Otavio | acao=escreveu o relatorio | valor=8663
linha=3029 | nome=Paulo | acao=participou da aula | valor=3390
linha=3030 | nome=Renata | acao=analisou os resultados | valor=2090
linha=3031 | nome=Natalia | acao=analisou os resultados | valor=4122
linha=3032 | nome=Tiago | acao=executou o benchmark | valor=9631
linha=3033 | nome=Paulo | acao=escreveu o relatorio | valor=3107
linha=3034 | nome=Carlos | acao=participou da aula | valor=8653
linha=3035 | nome=Tiago | acao=otimizou o algoritmo | valor=2696
linha=3036 | nome=Renata | acao=otimizou o algoritmo | valor=5100
linha=3037 | nome=Mariana | acao=executou o benchmark | valor=8552
linha=3038 | nome=Joao | acao=otimizou o algoritmo | valor=9299
linha=3039 | nome=Vitor | acao=participou da aula | valor=6356
linha=3040 | nome=Sofia | acao=analisou os resultados | valor=2147
linha=3041 | nome=Sofia | acao=escreveu o relatorio | valor=5778
linha=3042 | nome=Ana | acao=participou da aula | valor=8378
linha=3043 | nome=Bruno | acao=estudou computacao | valor=8641
linha=3044 | nome=Renata | acao=otimizou o algoritmo | valor=3128
linha=3045 | nome=Felipe | acao=participou da aula | valor=9096
linha=3046 | nome=Eduarda | acao=participou da aula | valor=1723
linha=3047 | nome=Joao | acao=participou da aula | valor=1179
linha=3048 | nome=Mariana | acao=otimizou o algoritmo | valor=1681
linha=3049 | nome=Renata | acao=executou o benchmark | valor=8737
linha=3050 | nome=Vitor | acao=fez um experimento | valor=4899
linha=3051 | nome=Paulo | acao=executou o benchmark | valor=1482
linha=3052 | nome=Otavio | acao=fez um experimento | valor=6677
linha=3053 | nome=Lucas | acao=executou o benchmark | valor=3845
linha=3054 | nome=Sofia | acao=estudou computacao | valor=3499
linha=3055 | nome=Joao | acao=comparou as metricas | valor=2677
linha=3056 | nome=Eduarda | acao=comparou as metricas | valor=4051
linha=3057 | nome=Joao | acao=executou o benchmark | valor=7780
linha=3058 | nome=Sofia | acao=fez um experimento | valor=5283
linha=3059 | nome=Otavio | acao=participou da aula | valor=8928
linha=3060 | nome=Natalia | acao=fez um experimento | valor=8454
linha=3061 | nome=Mariana | acao=otimizou o algoritmo | valor=2037
linha=3062 | nome=Mariana | acao=escreveu o relatorio | valor=7385
linha=3063 | nome=Otavio | acao=analisou os resultados | valor=8587
linha=3064 | nome=Felipe | acao=comparou as metricas | valor=1619
linha=3065 | nome=Lucas | acao=participou da aula | valor=5712
linha=3066 | nome=Lucas | acao=escreveu o relatorio | valor=3597
linha=3067 | nome=Mariana | acao=executou o benchmark | valor=4980
linha=3068 | nome=Renata | acao=estudou computacao | valor=1970
linha=3069 | nome=Vitor | acao=analisou os resultados | valor=3281
linha=3070 | nome=Igor | acao=participou da aula | valor=6089
linha=3071 | nome=Felipe | acao=otimizou o algoritmo | valor=9252
linha=3072 | nome=Otavio | acao=estudou computacao | valor=5601
linha=3073 | nome=Otavio | acao=comparou as metricas | valor=1173
linha=3074 | nome=Vitor | acao=analisou os resultados | valor=5378
linha=3075 | nome=Karen | acao=executou o benchmark | valor=8538
linha=3076 | nome=Paulo | acao=comparou as metricas | valor=4904
linha=3077 | nome=Mariana | acao=participou da aula | valor=5535
linha=3078 | nome=Karen | acao=participou da aula | valor=6092
linha=3079 | nome=Sofia | acao=comparou as metricas | valor=6408
linha=3080 | nome=Natalia | acao=comparou as metricas | valor=6944
linha=3081 | nome=Renata | acao=comparou as metricas | valor=7412
linha=3082 | nome=Mariana | acao=analisou os resultados | valor=9781
linha=3083 | nome=Helena | acao=analisou os resultados | valor=1075
linha=3084 | nome=Carlos | acao=executou o benchmark | valor=1668
linha=3085 | nome=Paulo | acao=estudou computacao | valor=1038
linha=3086 | nome=Gabriela | acao=analisou os resultados | valor=3036
linha=3087 | nome=Igor | acao=escreveu o relatorio | valor=8616
linha=3088 | nome=Sofia | acao=analisou os resultados | valor=6770
linha=3089 | nome=Bruno | acao=executou o benchmark | valor=2790
linha=3090 | nome=Igor | acao=executou o benchmark | valor=2666
linha=3091 | nome=Helena | acao=executou o benchmark | valor=5958
linha=3092 | nome=Igor | acao=fez um experimento | valor=7313
linha=3093 | nome=Lucas | acao=fez um experimento | valor=9652
linha=3094 | nome=Felipe | acao=executou o benchmark | valor=7132
linha=3095 | nome=Gabriela | acao=analisou os resultados | valor=8875
linha=3096 | nome=Bruno | acao=estudou computacao | valor=3532
linha=3097 | nome=Helena | acao=estudou computacao | valor=5464
linha=3098 | nome=Felipe | acao=fez um experimento | valor=6570
linha=3099 | nome=Sofia | acao=executou o benchmark | valor=8654
linha=3100 | nome=Daniela | acao=estudou computacao | valor=9554
linha=3101 | nome=Natalia | acao=fez um experimento | valor=4328
linha=3102 | nome=Sofia | acao=escreveu o relatorio | valor=5032
linha=3103 | nome=Helena | acao=otimizou o algoritmo | valor=2785
linha=3104 | nome=Renata | acao=participou da aula | valor=5925
linha=3105 | nome=Renata | acao=executou o benchmark | valor=3437
linha=3106 | nome=Igor | acao=analisou os resultados | valor=5096
linha=3107 | nome=Igor | acao=comparou as metricas | valor=4263
linha=3108 | nome=Vitor | acao=fez um experimento | valor=9042
linha=3109 | nome=Sofia | acao=estudou computacao | valor=7912
linha=3110 | nome=Sofia | acao=escreveu o relatorio | valor=8363
linha=3111 | nome=Otavio | acao=participou da aula | valor=6422
linha=3112 | nome=Eduarda | acao=escreveu o relatorio | valor=9883
linha=3113 | nome=Ana | acao=participou da aula | valor=6736
linha=3114 | nome=Karen | acao=analisou os resultados | valor=9839
linha=3115 | nome=Ana | acao=otimizou o algoritmo | valor=8385
linha=3116 | nome=Vitor | acao=otimizou o algoritmo | valor=3672
linha=3117 | nome=Vitor | acao=analisou os resultados | valor=9387
linha=3118 | nome=Gabriela | acao=comparou as metricas | valor=2658
linha=3119 | nome=Mariana | acao=estudou computacao | valor=8333
linha=3120 | nome=Gabriela | acao=executou o benchmark | valor=2581
linha=3121 | nome=Joao | acao=fez um experimento | valor=1102
linha=3122 | nome=Igor | acao=analisou os resultados | valor=1117
linha=3123 | nome=Eduarda | acao=otimizou o algoritmo | valor=4117
linha=3124 | nome=Otavio | acao=analisou os resultados | valor=2805
linha=3125 | nome=Vitor | acao=participou da aula | valor=2378
linha=3126 | nome=Helena | acao=estudou computacao | valor=8893
linha=3127 | nome=Sofia | acao=fez um experimento | valor=2043
linha=3128 | nome=Carlos | acao=escreveu o relatorio | valor=6934
linha=3129 | nome=Tiago | acao=escreveu o relatorio | valor=6093
linha=3130 | nome=Tiago | acao=analisou os resultados | valor=4340
linha=3131 | nome=Renata | acao=comparou as metricas | valor=9405
linha=3132 | nome=Mariana | acao=analisou os resultados | valor=4525
linha=3133 | nome=Otavio | acao=participou da aula | valor=8122
linha=3134 | nome=Ana | acao=escreveu o relatorio | valor=9597
linha=3135 | nome=Helena | acao=analisou os resultados | valor=1906
linha=3136 | nome=Bruno | acao=analisou os resultados | valor=3776
linha=3137 | nome=Helena | acao=escreveu o relatorio | valor=6910
linha=3138 | nome=Karen | acao=fez um experimento | valor=6845
linha=3139 | nome=Renata | acao=executou o benchmark | valor=2696
linha=3140 | nome=Mariana | acao=analisou os resultados | valor=4451
linha=3141 | nome=Gabriela | acao=participou da aula | valor=6184
linha=3142 | nome=Sofia | acao=estudou computacao | valor=5934
linha=3143 | nome=Renata | acao=estudou computacao | valor=1267
