linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4588
linha=3295 | nome=Felipe | acao=analisou os resultados | valor=2105
linha=3296 | nome=Gabriela | acao=analisou os resultados | valor=9117
linha=3297 | nome=Daniela | acao=fez um experimento | valor=7847
linha=3298 | nome=Bruno | acao=otimizou o algoritmo | valor=1284
linha=3299 | nome=Paulo | acao=otimizou o algoritmo | valor=4863
linha=3300 | nome=Carlos | acao=fez um experimento | valor=8866
linha=3301 | nome=Karen | acao=executou o benchmark | valor=7665
linha=3302 | nome=Otavio | acao=comparou as metricas | valor=9034
linha=3303 | nome=Felipe | acao=analisou os resultados | valor=2903
linha=3304 | nome=Daniela | acao=participou da aula | valor=6464
linha=3305 | nome=Lucas | acao=comparou as metricas | valor=2439
linha=3306 | nome=Felipe | acao=comparou as metricas | valor=6048
linha=3307 | nome=Mariana | acao=analisou os resultados | valor=8276
linha=3308 | nome=Bruno | acao=analisou os resultados | valor=1272
linha=3309 | nome=Igor | acao=executou o benchmark | valor=5885
linha=3310 | nome=Mariana | acao=executou o benchmark | valor=1353
linha=3311 | nome=Renata | acao=analisou os resultados | valor=5290
linha=3312 | nome=Daniela | acao=comparou as metricas | valor=9354
linha=3313 | nome=Renata | acao=participou da aula | valor=5560
linha=3314 | nome=Mariana | acao=participou da aula | valor=3126
linha=3315 | nome=Felipe | acao=fez um experimento | valor=7760
linha=3316 | nome=Igor | acao=analisou os resultados | valor=7725
linha=3317 | nome=Otavio | acao=fez um experimento | valor=1887
linha=3318 | nome=Eduarda | acao=otimizou o algoritmo | valor=7135
linha=3319 | nome=Mariana | acao=participou da aula | valor=7696
linha=3320 | nome=Natalia | acao=fez um experimento | valor=7579
linha=3321 | nome=Felipe | acao=fez um experimento | valor=1527
linha=3322 | nome=Mariana | acao=participou da aula | valor=3209
linha=3323 | nome=Bruno | acao=otimizou o algoritmo | valor=1896
linha=3324 | nome=Vitor | acao=escreveu o relatorio | valor=9042
linha=3325 | nome=Ana | acao=otimizou o algoritmo | valor=6364
linha=3326 | nome=Mariana | acao=estudou computacao | valor=7748
linha=3327 | nome=Natalia | acao=analisou os resultados | valor=2867
linha=3328 | nome=Felipe | acao=analisou os resultados | valor=2416
linha=3329 | nome=Mariana | acao=executou o benchmark | valor=2793
linha=3330 | nome=Felipe | acao=participou da aula | valor=1839
linha=3331 | nome=Joao | acao=comparou as metricas | valor=5928
linha=3332 | nome=Lucas | acao=comparou as metricas | valor=9970
linha=3333 | nome=Vitor | acao=executou o benchmark | valor=9570
linha=3334 | nome=Igor | acao=otimizou o algoritmo | valor=1852
linha=3335 | nome=Vitor | acao=fez um experimento | valor=2995
linha=3336 | nome=Helena | acao=fez um experimento | valor=2028
linha=3337 | nome=Tiago | acao=executou o benchmark | valor=4233
linha=3338 | nome=Otavio | acao=escreveu o relatorio | valor=3683
linha=3339 | nome=Mariana | acao=fez um experimento | valor=3166
linha=3340 | nome=Paulo | acao=analisou os resultados | valor=5183
linha=3341 | nome=Karen | acao=fez um experimento | valor=8955
linha=3342 | nome=Gabriela | acao=comparou as metricas | valor=5687
linha=3343 | nome=Renata | acao=fez um experimento | valor=7740
linha=3344 | nome=Helena | acao=fez um experimento | valor=9788
linha=3345 | nome=Natalia | acao=analisou os resultados | valor=9750
linha=3346 | nome=Otavio | acao=participou da aula | valor=9608
linha=3347 | nome=Gabriela | acao=analisou os resultados | valor=7411
linha=3348 | nome=Mariana | acao=analisou os resultados | valor=4489
linha=3349 | nome=Igor | acao=comparou as metricas | valor=2126
linha=3350 | nome=Igor | acao=estudou computacao | valor=9417
linha=3351 | nome=Bruno | acao=estudou computacao | valor=6489
linha=3352 | nome=Mariana | acao=analisou os resultados | valor=5437
linha=3353 | nome=Igor | acao=otimizou o algoritmo | valor=4706
linha=3354 | nome=Gabriela | acao=analisou os resultados | valor=7656
linha=3355 | nome=Lucas | acao=otimizou o algoritmo | valor=6293
linha=3356 | nome=Mariana | acao=fez um experimento | valor=4290
linha=3357 | nome=Natalia | acao=participou da aula | valor=6239
linha=3358 | nome=Daniela | acao=analisou os resultados | valor=4843
linha=3359 | nome=Otavio | acao=escreveu o relatorio | valor=6182
linha=3360 | nome=Igor | acao=estudou computacao | valor=1799
linha=3361 | nome=Mariana | acao=comparou as metricas | valor=3361
linha=3362 | nome=Carlos | acao=participou da aula | valor=7548
linha=3363 | nome=Mariana | acao=estudou computacao | valor=6041
linha=3364 | nome=Karen | acao=fez um experimento | valor=1669
linha=3365 | nome=Ana | acao=estudou computacao | valor=2755
linha=3366 | nome=Vitor | acao=escreveu o relatorio | valor=3892
linha=3367 | nome=Daniela | acao=executou o benchmark | valor=8929
linha=3368 | nome=Tiago | acao=participou da aula | valor=1211
linha=3369 | nome=Natalia | acao=comparou as metricas | valor=1000
linha=3370 | nome=Daniela | acao=fez um experimento | valor=9908
linha=3371 | nome=Sofia | acao=executou o benchmark | valor=5806
linha=3372 | nome=Helena | acao=estudou computacao | valor=6606
linha=3373 | nome=Karen | acao=estudou computacao | valor=7997
linha=3374 | nome=Natalia | acao=comparou as metricas | valor=5042
linha=3375 | nome=Igor | acao=analisou os resultados | valor=9341
linha=3376 | nome=Otavio | acao=comparou as metricas | valor=2586
linha=3377 | nome=Mariana | acao=executou o benchmark | valor=1478
linha=3378 | nome=Joao | acao=analisou os resultados | valor=5821
linha=3379 | nome=Eduarda | acao=executou o benchmark | valor=8885
linha=3380 | nome=Felipe | acao=estudou computacao | valor=4500
linha=3381 | nome=Mariana | acao=estudou computacao | valor=1425
linha=3382 | nome=Gabriela | acao=executou o benchmark | valor=2749
linha=3383 | nome=Sofia | acao=executou o benchmark | valor=4418
linha=3384 | nome=Helena | acao=otimizou o algoritmo | valor=9957
linha=3385 | nome=Carlos | acao=comparou as metricas | valor=1704
linha=3386 | nome=Felipe | acao=estudou computacao | valor=4356
linha=3387 | nome=Bruno | acao=escreveu o relatorio | valor=3733
linha=3388 | nome=Mariana | acao=escreveu o relatorio | valor=9732
linha=3389 | nome=Tiago | acao=participou da aula | valor=6778
linha=3390 | nome=Vitor | acao=comparou as metricas | valor=1496
linha=3391 | nome=Ana | acao=otimizou o algoritmo | valor=2319
linha=3392 | nome=Carlos | acao=participou da aula | valor=2422
linha=3393 | nome=Daniela | acao=escreveu o relatorio | valor=8112
linha=3394 | nome=Mariana | acao=comparou as metricas | valor=7813
linha=3395 | nome=Otavio | acao=participou da aula | valor=3689
linha=3396 | nome=Gabriela | acao=fez um experimento | valor=3810
linha=3397 | nome=Sofia | acao=escreveu o relatorio | valor=3765
linha=3398 | nome=Renata | acao=estudou computacao | valor=2022
linha=3399 | nome=Mariana | acao=analisou os resultados | valor=7861
linha=3400 | nome=Paulo | acao=fez um experimento | valor=5586
linha=3401 | nome=Tiago | acao=escreveu o relatorio | valor=4180
linha=3402 | nome=Helena | acao=fez um experimento | valor=2657
linha=3403 | nome=Joao | acao=fez um experimento | valor=4401
linha=3404 | nome=Daniela | acao=escreveu o relatorio | valor=7868
linha=3405 | nome=Sofia | acao=estudou computacao | valor=4144
linha=3406 | nome=Joao | acao=analisou os resultados | valor=8605
linha=3407 | nome=Sofia | acao=comparou as metricas | valor=9054
linha=3408 | nome=Tiago | acao=estudou computacao | valor=7121
linha=3409 | nome=Karen | acao=escreveu o relatorio | valor=5870
linha=3410 | nome=Felipe | acao=escreveu o relatorio | valor=6922
linha=3411 | nome=Tiago | acao=fez um experimento | valor=8039
linha=3412 | nome=Ana | acao=escreveu o relatorio | valor=9016
linha=3413 | nome=Vitor | acao=estudou computacao | valor=7510
linha=3414 | nome=Igor | acao=escreveu o relatorio | valor=9309
linha=3415 | nome=Helena | acao=escreveu o relatorio | valor=8398
linha=3416 | nome=Bruno | acao=escreveu o relatorio | valor=2650
linha=3417 | nome=Mariana | acao=escreveu o relatorio | valor=6940
linha=3418 | nome=Mariana | acao=escreveu o relatorio | valor=2438
linha=3419 | nome=Mariana | acao=comparou as metricas | valor=9444
linha=3420 | nome=Karen | acao=estudou computacao | valor=9699
linha=3421 | nome=Daniela | acao=analisou os resultados | valor=8266
linha=3422 | nome=Joao | acao=analisou os resultados | valor=8435
linha=3423 | nome=Sofia | acao=otimizou o algoritmo | valor=6021
linha=3424 | nome=Ana | acao=comparou as metricas | valor=1602
linha=3425 | nome=Sofia | acao=escreveu o relatorio | valor=5124
linha=3426 | nome=Ana | acao=comparou as metricas | valor=2740
linha=3427 | nome=Felipe | acao=escreveu o relatorio | valor=4379
linha=3428 | nome=Lucas | acao=analisou os resultados | valor=1091
linha=3429 | nome=Eduarda | acao=escreveu o relatorio | valor=8207
linha=3430 | nome=Karen | acao=escreveu o relatorio | valor=6308
linha=3431 | nome=Helena | acao=escreveu o relatorio | valor=9135
linha=3432 | nome=Gabriela | acao=analisou os resultados | valor=2356
linha=3433 | nome=Karen | acao=executou o benchmark | valor=7567
linha=3434 | nome=Lucas | acao=escreveu o relatorio | valor=9741
linha=3435 | nome=Daniela | acao=participou da aula | valor=3943
linha=3436 | nome=Igor | acao=participou da aula | valor=9135
linha=3437 | nome=Felipe | acao=fez um experimento | valor=8411
linha=3438 | nome=Sofia | acao=fez um experimento | valor=3053
linha=3439 | nome=Ana | acao=participou da aula | valor=1971
linha=3440 | nome=Tiago | acao=comparou as metricas | valor=3812
linha=3441 | nome=Paulo | acao=executou o benchmark | valor=6760
linha=3442 | nome=Eduarda | acao=comparou as metricas | valor=5200
linha=3443 | nome=Daniela | acao=otimizou o algoritmo | valor=7487
linha=3444 | nome=Karen | acao=participou da aula | valor=9436
linha=3445 | nome=Bruno | acao=fez um experimento | valor=2131
linha=3446 | nome=Renata | acao=analisou os resultados | valor=1582
linha=3447 | nome=Natalia | acao=comparou as metricas | valor=6121
linha=3448 | nome=Sofia | acao=fez um experimento | valor=6514
linha=3449 | nome=Natalia | acao=fez um experimento | valor=2034
linha=3450 | nome=Joao | acao=otimizou o algoritmo | valor=7279
linha=3451 | nome=Otavio | acao=analisou os resultados | valor=9048
linha=3452 | nome=Igor | acao=fez um experimento | valor=9437
linha=3453 | nome=Mariana | acao=participou da aula | valor=7392
linha=3454 | nome=Eduarda | acao=comparou as metricas | valor=5803
linha=3455 | nome=Karen | acao=escreveu o relatorio | valor=1259
linha=3456 | nome=Paulo | acao=estudou computacao | valor=9363
linha=3457 | nome=Gabriela | acao=executou o benchmark | valor=4843
linha=3458 | nome=Igor | acao=fez um experimento | valor=3140
linha=3459 | nome=Tiago | acao=participou da aula | valor=1275
linha=3460 | nome=Eduarda | acao=comparou as metricas | valor=8147
linha=3461 | nome=Carlos | acao=fez um experimento | valor=9560
linha=3462 | nome=Mariana | acao=estudou computacao | valor=7645
linha=3463 | nome=Renata | acao=executou o benchmark | valor=5699
linha=3464 | nome=Vitor | acao=analisou os resultados | valor=4768
linha=3465 | nome=Daniela | acao=analisou os resultados | valor=4832
linha=3466 | nome=Otavio | acao=fez um experimento | valor=4971
linha=3467 | nome=Otavio | acao=estudou computacao | valor=8757
linha=3468 | nome=Vitor | acao=escreveu o relatorio | valor=1699
linha=3469 | nome=Renata | acao=estudou computacao | valor=8257
linha=3470 | nome=Joao | acao=participou da aula | valor=5557
linha=3471 | nome=Vitor | acao=escreveu o relatorio | valor=5680
linha=3472 | nome=Daniela | acao=otimizou o algoritmo | valor=3110
linha=3473 | nome=Sofia | acao=executou o benchmark | valor=2084
linha=3474 | nome=Daniela | acao=otimizou o algoritmo | valor=1350
linha=3475 | nome=Tiago | acao=estudou computacao | valor=6806
linha=3476 | nome=Ana | acao=analisou os resultados | valor=8434
linha=3477 | nome=Daniela | acao=fez um experimento | valor=1912
linha=3478 | nome=Tiago | acao=fez um experimento | valor=1377
linha=3479 | nome=Daniela | acao=estudou computacao | valor=1074
linha=3480 | nome=Carlos | acao=participou da aula | valor=4309
linha=3481 | nome=Vitor | acao=fez um experimento | valor=3572
linha=3482 | nome=Sofia | acao=analisou os resultados | valor=2907
linha=3483 | nome=Joao | acao=comparou as metricas | valor=7030
linha=3484 | nome=Tiago | acao=participou da aula | valor=4181
linha=3485 | nome=Eduarda | acao=fez um experimento | valor=6676
linha=3486 | nome=Lucas | acao=participou da aula | valor=6305
linha=3487 | nome=Mariana | acao=participou da aula | valor=4517
linha=3488 | nome=Joao | acao=comparou as metricas | valor=5093
linha=3489 | nome=Felipe | acao=executou o benchmark | valor=5998
linha=3490 | nome=Paulo | acao=executou o benchmark | valor=1897
linha=3491 | nome=Renata | acao=participou da aula | valor=6293
linha=3492 | nome=Sofia | acao=otimizou o algoritmo | valor=2523
linha=3493 | nome=Sofia | acao=participou da aula | valor=7272
linha=3494 | nome=Igor | acao=participou da aula | valor=1296
linha=3495 | nome=Bruno | acao=fez um experimento | valor=4556
linha=3496 | nome=Igor | acao=otimizou o algoritmo | valor=3047
linha=3497 | nome=Tiago | acao=otimizou o algoritmo | valor=7386
linha=3498 | nome=Eduarda | acao=comparou as metricas | valor=1195
linha=3499 | nome=Daniela | acao=participou da aula | valor=5710
linha=3500 | nome=Carlos | acao=escreveu o relatorio | valor=1260
linha=3501 | nome=Mariana | acao=analisou os resultados | valor=2786
linha=3502 | nome=Gabriela | acao=escreveu o relatorio | valor=6834
linha=3503 | nome=Sofia | acao=fez um experimento | valor=9903
linha=3504 | nome=Vitor | acao=estudou computacao | valor=2488
linha=3505 | nome=Carlos | acao=executou o benchmark | valor=7658
linha=3506 | nome=Helena | acao=otimizou o algoritmo | valor=9445
linha=3507 | nome=Igor | acao=comparou as metricas | valor=1669
linha=3508 | nome=Paulo | acao=analisou os resultados | valor=5932
linha=3509 | nome=Igor | acao=participou da aula | valor=8177
linha=3510 | nome=Felipe | acao=participou da aula | valor=6627
linha=3511 | nome=Joao | acao=estudou computacao | valor=1925
linha=3512 | nome=Paulo | acao=executou o benchmark | valor=4484
linha=3513 | nome=Eduarda | acao=escreveu o relatorio | valor=3585
linha=3514 | nome=Vitor | acao=escreveu o relatorio | valor=1985
linha=3515 | nome=Igor | acao=escreveu o relatorio | valor=3208
linha=3516 | nome=Karen | acao=comparou as metricas | valor=3655
linha=3517 | nome=Mariana | acao=fez um experimento | valor=5153
linha=3518 | nome=Otavio | acao=analisou os resultados | valor=8419
linha=3519 | nome=Sofia | acao=analisou os resultados | valor=8895
linha=3520 | nome=Joao | acao=fez um experimento | valor=6725
linha=3521 | nome=Carlos | acao=executou o benchmark | valor=5417
linha=3522 | nome=Natalia | acao=escreveu o relatorio | valor=7976
linha=3523 | nome=Eduarda | acao=otimizou o algoritmo | valor=4297
linha=3524 | nome=Renata | acao=otimizou o algoritmo | valor=9629
linha=3525 | nome=Joao | acao=participou da aula | valor=9847
linha=3526 | nome=Karen | acao=comparou as metricas | valor=6931
linha=3527 | nome=Karen | acao=otimizou o algoritmo | valor=6866
linha=3528 | nome=Bruno | acao=estudou computacao | valor=8345
linha=3529 | nome=Lucas | acao=fez um experimento | valor=2943
linha=3530 | nome=Karen | acao=estudou computacao | valor=5175
linha=3531 | nome=Paulo | acao=otimizou o algoritmo | valor=4900
linha=3532 | nome=Renata | acao=otimizou o algoritmo | valor=5795
linha=3533 | nome=Sofia | acao=analisou os resultados | valor=7304
linha=3534 | nome=Igor | acao=estudou computacao | valor=4549
linha=3535 | nome=Mariana | acao=fez um experimento | valor=2466
linha=3536 | nome=Eduarda | acao=fez um experimento | valor=3641
linha=3537 | nome=Igor | acao=otimizou o algoritmo | valor=7958
linha=3538 | nome=Sofia | acao=escreveu o relatorio | valor=4818
linha=3539 | nome=Carlos | acao=comparou as metricas | valor=5649
linha=3540 | nome=Otavio | acao=estudou computacao | valor=3301
linha=3541 | nome=Vitor | acao=estudou computacao | valor=9020
linha=3542 | nome=Renata | acao=participou da aula | valor=1848
linha=3543 | nome=Bruno | acao=participou da aula | valor=5982
linha=3544 | nome=Mariana | acao=escreveu o relatorio | valor=6157
linha=3545 | nome=Eduarda | acao=estudou computacao | valor=5940
linha=3546 | nome=Gabriela | acao=executou o benchmark | valor=6631
linha=3547 | nome=Bruno | acao=participou da aula | valor=5806
linha=3548 | nome=Paulo | acao=fez um experimento | valor=2399
linha=3549 | nome=Paulo | acao=fez um experimento | valor=8128
linha=3550 | nome=Carlos | acao=estudou computacao | valor=7782
