linha=1 | nome=Igor | acao=estudou computacao | valor=3412
linha=3145 | nome=Otavio | acao=fez um experimento | valor=9683
linha=3146 | nome=Carlos | acao=comparou as metricas | valor=6441
linha=3147 | nome=Bruno | acao=participou da aula | valor=1781
linha=3148 | nome=Felipe | acao=estudou computacao | valor=4241
linha=3149 | nome=Ana | acao=analisou os resultados | valor=4533
linha=3150 | nome=Sofia | acao=otimizou o algoritmo | valor=8719
linha=3151 | nome=Igor | acao=escreveu o relatorio | valor=3526
linha=3152 | nome=Helena | acao=escreveu o relatorio | valor=6057
linha=3153 | nome=Daniela | acao=analisou os resultados | valor=4717
linha=3154 | nome=Otavio | acao=participou da aula | valor=1436
linha=3155 | nome=Felipe | acao=analisou os resultados | valor=9501
linha=3156 | nome=Carlos | acao=escreveu o relatorio | valor=2752
linha=3157 | nome=Mariana | acao=escreveu o relatorio | valor=5470
linha=3158 | nome=Gabriela | acao=escreveu o relatorio | valor=2161
linha=3159 | nome=Paulo | acao=comparou as metricas | valor=1333
linha=3160 | nome=Renata | acao=estudou computacao | valor=8866
linha=3161 | nome=Ana | acao=analisou os resultados | valor=7214
linha=3162 | nome=Gabriela | acao=escreveu o relatorio | valor=5274
linha=3163 | nome=Sofia | acao=analisou os resultados | valor=5045
linha=3164 | nome=Sofia | acao=estudou computacao | valor=7807
linha=3165 | nome=Renata | acao=analisou os resultados | valor=7050
linha=3166 | nome=Paulo | acao=participou da aula | valor=2210
linha=3167 | nome=Karen | acao=escreveu o relatorio | valor=1263
linha=3168 | nome=Karen | acao=estudou computacao | valor=9576
linha=3169 | nome=Daniela | acao=executou o benchmark | valor=9140
linha=3170 | nome=Igor | acao=analisou os resultados | valor=5473
linha=3171 | nome=Bruno | acao=executou o benchmark | valor=5463
linha=3172 | nome=Karen | acao=escreveu o relatorio | valor=4132
linha=3173 | nome=Renata | acao=analisou os resultados | valor=8093
linha=3174 | nome=Otavio | acao=estudou computacao | valor=3076
linha=3175 | nome=Bruno | acao=executou o benchmark | valor=7724
linha=3176 | nome=Renata | acao=comparou as metricas | valor=7829
linha=3177 | nome=Mariana | acao=escreveu o relatorio | valor=2535
linha=3178 | nome=Igor | acao=otimizou o algoritmo | valor=4849
linha=3179 | nome=Paulo | acao=fez um experimento | valor=8398
linha=3180 | nome=Bruno | acao=analisou os resultados | valor=8527
linha=3181 | nome=Carlos | acao=executou o benchmark | valor=6304
linha=3182 | nome=Bruno | acao=fez um experimento | valor=2140
linha=3183 | nome=Otavio | acao=escreveu o relatorio | valor=8066
linha=3184 | nome=Carlos | acao=analisou os resultados | valor=6228
linha=3185 | nome=Ana | acao=otimizou o algoritmo | valor=1510
linha=3186 | nome=Carlos | acao=analisou os resultados | valor=1270
linha=3187 | nome=Otavio | acao=otimizou o algoritmo | valor=2393
linha=3188 | nome=Igor | acao=analisou os resultados | valor=7208
linha=3189 | nome=Daniela | acao=comparou as metricas | valor=2431
linha=3190 | nome=Gabriela | acao=otimizou o algoritmo | valor=4041
linha=3191 | nome=Renata | acao=comparou as metricas | valor=6819
linha=3192 | nome=Natalia | acao=comparou as metricas | valor=6265
linha=3193 | nome=Natalia | acao=participou da aula | valor=1076
linha=3194 | nome=Joao | acao=estudou computacao | valor=4196
linha=3195 | nome=Otavio | acao=executou o benchmark | valor=2878
linha=3196 | nome=Bruno | acao=comparou as metricas | valor=7347
linha=3197 | nome=Paulo | acao=estudou computacao | valor=2372
linha=3198 | nome=Sofia | acao=executou o benchmark | valor=6477
linha=3199 | nome=Renata | acao=executou o benchmark | valor=7161
linha=3200 | nome=Karen | acao=fez um experimento | valor=9448
linha=3201 | nome=Karen | acao=estudou computacao | valor=1152
linha=3202 | nome=Vitor | acao=estudou computacao | valor=9301
linha=3203 | nome=Bruno | acao=analisou os resultados | valor=2763
linha=3204 | nome=Lucas | acao=otimizou o algoritmo | valor=3871
linha=3205 | nome=Otavio | acao=analisou os resultados | valor=2491
linha=3206 | nome=Mariana | acao=analisou os resultados | valor=1402
linha=3207 | nome=Mariana | acao=estudou computacao | valor=4734
linha=3208 | nome=Renata | acao=escreveu o relatorio | valor=3145
linha=3209 | nome=Karen | acao=analisou os resultados | valor=7245
linha=3210 | nome=Lucas | acao=escreveu o relatorio | valor=6526
linha=3211 | nome=Gabriela | acao=escreveu o relatorio | valor=9421
linha=3212 | nome=Bruno | acao=participou da aula | valor=4457
linha=3213 | nome=Joao | acao=executou o benchmark | valor=3421
linha=3214 | nome=Felipe | acao=fez um experimento | valor=8453
linha=3215 | nome=Paulo | acao=participou da aula | valor=9438
linha=3216 | nome=Felipe | acao=participou da aula | valor=3266
linha=3217 | nome=Joao | acao=otimizou o algoritmo | valor=3713
linha=3218 | nome=Daniela | acao=executou o benchmark | valor=1301
linha=3219 | nome=Sofia | acao=participou da aula | valor=6454
linha=3220 | nome=Tiago | acao=estudou computacao | valor=1731
linha=3221 | nome=Vitor | acao=estudou computacao | valor=6682
linha=3222 | nome=Felipe | acao=otimizou o algoritmo | valor=6303
linha=3223 | nome=Mariana | acao=executou o benchmark | valor=4568
linha=3224 | nome=Renata | acao=estudou computacao | valor=9078
linha=3225 | nome=Tiago | acao=otimizou o algoritmo | valor=2216
linha=3226 | nome=Paulo | acao=escreveu o relatorio | valor=5362
linha=3227 | nome=Sofia | acao=otimizou o algoritmo | valor=6721
linha=3228 | nome=Ana | acao=estudou computacao | valor=3903
linha=3229 | nome=Eduarda | acao=escreveu o relatorio | valor=5775
linha=3230 | nome=Karen | acao=otimizou o algoritmo | valor=9040
linha=3231 | nome=Tiago | acao=participou da aula | valor=6075
linha=3232 | nome=Felipe | acao=escreveu o relatorio | valor=7408
linha=3233 | nome=Helena | acao=estudou computacao | valor=4293
linha=3234 | nome=Otavio | acao=comparou as metricas | valor=4824
linha=3235 | nome=Lucas | acao=executou o benchmark | valor=3164
linha=3236 | nome=Carlos | acao=fez um experimento | valor=6513
linha=3237 | nome=Natalia | acao=participou da aula | valor=6553
linha=3238 | nome=Gabriela | acao=otimizou o algoritmo | valor=9419
linha=3239 | nome=Tiago | acao=otimizou o algoritmo | valor=5410
linha=3240 | nome=Tiago | acao=fez um experimento | valor=7230
linha=3241 | nome=Bruno | acao=estudou computacao | valor=1897
linha=3242 | nome=Gabriela | acao=participou da aula | valor=6883
linha=3243 | nome=Vitor | acao=fez um experimento | valor=1021
linha=3244 | nome=Lucas | acao=escreveu o relatorio | valor=1346
linha=3245 | nome=Tiago | acao=fez um experimento | valor=6472
linha=3246 | nome=Vitor | acao=executou o benchmark | valor=9774
linha=3247 | nome=Paulo | acao=fez um experimento | valor=8136
linha=3248 | nome=Paulo | acao=otimizou o algoritmo | valor=3144
linha=3249 | nome=Igor | acao=estudou computacao | valor=6122
linha=3250 | nome=Joao | acao=fez um experimento | valor=7921
linha=3251 | nome=Bruno | acao=comparou as metricas | valor=5301
linha=3252 | nome=Paulo | acao=participou da aula | valor=3154
linha=3253 | nome=Carlos | acao=analisou os resultados | valor=1125
linha=3254 | nome=Igor | acao=otimizou o algoritmo | valor=9296
linha=3255 | nome=Felipe | acao=participou da aula | valor=2268
linha=3256 | nome=Mariana | acao=estudou computacao | valor=5962
linha=3257 | nome=Daniela | acao=fez um experimento | valor=5101
linha=3258 | nome=Mariana | acao=fez um experimento | valor=1680
linha=3259 | nome=Igor | acao=estudou computacao | valor=7271
linha=3260 | nome=Carlos | acao=analisou os resultados | valor=5983
linha=3261 | nome=Sofia | acao=comparou as metricas | valor=9500
linha=3262 | nome=Igor | acao=participou da aula | valor=4880
linha=3263 | nome=Lucas | acao=escreveu o relatorio | valor=8526
linha=3264 | nome=Eduarda | acao=fez um experimento | valor=5308
linha=3265 | nome=Paulo | acao=comparou as metricas | valor=9896
linha=3266 | nome=Karen | acao=executou o benchmark | valor=4671
linha=3267 | nome=Paulo | acao=otimizou o algoritmo | valor=4940
linha=3268 | nome=Karen | acao=estudou computacao | valor=9685
linha=3269 | nome=Vitor | acao=executou o benchmark | valor=1341
linha=3270 | nome=Carlos | acao=executou o benchmark | valor=5008
linha=3271 | nome=Mariana | acao=participou da aula | valor=9009
linha=3272 | nome=Gabriela | acao=estudou computacao | valor=4303
linha=3273 | nome=Sofia | acao=otimizou o algoritmo | valor=6449
linha=3274 | nome=Vitor | acao=comparou as metricas | valor=1913
linha=3275 | nome=Tiago | acao=estudou computacao | valor=5363
linha=3276 | nome=Paulo | acao=participou da aula | valor=2680
linha=3277 | nome=Joao | acao=executou o benchmark | valor=6835
linha=3278 | nome=Daniela | acao=analisou os resultados | valor=6278
linha=3279 | nome=Ana | acao=escreveu o relatorio | valor=1835
linha=3280 | nome=Helena | acao=otimizou o algoritmo | valor=2352
linha=3281 | nome=Gabriela | acao=escreveu o relatorio | valor=1757
linha=3282 | nome=Carlos | acao=fez um experimento | valor=3798
linha=3283 | nome=Mariana | acao=executou o benchmark | valor=7462
linha=3284 | nome=Vitor | acao=analisou os resultados | valor=1922
linha=3285 | nome=Renata | acao=estudou computacao | valor=8405
linha=3286 | nome=Karen | acao=participou da aula | valor=9333
linha=3287 | nome=Igor | acao=estudou computacao | valor=6023
linha=3288 | nome=Vitor | acao=otimizou o algoritmo | valor=3341
linha=3289 | nome=Lucas | acao=estudou computacao | valor=7378
linha=3290 | nome=Daniela | acao=comparou as metricas | valor=5172
linha=3291 | nome=Helena | acao=comparou as metricas | valor=4354
linha=3292 | nome=Tiago | acao=participou da aula | valor=7469
linha=3293 | nome=Felipe | acao=otimizou o algoritmo | valor=2635
linha=3294 | nome=Lucas | acao=fez um experimento | valor=7832
linha=3295 | nome=Igor | acao=analisou os resultados | valor=1989
linha=3296 | nome=Bruno | acao=fez um experimento | valor=4705
linha=3297 | nome=Carlos | acao=escreveu o relatorio | valor=8194
linha=3298 | nome=Helena | acao=estudou computacao | valor=8909
linha=3299 | nome=Ana | acao=executou o benchmark | valor=7215
linha=3300 | nome=Karen | acao=otimizou o algoritmo | valor=4353
linha=3301 | nome=Daniela | acao=otimizou o algoritmo | valor=1390
linha=3302 | nome=Felipe | acao=analisou os resultados | valor=4494
linha=3303 | nome=Paulo | acao=analisou os resultados | valor=5876
linha=3304 | nome=Paulo | acao=comparou as metricas | valor=1614
linha=3305 | nome=Vitor | acao=comparou as metricas | valor=1679
linha=3306 | nome=Bruno | acao=participou da aula | valor=8300
linha=3307 | nome=Joao | acao=analisou os resultados | valor=5951
linha=3308 | nome=Eduarda | acao=escreveu o relatorio | valor=8757
linha=3309 | nome=Karen | acao=estudou computacao | valor=1139
linha=3310 | nome=Paulo | acao=fez um experimento | valor=8593
linha=3311 | nome=Lucas | acao=estudou computacao | valor=6854
linha=3312 | nome=Sofia | acao=estudou computacao | valor=1313
linha=3313 | nome=Sofia | acao=estudou computacao | valor=5630
linha=3314 | nome=Sofia | acao=escreveu o relatorio | valor=9864
linha=3315 | nome=Felipe | acao=fez um experimento | valor=6804
linha=3316 | nome=Sofia | acao=analisou os resultados | valor=2596
linha=3317 | nome=Sofia | acao=otimizou o algoritmo | valor=7527
linha=3318 | nome=Daniela | acao=fez um experimento | valor=7922
linha=3319 | nome=Renata | acao=comparou as metricas | valor=5704
linha=3320 | nome=Otavio | acao=analisou os resultados | valor=5674
linha=3321 | nome=Sofia | acao=escreveu o relatorio | valor=9686
linha=3322 | nome=Natalia | acao=comparou as metricas | valor=9343
linha=3323 | nome=Eduarda | acao=estudou computacao | valor=8332
linha=3324 | nome=Natalia | acao=participou da aula | valor=2313
linha=3325 | nome=Natalia | acao=fez um experimento | valor=7610
linha=3326 | nome=Mariana | acao=escreveu o relatorio | valor=6301
linha=3327 | nome=Carlos | acao=comparou as metricas | valor=4776
linha=3328 | nome=Vitor | acao=executou o benchmark | valor=1371
linha=3329 | nome=Daniela | acao=fez um experimento | valor=8196
linha=3330 | nome=Tiago | acao=otimizou o algoritmo | valor=5383
linha=3331 | nome=Eduarda | acao=analisou os resultados | valor=5457
linha=3332 | nome=Paulo | acao=executou o benchmark | valor=7817
linha=3333 | nome=Gabriela | acao=executou o benchmark | valor=1377
linha=3334 | nome=Karen | acao=comparou as metricas | valor=1436
linha=3335 | nome=Natalia | acao=analisou os resultados | valor=8446
linha=3336 | nome=Mariana | acao=comparou as metricas | valor=5094
linha=3337 | nome=Renata | acao=escreveu o relatorio | valor=7246
linha=3338 | nome=Daniela | acao=analisou os resultados | valor=9709
linha=3339 | nome=Otavio | acao=fez um experimento | valor=5440
linha=3340 | nome=Eduarda | acao=comparou as metricas | valor=6459
linha=3341 | nome=Karen | acao=executou o benchmark | valor=9169
linha=3342 | nome=Lucas | acao=escreveu o relatorio | valor=5529
linha=3343 | nome=Renata | acao=otimizou o algoritmo | valor=7788
linha=3344 | nome=Igor | acao=otimizou o algoritmo | valor=1843
linha=3345 | nome=Gabriela | acao=escreveu o relatorio | valor=7035
linha=3346 | nome=Mariana | acao=escreveu o relatorio | valor=4921
linha=3347 | nome=Joao | acao=participou da aula | valor=3507
linha=3348 | nome=Ana | acao=otimizou o algoritmo | valor=6364
linha=3349 | nome=Natalia | acao=participou da aula | valor=8426
linha=3350 | nome=Gabriela | acao=escreveu o relatorio | valor=3080
linha=3351 | nome=Otavio | acao=otimizou o algoritmo | valor=9805
linha=3352 | nome=Paulo | acao=comparou as metricas | valor=2253
linha=3353 | nome=Mariana | acao=analisou os resultados | valor=9923
linha=3354 | nome=Bruno | acao=participou da aula | valor=4158
linha=3355 | nome=Otavio | acao=comparou as metricas | valor=9875
linha=3356 | nome=Bruno | acao=participou da aula | valor=9766
linha=3357 | nome=Daniela | acao=participou da aula | valor=2967
linha=3358 | nome=Carlos | acao=estudou computacao | valor=8836
linha=3359 | nome=Mariana | acao=escreveu o relatorio | valor=7631
linha=3360 | nome=Joao | acao=otimizou o algoritmo | valor=5734
linha=3361 | nome=Bruno | acao=estudou computacao | valor=5640
linha=3362 | nome=Natalia | acao=participou da aula | valor=4866
linha=3363 | nome=Felipe | acao=escreveu o relatorio | valor=6274
linha=3364 | nome=Gabriela | acao=escreveu o relatorio | valor=6862
linha=3365 | nome=Daniela | acao=fez um experimento | valor=4448
linha=3366 | nome=Tiago | acao=otimizou o algoritmo | valor=7668
linha=3367 | nome=Ana | acao=comparou as metricas | valor=1874
linha=3368 | nome=Natalia | acao=escreveu o relatorio | valor=1043
linha=3369 | nome=Helena | acao=comparou as metricas | valor=1791
linha=3370 | nome=Sofia | acao=analisou os resultados | valor=4220
linha=3371 | nome=Igor | acao=estudou computacao | valor=4333
linha=3372 | nome=Otavio | acao=executou o benchmark | valor=7666
linha=3373 | nome=Mariana | acao=estudou computacao | valor=3487
linha=3374 | nome=Felipe | acao=participou da aula | valor=7962
linha=3375 | nome=Joao | acao=estudou computacao | valor=1302
linha=3376 | nome=Mariana | acao=escreveu o relatorio | valor=6556
linha=3377 | nome=Sofia | acao=comparou as metricas | valor=9317
linha=3378 | nome=Lucas | acao=comparou as metricas | valor=7968
linha=3379 | nome=Lucas | acao=escreveu o relatorio | valor=7843
linha=3380 | nome=Ana | acao=executou o benchmark | valor=9794
linha=3381 | nome=Lucas | acao=comparou as metricas | valor=9741
linha=3382 | nome=Igor | acao=executou o benchmark | valor=4737
linha=3383 | nome=Eduarda | acao=fez um experimento | valor=7368
linha=3384 | nome=Joao | acao=analisou os resultados | valor=8259
linha=3385 | nome=Bruno | acao=fez um experimento | valor=1370
linha=3386 | nome=Renata | acao=estudou computacao | valor=9639
linha=3387 | nome=Mariana | acao=fez um experimento | valor=2931
linha=3388 | nome=Carlos | acao=fez um experimento | valor=6897
linha=3389 | nome=Tiago | acao=escreveu o relatorio | valor=9345
linha=3390 | nome=Felipe | acao=fez um experimento | valor=3444
linha=3391 | nome=Renata | acao=escreveu o relatorio | valor=1812
linha=3392 | nome=Bruno | acao=executou o benchmark | valor=7138
linha=3393 | nome=Carlos | acao=fez um experimento | valor=5489
linha=3394 | nome=Daniela | acao=escreveu o relatorio | valor=9425
linha=3395 | nome=Mariana | acao=fez um experimento | valor=6089
linha=3396 | nome=Vitor | acao=otimizou o algoritmo | valor=9578
linha=3397 | nome=Vitor | acao=otimizou o algoritmo | valor=4233
linha=3398 | nome=Daniela | acao=analisou os resultados | valor=6123
