linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=8777
linha=3097 | nome=Carlos | acao=analisou os resultados | valor=5404
linha=3098 | nome=Mariana | acao=comparou as metricas | valor=2182
linha=3099 | nome=Sofia | acao=fez um experimento | valor=9845
linha=3100 | nome=Otavio | acao=participou da aula | valor=3369
linha=3101 | nome=Carlos | acao=comparou as metricas | valor=3234
linha=3102 | nome=Bruno | acao=fez um experimento | valor=3282
linha=3103 | nome=Renata | acao=otimizou o algoritmo | valor=7662
linha=3104 | nome=Sofia | acao=escreveu o relatorio | valor=7956
linha=3105 | nome=Joao | acao=fez um experimento | valor=2135
linha=3106 | nome=Paulo | acao=analisou os resultados | valor=4351
linha=3107 | nome=Vitor | acao=otimizou o algoritmo | valor=9744
linha=3108 | nome=Lucas | acao=comparou as metricas | valor=3949
linha=3109 | nome=Ana | acao=otimizou o algoritmo | valor=8729
linha=3110 | nome=Ana | acao=executou o benchmark | valor=1512
linha=3111 | nome=Sofia | acao=escreveu o relatorio | valor=7745
linha=3112 | nome=Sofia | acao=analisou os resultados | valor=6885
linha=3113 | nome=Tiago | acao=participou da aula | valor=6638
linha=3114 | nome=Gabriela | acao=executou o benchmark | valor=2454
linha=3115 | nome=Bruno | acao=fez um experimento | valor=7194
linha=3116 | nome=Lucas | acao=comparou as metricas | valor=1805
linha=3117 | nome=Otavio | acao=fez um experimento | valor=5366
linha=3118 | nome=Eduarda | acao=comparou as metricas | valor=5366
linha=3119 | nome=Felipe | acao=executou o benchmark | valor=9998
linha=3120 | nome=Igor | acao=estudou computacao | valor=6402
linha=3121 | nome=Lucas | acao=executou o benchmark | valor=7018
linha=3122 | nome=Natalia | acao=estudou computacao | valor=6601
linha=3123 | nome=Bruno | acao=comparou as metricas | valor=2826
linha=3124 | nome=Helena | acao=participou da aula | valor=1653
linha=3125 | nome=Igor | acao=estudou computacao | valor=1764
linha=3126 | nome=Otavio | acao=estudou computacao | valor=4743
linha=3127 | nome=Igor | acao=comparou as metricas | valor=5568
linha=3128 | nome=Carlos | acao=analisou os resultados | valor=3810
linha=3129 | nome=Vitor | acao=executou o benchmark | valor=9703
linha=3130 | nome=Otavio | acao=estudou computacao | valor=5329
linha=3131 | nome=Gabriela | acao=comparou as metricas | valor=5085
linha=3132 | nome=Igor | acao=comparou as metricas | valor=7059
linha=3133 | nome=Eduarda | acao=otimizou o algoritmo | valor=9248
linha=3134 | nome=Mariana | acao=estudou computacao | valor=4257
linha=3135 | nome=Felipe | acao=comparou as metricas | valor=8440
linha=3136 | nome=Helena | acao=executou o benchmark | valor=5456
linha=3137 | nome=Eduarda | acao=escreveu o relatorio | valor=1266
linha=3138 | nome=Joao | acao=comparou as metricas | valor=1944
linha=3139 | nome=Vitor | acao=estudou computacao | valor=4252
linha=3140 | nome=Ana | acao=escreveu o relatorio | valor=3980
linha=3141 | nome=Renata | acao=escreveu o relatorio | valor=4697
linha=3142 | nome=Eduarda | acao=comparou as metricas | valor=3948
linha=3143 | nome=Karen | acao=otimizou o algoritmo | valor=8238
linha=3144 | nome=Bruno | acao=otimizou o algoritmo | valor=7638
linha=3145 | nome=Mariana | acao=estudou computacao | valor=9141
linha=3146 | nome=Igor | acao=escreveu o relatorio | valor=7203
linha=3147 | nome=Paulo | acao=analisou os resultados | valor=6880
linha=3148 | nome=Otavio | acao=participou da aula | valor=8099
linha=3149 | nome=Ana | acao=otimizou o algoritmo | valor=6535
linha=3150 | nome=Sofia | acao=analisou os resultados | valor=5008
linha=3151 | nome=Sofia | acao=estudou computacao | valor=9935
linha=3152 | nome=Paulo | acao=participou da aula | valor=7252
linha=3153 | nome=Sofia | acao=executou o benchmark | valor=1280
linha=3154 | nome=Helena | acao=estudou computacao | valor=4824
linha=3155 | nome=Sofia | acao=estudou computacao | valor=9448
linha=3156 | nome=Bruno | acao=analisou os resultados | valor=4417
linha=3157 | nome=Karen | acao=estudou computacao | valor=9733
linha=3158 | nome=Igor | acao=participou da aula | valor=5818
linha=3159 | nome=Otavio | acao=estudou computacao | valor=9038
linha=3160 | nome=Lucas | acao=participou da aula | valor=3986
linha=3161 | nome=Helena | acao=escreveu o relatorio | valor=5696
linha=3162 | nome=Ana | acao=escreveu o relatorio | valor=5921
linha=3163 | nome=Karen | acao=fez um experimento | valor=3807
linha=3164 | nome=Renata | acao=analisou os resultados | valor=9221
linha=3165 | nome=Helena | acao=estudou computacao | valor=8649
linha=3166 | nome=Lucas | acao=estudou computacao | valor=8086
linha=3167 | nome=Joao | acao=comparou as metricas | valor=6397
linha=3168 | nome=Renata | acao=participou da aula | valor=4113
linha=3169 | nome=Karen | acao=analisou os resultados | valor=9834
linha=3170 | nome=Renata | acao=executou o benchmark | valor=7359
linha=3171 | nome=Mariana | acao=otimizou o algoritmo | valor=8473
linha=3172 | nome=Eduarda | acao=participou da aula | valor=4421
linha=3173 | nome=Felipe | acao=estudou computacao | valor=8272
linha=3174 | nome=Felipe | acao=otimizou o algoritmo | valor=2134
linha=3175 | nome=Lucas | acao=participou da aula | valor=5194
linha=3176 | nome=Eduarda | acao=comparou as metricas | valor=4133
linha=3177 | nome=Carlos | acao=fez um experimento | valor=2517
linha=3178 | nome=Mariana | acao=escreveu o relatorio | valor=6527
linha=3179 | nome=Daniela | acao=estudou computacao | valor=2052
linha=3180 | nome=Renata | acao=participou da aula | valor=6250
linha=3181 | nome=Felipe | acao=escreveu o relatorio | valor=7652
linha=3182 | nome=Eduarda | acao=otimizou o algoritmo | valor=5873
linha=3183 | nome=Bruno | acao=comparou as metricas | valor=8236
linha=3184 | nome=Tiago | acao=otimizou o algoritmo | valor=8989
linha=3185 | nome=Eduarda | acao=estudou computacao | valor=8837
linha=3186 | nome=Igor | acao=executou o benchmark | valor=9328
linha=3187 | nome=Eduarda | acao=escreveu o relatorio | valor=5073
linha=3188 | nome=Igor | acao=estudou computacao | valor=9672
linha=3189 | nome=Renata | acao=participou da aula | valor=6415
linha=3190 | nome=Tiago | acao=fez um experimento | valor=8364
linha=3191 | nome=Carlos | acao=otimizou o algoritmo | valor=1117
linha=3192 | nome=Sofia | acao=participou da aula | valor=2625
linha=3193 | nome=Mariana | acao=fez um experimento | valor=1292
linha=3194 | nome=Helena | acao=fez um experimento | valor=6274
linha=3195 | nome=Helena | acao=escreveu o relatorio | valor=6641
linha=3196 | nome=Carlos | acao=comparou as metricas | valor=7419
linha=3197 | nome=Paulo | acao=otimizou o algoritmo | valor=9590
linha=3198 | nome=Mariana | acao=participou da aula | valor=5885
linha=3199 | nome=Ana | acao=participou da aula | valor=7823
linha=3200 | nome=Daniela | acao=escreveu o relatorio | valor=6714
linha=3201 | nome=Vitor | acao=comparou as metricas | valor=6777
linha=3202 | nome=Felipe | acao=participou da aula | valor=3783
linha=3203 | nome=Tiago | acao=participou da aula | valor=9810
linha=3204 | nome=Daniela | acao=fez um experimento | valor=5747
linha=3205 | nome=Ana | acao=otimizou o algoritmo | valor=3177
linha=3206 | nome=Felipe | acao=fez um experimento | valor=8698
linha=3207 | nome=Helena | acao=otimizou o algoritmo | valor=2113
linha=3208 | nome=Otavio | acao=executou o benchmark | valor=4773
linha=3209 | nome=Vitor | acao=estudou computacao | valor=5323
linha=3210 | nome=Lucas | acao=participou da aula | valor=4157
linha=3211 | nome=Bruno | acao=estudou computacao | valor=5889
linha=3212 | nome=Otavio | acao=participou da aula | valor=1680
linha=3213 | nome=Eduarda | acao=estudou computacao | valor=7792
linha=3214 | nome=Helena | acao=executou o benchmark | valor=8422
linha=3215 | nome=Mariana | acao=comparou as metricas | valor=2044
linha=3216 | nome=Otavio | acao=estudou computacao | valor=3479
linha=3217 | nome=Paulo | acao=estudou computacao | valor=8474
linha=3218 | nome=Daniela | acao=otimizou o algoritmo | valor=3011
linha=3219 | nome=Lucas | acao=fez um experimento | valor=6040
linha=3220 | nome=Natalia | acao=estudou computacao | valor=6099
linha=3221 | nome=Felipe | acao=escreveu o relatorio | valor=7354
linha=3222 | nome=Sofia | acao=participou da aula | valor=3471
linha=3223 | nome=Lucas | acao=escreveu o relatorio | valor=2431
linha=3224 | nome=Bruno | acao=estudou computacao | valor=3945
linha=3225 | nome=Helena | acao=participou da aula | valor=6883
linha=3226 | nome=Renata | acao=otimizou o algoritmo | valor=5712
linha=3227 | nome=Otavio | acao=participou da aula | valor=1407
linha=3228 | nome=Felipe | acao=otimizou o algoritmo | valor=6681
linha=3229 | nome=Sofia | acao=participou da aula | valor=3010
linha=3230 | nome=Joao | acao=otimizou o algoritmo | valor=7242
linha=3231 | nome=Lucas | acao=otimizou o algoritmo | valor=2163
linha=3232 | nome=Otavio | acao=escreveu o relatorio | valor=8363
linha=3233 | nome=Mariana | acao=analisou os resultados | valor=8891
linha=3234 | nome=Vitor | acao=fez um experimento | valor=8327
linha=3235 | nome=Mariana | acao=executou o benchmark | valor=6101
linha=3236 | nome=Helena | acao=comparou as metricas | valor=4997
linha=3237 | nome=Tiago | acao=otimizou o algoritmo | valor=5228
linha=3238 | nome=Eduarda | acao=escreveu o relatorio | valor=2663
linha=3239 | nome=Vitor | acao=escreveu o relatorio | valor=1347
linha=3240 | nome=Bruno | acao=fez um experimento | valor=6656
linha=3241 | nome=Lucas | acao=analisou os resultados | valor=1565
linha=3242 | nome=Lucas | acao=estudou computacao | valor=5208
linha=3243 | nome=Vitor | acao=analisou os resultados | valor=2982
linha=3244 | nome=Natalia | acao=analisou os resultados | valor=5437
linha=3245 | nome=Helena | acao=estudou computacao | valor=7613
linha=3246 | nome=Eduarda | acao=analisou os resultados | valor=2629
linha=3247 | nome=Renata | acao=analisou os resultados | valor=1344
linha=3248 | nome=Ana | acao=otimizou o algoritmo | valor=4614
linha=3249 | nome=Bruno | acao=participou da aula | valor=2244
linha=3250 | nome=Daniela | acao=escreveu o relatorio | valor=5854
linha=3251 | nome=Vitor | acao=estudou computacao | valor=2026
linha=3252 | nome=Gabriela | acao=otimizou o algoritmo | valor=1665
linha=3253 | nome=Renata | acao=estudou computacao | valor=7624
linha=3254 | nome=Daniela | acao=fez um experimento | valor=1735
linha=3255 | nome=Paulo | acao=fez um experimento | valor=8315
linha=3256 | nome=Ana | acao=otimizou o algoritmo | valor=1601
linha=3257 | nome=Joao | acao=estudou computacao | valor=7064
linha=3258 | nome=Sofia | acao=analisou os resultados | valor=2035
linha=3259 | nome=Eduarda | acao=executou o benchmark | valor=8713
linha=3260 | nome=Helena | acao=participou da aula | valor=9835
linha=3261 | nome=Lucas | acao=otimizou o algoritmo | valor=3658
linha=3262 | nome=Renata | acao=comparou as metricas | valor=3665
linha=3263 | nome=Paulo | acao=otimizou o algoritmo | valor=6536
linha=3264 | nome=Natalia | acao=comparou as metricas | valor=7592
linha=3265 | nome=Karen | acao=escreveu o relatorio | valor=4628
linha=3266 | nome=Felipe | acao=participou da aula | valor=3987
linha=3267 | nome=Joao | acao=comparou as metricas | valor=8009
linha=3268 | nome=Karen | acao=comparou as metricas | valor=3058
linha=3269 | nome=Mariana | acao=escreveu o relatorio | valor=7168
linha=3270 | nome=Helena | acao=estudou computacao | valor=4012
linha=3271 | nome=Karen | acao=escreveu o relatorio | valor=3218
linha=3272 | nome=Lucas | acao=escreveu o relatorio | valor=8467
linha=3273 | nome=Paulo | acao=comparou as metricas | valor=2811
linha=3274 | nome=Eduarda | acao=otimizou o algoritmo | valor=7491
linha=3275 | nome=Renata | acao=executou o benchmark | valor=5002
linha=3276 | nome=Vitor | acao=comparou as metricas | valor=4986
linha=3277 | nome=Gabriela | acao=participou da aula | valor=8866
linha=3278 | nome=Karen | acao=executou o benchmark | valor=4000
linha=3279 | nome=Natalia | acao=fez um experimento | valor=1162
linha=3280 | nome=Karen | acao=comparou as metricas | valor=2458
linha=3281 | nome=Paulo | acao=fez um experimento | valor=7144
linha=3282 | nome=Daniela | acao=comparou as metricas | valor=7439
linha=3283 | nome=Renata | acao=executou o benchmark | valor=1397
linha=3284 | nome=Vitor | acao=participou da aula | valor=6196
linha=3285 | nome=Daniela | acao=otimizou o algoritmo | valor=2573
linha=3286 | nome=Helena | acao=executou o benchmark | valor=5972
linha=3287 | nome=Paulo | acao=executou o benchmark | valor=6779
linha=3288 | nome=Karen | acao=analisou os resultados | valor=7121
linha=3289 | nome=Paulo | acao=escreveu o relatorio | valor=5802
linha=3290 | nome=Vitor | acao=comparou as metricas | valor=9872
linha=3291 | nome=Natalia | acao=analisou os resultados | valor=2341
linha=3292 | nome=Lucas | acao=estudou computacao | valor=4497
linha=3293 | nome=Helena | acao=executou o benchmark | valor=3795
linha=3294 | nome=Joao | acao=estudou computacao | valor=6996
linha=3295 | nome=Eduarda | acao=analisou os resultados | valor=6906
linha=3296 | nome=Bruno | acao=executou o benchmark | valor=2100
linha=3297 | nome=Lucas | acao=comparou as metricas | valor=5705
linha=3298 | nome=Otavio | acao=otimizou o algoritmo | valor=1385
linha=3299 | nome=Bruno | acao=otimizou o algoritmo | valor=8230
linha=3300 | nome=Paulo | acao=escreveu o relatorio | valor=3382
linha=3301 | nome=Vitor | acao=estudou computacao | valor=4667
linha=3302 | nome=Renata | acao=analisou os resultados | valor=3977
linha=3303 | nome=Natalia | acao=participou da aula | valor=6036
linha=3304 | nome=Carlos | acao=analisou os resultados | valor=8521
linha=3305 | nome=Ana | acao=otimizou o algoritmo | valor=5704
linha=3306 | nome=Bruno | acao=estudou computacao | valor=5958
linha=3307 | nome=Lucas | acao=comparou as metricas | valor=1120
linha=3308 | nome=Mariana | acao=escreveu o relatorio | valor=3966
linha=3309 | nome=Otavio | acao=fez um experimento | valor=9795
linha=3310 | nome=Ana | acao=comparou as metricas | valor=5401
linha=3311 | nome=Mariana | acao=comparou as metricas | valor=6764
linha=3312 | nome=Tiago | acao=comparou as metricas | valor=1381
linha=3313 | nome=Tiago | acao=comparou as metricas | valor=4136
linha=3314 | nome=Igor | acao=executou o benchmark | valor=6636
linha=3315 | nome=Ana | acao=analisou os resultados | valor=7719
linha=3316 | nome=Daniela | acao=fez um experimento | valor=9143
linha=3317 | nome=Karen | acao=participou da aula | valor=4817
linha=3318 | nome=Gabriela | acao=otimizou o algoritmo | valor=1554
linha=3319 | nome=Karen | acao=estudou computacao | valor=7604
linha=3320 | nome=Vitor | acao=escreveu o relatorio | valor=4508
linha=3321 | nome=Eduarda | acao=estudou computacao | valor=8957
linha=3322 | nome=Bruno | acao=executou o benchmark | valor=2678
linha=3323 | nome=Ana | acao=comparou as metricas | valor=6101
linha=3324 | nome=Paulo | acao=executou o benchmark | valor=8493
linha=3325 | nome=Sofia | acao=escreveu o relatorio | valor=8172
linha=3326 | nome=Lucas | acao=fez um experimento | valor=3834
linha=3327 | nome=Natalia | acao=comparou as metricas | valor=1295
linha=3328 | nome=Sofia | acao=estudou computacao | valor=9435
linha=3329 | nome=Gabriela | acao=fez um experimento | valor=9999
linha=3330 | nome=Tiago | acao=participou da aula | valor=4093
linha=3331 | nome=Carlos | acao=comparou as metricas | valor=8508
linha=3332 | nome=Vitor | acao=executou o benchmark | valor=5085
linha=3333 | nome=Paulo | acao=otimizou o algoritmo | valor=5022
linha=3334 | nome=Renata | acao=executou o benchmark | valor=5408
linha=3335 | nome=Bruno | acao=comparou as metricas | valor=5270
linha=3336 | nome=Vitor | acao=escreveu o relatorio | valor=3373
linha=3337 | nome=Tiago | acao=fez um experimento | valor=6344
linha=3338 | nome=Helena | acao=estudou computacao | valor=3236
linha=3339 | nome=Joao | acao=otimizou o algoritmo | valor=4233
linha=3340 | nome=Paulo | acao=otimizou o algoritmo | valor=2312
linha=3341 | nome=Sofia | acao=executou o benchmark | valor=9692
linha=3342 | nome=Joao | acao=otimizou o algoritmo | valor=3027
linha=3343 | nome=Eduarda | acao=otimizou o algoritmo | valor=2586
linha=3344 | nome=Renata | acao=fez um experimento | valor=6368
linha=3345 | nome=Daniela | acao=escreveu o relatorio | valor=5910
linha=3346 | nome=Natalia | acao=executou o benchmark | valor=1161
linha=3347 | nome=Joao | acao=estudou computacao | valor=5228
linha=3348 | nome=Igor | acao=fez um experimento | valor=9551
linha=3349 | nome=Eduarda | acao=analisou os resultados | valor=6707
linha=3350 | nome=Eduarda | acao=executou o benchmark | valor=3375
linha=3351 | nome=Karen | acao=fez um experimento | valor=4983
