linha=1 | nome=Eduarda | acao=fez um experimento | valor=8369
linha=3161 | nome=Eduarda | acao=estudou computacao | valor=5523
linha=3162 | nome=Vitor | acao=escreveu o relatorio | valor=6641
linha=3163 | nome=Helena | acao=escreveu o relatorio | valor=4394
linha=3164 | nome=Otavio | acao=analisou os resultados | valor=9067
linha=3165 | nome=Felipe | acao=participou da aula | valor=4696
linha=3166 | nome=Helena | acao=comparou as metricas | valor=1047
linha=3167 | nome=Tiago | acao=comparou as metricas | valor=8447
linha=3168 | nome=Ana | acao=analisou os resultados | valor=3987
linha=3169 | nome=Felipe | acao=escreveu o relatorio | valor=8082
linha=3170 | nome=Igor | acao=participou da aula | valor=1679
linha=3171 | nome=Eduarda | acao=executou o benchmark | valor=6991
linha=3172 | nome=Helena | acao=escreveu o relatorio | valor=4834
linha=3173 | nome=Renata | acao=analisou os resultados | valor=3317
linha=3174 | nome=Felipe | acao=comparou as metricas | valor=3628
linha=3175 | nome=Carlos | acao=comparou as metricas | valor=8702
linha=3176 | nome=Gabriela | acao=comparou as metricas | valor=2626
linha=3177 | nome=Lucas | acao=comparou as metricas | valor=9139
linha=3178 | nome=Paulo | acao=participou da aula | valor=1085
linha=3179 | nome=Mariana | acao=fez um experimento | valor=4906
linha=3180 | nome=Joao | acao=escreveu o relatorio | valor=9688
linha=3181 | nome=Ana | acao=executou o benchmark | valor=4271
linha=3182 | nome=Daniela | acao=fez um experimento | valor=3165
linha=3183 | nome=Joao | acao=comparou as metricas | valor=3395
linha=3184 | nome=Sofia | acao=executou o benchmark | valor=6824
linha=3185 | nome=Lucas | acao=otimizou o algoritmo | valor=3970
linha=3186 | nome=Paulo | acao=estudou computacao | valor=1195
linha=3187 | nome=Carlos | acao=estudou computacao | valor=5465
linha=3188 | nome=Mariana | acao=participou da aula | valor=6981
linha=3189 | nome=Helena | acao=fez um experimento | valor=5700
linha=3190 | nome=Lucas | acao=participou da aula | valor=3531
linha=3191 | nome=Lucas | acao=estudou computacao | valor=2282
linha=3192 | nome=Mariana | acao=executou o benchmark | valor=7680
linha=3193 | nome=Lucas | acao=fez um experimento | valor=9528
linha=3194 | nome=Karen | acao=estudou computacao | valor=9806
linha=3195 | nome=Vitor | acao=estudou computacao | valor=8327
linha=3196 | nome=Natalia | acao=estudou computacao | valor=5065
linha=3197 | nome=Lucas | acao=comparou as metricas | valor=7763
linha=3198 | nome=Igor | acao=fez um experimento | valor=8680
linha=3199 | nome=Renata | acao=fez um experimento | valor=4162
linha=3200 | nome=Eduarda | acao=participou da aula | valor=7457
linha=3201 | nome=Gabriela | acao=executou o benchmark | valor=8587
linha=3202 | nome=Karen | acao=escreveu o relatorio | valor=2989
linha=3203 | nome=Daniela | acao=participou da aula | valor=5203
linha=3204 | nome=Daniela | acao=fez um experimento | valor=4911
linha=3205 | nome=Mariana | acao=otimizou o algoritmo | valor=7618
linha=3206 | nome=Karen | acao=analisou os resultados | valor=9490
linha=3207 | nome=Otavio | acao=analisou os resultados | valor=2758
linha=3208 | nome=Otavio | acao=participou da aula | valor=5195
linha=3209 | nome=Ana | acao=escreveu o relatorio | valor=1774
linha=3210 | nome=Ana | acao=otimizou o algoritmo | valor=9187
linha=3211 | nome=Paulo | acao=comparou as metricas | valor=5995
linha=3212 | nome=Helena | acao=analisou os resultados | valor=7823
linha=3213 | nome=Vitor | acao=fez um experimento | valor=4684
linha=3214 | nome=Eduarda | acao=escreveu o relatorio | valor=5446
linha=3215 | nome=Igor | acao=participou da aula | valor=2491
linha=3216 | nome=Ana | acao=otimizou o algoritmo | valor=9694
linha=3217 | nome=Vitor | acao=otimizou o algoritmo | valor=3535
linha=3218 | nome=Helena | acao=comparou as metricas | valor=6241
linha=3219 | nome=Gabriela | acao=participou da aula | valor=3745
linha=3220 | nome=Sofia | acao=estudou computacao | valor=7629
linha=3221 | nome=Lucas | acao=executou o benchmark | valor=5067
linha=3222 | nome=Natalia | acao=participou da aula | valor=1487
linha=3223 | nome=Ana | acao=estudou computacao | valor=8715
linha=3224 | nome=Karen | acao=comparou as metricas | valor=8535
linha=3225 | nome=Mariana | acao=estudou computacao | valor=9400
linha=3226 | nome=Karen | acao=analisou os resultados | valor=9129
linha=3227 | nome=Sofia | acao=analisou os resultados | valor=5731
linha=3228 | nome=Otavio | acao=otimizou o algoritmo | valor=5189
linha=3229 | nome=Otavio | acao=executou o benchmark | valor=6133
linha=3230 | nome=Joao | acao=comparou as metricas | valor=7607
linha=3231 | nome=Lucas | acao=otimizou o algoritmo | valor=7261
linha=3232 | nome=Bruno | acao=otimizou o algoritmo | valor=2219
linha=3233 | nome=Bruno | acao=comparou as metricas | valor=8579
linha=3234 | nome=Tiago | acao=participou da aula | valor=7535
linha=3235 | nome=Sofia | acao=escreveu o relatorio | valor=9399
linha=3236 | nome=Otavio | acao=estudou computacao | valor=6167
linha=3237 | nome=Sofia | acao=estudou computacao | valor=6170
linha=3238 | nome=Sofia | acao=escreveu o relatorio | valor=4277
linha=3239 | nome=Igor | acao=escreveu o relatorio | valor=6408
linha=3240 | nome=Eduarda | acao=escreveu o relatorio | valor=8843
linha=3241 | nome=Igor | acao=comparou as metricas | valor=3300
linha=3242 | nome=Sofia | acao=otimizou o algoritmo | valor=2897
linha=3243 | nome=Natalia | acao=comparou as metricas | valor=9855
linha=3244 | nome=Lucas | acao=otimizou o algoritmo | valor=1138
linha=3245 | nome=Igor | acao=executou o benchmark | valor=2228
linha=3246 | nome=Ana | acao=otimizou o algoritmo | valor=6831
linha=3247 | nome=Eduarda | acao=escreveu o relatorio | valor=7977
linha=3248 | nome=Felipe | acao=escreveu o relatorio | valor=3959
linha=3249 | nome=Tiago | acao=executou o benchmark | valor=1250
linha=3250 | nome=Vitor | acao=executou o benchmark | valor=2672
linha=3251 | nome=Bruno | acao=otimizou o algoritmo | valor=6421
linha=3252 | nome=Vitor | acao=escreveu o relatorio | valor=8538
linha=3253 | nome=Lucas | acao=participou da aula | valor=7629
linha=3254 | nome=Sofia | acao=estudou computacao | valor=3647
linha=3255 | nome=Mariana | acao=executou o benchmark | valor=6727
linha=3256 | nome=Karen | acao=analisou os resultados | valor=4349
linha=3257 | nome=Felipe | acao=otimizou o algoritmo | valor=2862
linha=3258 | nome=Felipe | acao=participou da aula | valor=8543
linha=3259 | nome=Ana | acao=analisou os resultados | valor=4463
linha=3260 | nome=Gabriela | acao=analisou os resultados | valor=7131
linha=3261 | nome=Gabriela | acao=fez um experimento | valor=2309
linha=3262 | nome=Felipe | acao=analisou os resultados | valor=4888
linha=3263 | nome=Mariana | acao=escreveu o relatorio | valor=3173
linha=3264 | nome=Felipe | acao=participou da aula | valor=5081
linha=3265 | nome=Joao | acao=executou o benchmark | valor=2433
linha=3266 | nome=Renata | acao=analisou os resultados | valor=1729
linha=3267 | nome=Vitor | acao=estudou computacao | valor=4796
linha=3268 | nome=Carlos | acao=fez um experimento | valor=9069
linha=3269 | nome=Sofia | acao=escreveu o relatorio | valor=3673
linha=3270 | nome=Eduarda | acao=comparou as metricas | valor=7632
linha=3271 | nome=Natalia | acao=estudou computacao | valor=7216
linha=3272 | nome=Tiago | acao=estudou computacao | valor=6460
linha=3273 | nome=Helena | acao=escreveu o relatorio | valor=5097
linha=3274 | nome=Mariana | acao=otimizou o algoritmo | valor=6324
linha=3275 | nome=Helena | acao=participou da aula | valor=4500
linha=3276 | nome=Sofia | acao=analisou os resultados | valor=3424
linha=3277 | nome=Ana | acao=estudou computacao | valor=4068
linha=3278 | nome=Mariana | acao=analisou os resultados | valor=9089
linha=3279 | nome=Otavio | acao=participou da aula | valor=2168
linha=3280 | nome=Lucas | acao=escreveu o relatorio | valor=5278
linha=3281 | nome=Tiago | acao=escreveu o relatorio | valor=1633
linha=3282 | nome=Igor | acao=escreveu o relatorio | valor=5207
linha=3283 | nome=Joao | acao=comparou as metricas | valor=2070
linha=3284 | nome=Karen | acao=estudou computacao | valor=9093
linha=3285 | nome=Gabriela | acao=comparou as metricas | valor=3443
linha=3286 | nome=Tiago | acao=comparou as metricas | valor=2408
linha=3287 | nome=Natalia | acao=escreveu o relatorio | valor=4073
linha=3288 | nome=Vitor | acao=analisou os resultados | valor=7221
linha=3289 | nome=Eduarda | acao=analisou os resultados | valor=6659
linha=3290 | nome=Felipe | acao=analisou os resultados | valor=5320
linha=3291 | nome=Ana | acao=analisou os resultados | valor=9690
linha=3292 | nome=Lucas | acao=otimizou o algoritmo | valor=2129
linha=3293 | nome=Helena | acao=comparou as metricas | valor=8274
linha=3294 | nome=Vitor | acao=otimizou o algoritmo | valor=8669
linha=3295 | nome=Natalia | acao=fez um experimento | valor=2516
linha=3296 | nome=Helena | acao=participou da aula | valor=8144
linha=3297 | nome=Vitor | acao=estudou computacao | valor=1911
linha=3298 | nome=Carlos | acao=estudou computacao | valor=9053
linha=3299 | nome=Karen | acao=participou da aula | valor=8630
linha=3300 | nome=Eduarda | acao=otimizou o algoritmo | valor=6525
linha=3301 | nome=Paulo | acao=estudou computacao | valor=6497
linha=3302 | nome=Daniela | acao=estudou computacao | valor=9127
linha=3303 | nome=Vitor | acao=otimizou o algoritmo | valor=6149
linha=3304 | nome=Vitor | acao=fez um experimento | valor=3207
linha=3305 | nome=Paulo | acao=escreveu o relatorio | valor=2703
linha=3306 | nome=Mariana | acao=analisou os resultados | valor=2165
linha=3307 | nome=Joao | acao=analisou os resultados | valor=3389
linha=3308 | nome=Vitor | acao=executou o benchmark | valor=7924
linha=3309 | nome=Vitor | acao=analisou os resultados | valor=9263
linha=3310 | nome=Vitor | acao=otimizou o algoritmo | valor=5883
linha=3311 | nome=Eduarda | acao=analisou os resultados | valor=1846
linha=3312 | nome=Helena | acao=estudou computacao | valor=2534
linha=3313 | nome=Bruno | acao=escreveu o relatorio | valor=2788
linha=3314 | nome=Tiago | acao=estudou computacao | valor=2198
linha=3315 | nome=Paulo | acao=analisou os resultados | valor=6804
linha=3316 | nome=Helena | acao=fez um experimento | valor=2826
linha=3317 | nome=Otavio | acao=otimizou o algoritmo | valor=9284
linha=3318 | nome=Joao | acao=fez um experimento | valor=4732
linha=3319 | nome=Tiago | acao=analisou os resultados | valor=2575
linha=3320 | nome=Gabriela | acao=estudou computacao | valor=6241
linha=3321 | nome=Ana | acao=otimizou o algoritmo | valor=5133
linha=3322 | nome=Tiago | acao=comparou as metricas | valor=5915
linha=3323 | nome=Daniela | acao=executou o benchmark | valor=4658
linha=3324 | nome=Bruno | acao=escreveu o relatorio | valor=4076
linha=3325 | nome=Karen | acao=fez um experimento | valor=5032
linha=3326 | nome=Igor | acao=otimizou o algoritmo | valor=1673
linha=3327 | nome=Lucas | acao=estudou computacao | valor=9960
linha=3328 | nome=Igor | acao=executou o benchmark | valor=2048
linha=3329 | nome=Mariana | acao=estudou computacao | valor=3854
linha=3330 | nome=Karen | acao=comparou as metricas | valor=5623
linha=3331 | nome=Sofia | acao=analisou os resultados | valor=3673
linha=3332 | nome=Daniela | acao=fez um experimento | valor=5724
linha=3333 | nome=Sofia | acao=escreveu o relatorio | valor=7304
linha=3334 | nome=Lucas | acao=executou o benchmark | valor=2114
linha=3335 | nome=Paulo | acao=participou da aula | valor=8595
linha=3336 | nome=Mariana | acao=fez um experimento | valor=7107
linha=3337 | nome=Helena | acao=escreveu o relatorio | valor=3860
linha=3338 | nome=Igor | acao=participou da aula | valor=3032
linha=3339 | nome=Mariana | acao=participou da aula | valor=1108
linha=3340 | nome=Vitor | acao=analisou os resultados | valor=6482
linha=3341 | nome=Bruno | acao=escreveu o relatorio | valor=9330
linha=3342 | nome=Carlos | acao=estudou computacao | valor=6395
linha=3343 | nome=Carlos | acao=otimizou o algoritmo | valor=9332
linha=3344 | nome=Otavio | acao=executou o benchmark | valor=8727
linha=3345 | nome=Otavio | acao=participou da aula | valor=7901
linha=3346 | nome=Otavio | acao=otimizou o algoritmo | valor=6284
linha=3347 | nome=Natalia | acao=participou da aula | valor=7976
linha=3348 | nome=Igor | acao=escreveu o relatorio | valor=5420
linha=3349 | nome=Gabriela | acao=estudou computacao | valor=3181
linha=3350 | nome=Helena | acao=otimizou o algoritmo | valor=9591
linha=3351 | nome=Carlos | acao=executou o benchmark | valor=8978
linha=3352 | nome=Joao | acao=comparou as metricas | valor=4143
linha=3353 | nome=Otavio | acao=otimizou o algoritmo | valor=4186
linha=3354 | nome=Lucas | acao=escreveu o relatorio | valor=7310
linha=3355 | nome=Carlos | acao=executou o benchmark | valor=6165
linha=3356 | nome=Sofia | acao=executou o benchmark | valor=6334
linha=3357 | nome=Bruno | acao=participou da aula | valor=7028
linha=3358 | nome=Joao | acao=comparou as metricas | valor=9661
linha=3359 | nome=Eduarda | acao=participou da aula | valor=7709
linha=3360 | nome=Carlos | acao=otimizou o algoritmo | valor=7036
linha=3361 | nome=Felipe | acao=analisou os resultados | valor=2815
linha=3362 | nome=Helena | acao=fez um experimento | valor=4442
linha=3363 | nome=Felipe | acao=participou da aula | valor=2348
linha=3364 | nome=Daniela | acao=participou da aula | valor=6250
linha=3365 | nome=Mariana | acao=analisou os resultados | valor=1418
linha=3366 | nome=Renata | acao=comparou as metricas | valor=8614
linha=3367 | nome=Daniela | acao=executou o benchmark | valor=6848
linha=3368 | nome=Paulo | acao=estudou computacao | valor=8100
linha=3369 | nome=Paulo | acao=executou o benchmark | valor=9583
linha=3370 | nome=Otavio | acao=comparou as metricas | valor=2972
linha=3371 | nome=Joao | acao=participou da aula | valor=3488
linha=3372 | nome=Carlos | acao=escreveu o relatorio | valor=5105
linha=3373 | nome=Otavio | acao=participou da aula | valor=8253
linha=3374 | nome=Karen | acao=fez um experimento | valor=5980
linha=3375 | nome=Karen | acao=escreveu o relatorio | valor=7150
linha=3376 | nome=Ana | acao=comparou as metricas | valor=1606
linha=3377 | nome=Igor | acao=participou da aula | valor=4873
linha=3378 | nome=Eduarda | acao=executou o benchmark | valor=7005
linha=3379 | nome=Joao | acao=otimizou o algoritmo | valor=1687
linha=3380 | nome=Eduarda | acao=executou o benchmark | valor=3872
linha=3381 | nome=Mariana | acao=otimizou o algoritmo | valor=4789
linha=3382 | nome=Eduarda | acao=otimizou o algoritmo | valor=1889
linha=3383 | nome=Joao | acao=comparou as metricas | valor=2939
linha=3384 | nome=Felipe | acao=escreveu o relatorio | valor=8127
linha=3385 | nome=Sofia | acao=estudou computacao | valor=7853
linha=3386 | nome=Gabriela | acao=otimizou o algoritmo | valor=8084
linha=3387 | nome=Joao | acao=fez um experimento | valor=5953
linha=3388 | nome=Mariana | acao=estudou computacao | valor=9309
linha=3389 | nome=Paulo | acao=otimizou o algoritmo | valor=5960
linha=3390 | nome=Sofia | acao=executou o benchmark | valor=8338
linha=3391 | nome=Tiago | acao=executou o benchmark | valor=9415
linha=3392 | nome=Paulo | acao=fez um experimento | valor=7129
linha=3393 | nome=Joao | acao=executou o benchmark | valor=7173
linha=3394 | nome=Natalia | acao=escreveu o relatorio | valor=6407
linha=3395 | nome=Helena | acao=estudou computacao | valor=5015
linha=3396 | nome=Carlos | acao=fez um experimento | valor=3480
linha=3397 | nome=Natalia | acao=estudou computacao | valor=6905
linha=3398 | nome=Vitor | acao=analisou os resultados | valor=9453
linha=3399 | nome=Natalia | acao=analisou os resultados | valor=4408
linha=3400 | nome=Mariana | acao=comparou as metricas | valor=8154
linha=3401 | nome=Igor | acao=analisou os resultados | valor=1038
linha=3402 | nome=Helena | acao=participou da aula | valor=8599
linha=3403 | nome=Tiago | acao=executou o benchmark | valor=8585
linha=3404 | nome=Otavio | acao=estudou computacao | valor=1331
linha=3405 | nome=Natalia | acao=otimizou o algoritmo | valor=2137
linha=3406 | nome=Ana | acao=analisou os resultados | valor=3798
linha=3407 | nome=Mariana | acao=estudou computacao | valor=9508
linha=3408 | nome=Ana | acao=escreveu o relatorio | valor=2769
linha=3409 | nome=Bruno | acao=escreveu o relatorio | valor=1997
linha=3410 | nome=Eduarda | acao=executou o benchmark | valor=2376
linha=3411 | nome=Daniela | acao=participou da aula | valor=8376
linha=3412 | nome=Joao | acao=analisou os resultados | valor=9705
linha=3413 | nome=Bruno | acao=participou da aula | valor=6422
linha=3414 | nome=Igor | acao=otimizou o algoritmo | valor=1700
linha=3415 | nome=Joao | acao=participou da aula | valor=2798
linha=3416 | nome=Igor | acao=participou da aula | valor=5479
