linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=7002
linha=3102 | nome=Vitor | acao=analisou os resultados | valor=9044
linha=3103 | nome=Vitor | acao=fez um experimento | valor=2014
linha=3104 | nome=Joao | acao=participou da aula | valor=7601
linha=3105 | nome=Tiago | acao=fez um experimento | valor=4263
linha=3106 | nome=Felipe | acao=otimizou o algoritmo | valor=7613
linha=3107 | nome=Paulo | acao=comparou as metricas | valor=7397
linha=3108 | nome=Mariana | acao=participou da aula | valor=4574
linha=3109 | nome=Karen | acao=fez um experimento | valor=8324
linha=3110 | nome=Helena | acao=executou o benchmark | valor=9400
linha=3111 | nome=Paulo | acao=fez um experimento | valor=8387
linha=3112 | nome=Sofia | acao=executou o benchmark | valor=3026
linha=3113 | nome=Igor | acao=fez um experimento | valor=7572
linha=3114 | nome=Vitor | acao=otimizou o algoritmo | valor=2602
linha=3115 | nome=Felipe | acao=fez um experimento | valor=4899
linha=3116 | nome=Renata | acao=fez um experimento | valor=9763
linha=3117 | nome=Lucas | acao=fez um experimento | valor=4638
linha=3118 | nome=Felipe | acao=participou da aula | valor=4745
linha=3119 | nome=Carlos | acao=executou o benchmark | valor=8177
linha=3120 | nome=Daniela | acao=otimizou o algoritmo | valor=6775
linha=3121 | nome=Sofia | acao=estudou computacao | valor=8017
linha=3122 | nome=Sofia | acao=otimizou o algoritmo | valor=4967
linha=3123 | nome=Igor | acao=analisou os resultados | valor=7264
linha=3124 | nome=Carlos | acao=participou da aula | valor=7617
linha=3125 | nome=Sofia | acao=comparou as metricas | valor=9082
linha=3126 | nome=Karen | acao=executou o benchmark | valor=1510
linha=3127 | nome=Gabriela | acao=escreveu o relatorio | valor=1982
linha=3128 | nome=Joao | acao=estudou computacao | valor=7816
linha=3129 | nome=Bruno | acao=otimizou o algoritmo | valor=1622
linha=3130 | nome=Paulo | acao=executou o benchmark | valor=2524
linha=3131 | nome=Natalia | acao=participou da aula | valor=3692
linha=3132 | nome=Felipe | acao=escreveu o relatorio | valor=4956
linha=3133 | nome=Renata | acao=fez um experimento | valor=5442
linha=3134 | nome=Tiago | acao=executou o benchmark | valor=3276
linha=3135 | nome=Lucas | acao=fez um experimento | valor=3435
linha=3136 | nome=Vitor | acao=executou o benchmark | valor=7416
linha=3137 | nome=Paulo | acao=fez um experimento | valor=8150
linha=3138 | nome=Helena | acao=executou o benchmark | valor=8326
linha=3139 | nome=Mariana | acao=escreveu o relatorio | valor=2560
linha=3140 | nome=Daniela | acao=otimizou o algoritmo | valor=8703
linha=3141 | nome=Daniela | acao=analisou os resultados | valor=6441
linha=3142 | nome=Lucas | acao=escreveu o relatorio | valor=5236
linha=3143 | nome=Lucas | acao=participou da aula | valor=1553
linha=3144 | nome=Sofia | acao=comparou as metricas | valor=7132
linha=3145 | nome=Otavio | acao=escreveu o relatorio | valor=4694
linha=3146 | nome=Otavio | acao=participou da aula | valor=7450
linha=3147 | nome=Helena | acao=analisou os resultados | valor=8360
linha=3148 | nome=Paulo | acao=estudou computacao | valor=1929
linha=3149 | nome=Natalia | acao=escreveu o relatorio | valor=8789
linha=3150 | nome=Otavio | acao=fez um experimento | valor=1632
linha=3151 | nome=Carlos | acao=executou o benchmark | valor=6253
linha=3152 | nome=Helena | acao=otimizou o algoritmo | valor=9123
linha=3153 | nome=Mariana | acao=estudou computacao | valor=3114
linha=3154 | nome=Helena | acao=estudou computacao | valor=1021
linha=3155 | nome=Karen | acao=fez um experimento | valor=9105
linha=3156 | nome=Igor | acao=otimizou o algoritmo | valor=2497
linha=3157 | nome=Carlos | acao=escreveu o relatorio | valor=8729
linha=3158 | nome=Daniela | acao=escreveu o relatorio | valor=9200
linha=3159 | nome=Mariana | acao=estudou computacao | valor=8904
linha=3160 | nome=Renata | acao=participou da aula | valor=3718
linha=3161 | nome=Tiago | acao=fez um experimento | valor=2955
linha=3162 | nome=Gabriela | acao=escreveu o relatorio | valor=2288
linha=3163 | nome=Helena | acao=analisou os resultados | valor=6310
linha=3164 | nome=Eduarda | acao=estudou computacao | valor=1029
linha=3165 | nome=Igor | acao=analisou os resultados | valor=2276
linha=3166 | nome=Tiago | acao=otimizou o algoritmo | valor=3143
linha=3167 | nome=Eduarda | acao=analisou os resultados | valor=8844
linha=3168 | nome=Gabriela | acao=comparou as metricas | valor=6114
linha=3169 | nome=Helena | acao=escreveu o relatorio | valor=6094
linha=3170 | nome=Tiago | acao=fez um experimento | valor=8341
linha=3171 | nome=Carlos | acao=participou da aula | valor=8934
linha=3172 | nome=Gabriela | acao=analisou os resultados | valor=4327
linha=3173 | nome=Eduarda | acao=executou o benchmark | valor=9153
linha=3174 | nome=Felipe | acao=fez um experimento | valor=6721
linha=3175 | nome=Tiago | acao=executou o benchmark | valor=1855
linha=3176 | nome=Felipe | acao=estudou computacao | valor=4974
linha=3177 | nome=Mariana | acao=fez um experimento | valor=8283
linha=3178 | nome=Renata | acao=participou da aula | valor=1477
linha=3179 | nome=Lucas | acao=fez um experimento | valor=4672
linha=3180 | nome=Igor | acao=executou o benchmark | valor=3781
linha=3181 | nome=Natalia | acao=comparou as metricas | valor=4117
linha=3182 | nome=Lucas | acao=comparou as metricas | valor=7243
linha=3183 | nome=Sofia | acao=escreveu o relatorio | valor=5754
linha=3184 | nome=Carlos | acao=analisou os resultados | valor=8268
linha=3185 | nome=Vitor | acao=fez um experimento | valor=3801
linha=3186 | nome=Helena | acao=escreveu o relatorio | valor=5892
linha=3187 | nome=Eduarda | acao=analisou os resultados | valor=8782
linha=3188 | nome=Bruno | acao=comparou as metricas | valor=4467
linha=3189 | nome=Gabriela | acao=analisou os resultados | valor=9187
linha=3190 | nome=Sofia | acao=executou o benchmark | valor=1560
linha=3191 | nome=Gabriela | acao=escreveu o relatorio | valor=5069
linha=3192 | nome=Tiago | acao=analisou os resultados | valor=6384
linha=3193 | nome=Carlos | acao=analisou os resultados | valor=3018
linha=3194 | nome=Igor | acao=otimizou o algoritmo | valor=9568
linha=3195 | nome=Sofia | acao=fez um experimento | valor=6368
linha=3196 | nome=Natalia | acao=fez um experimento | valor=6652
linha=3197 | nome=Daniela | acao=executou o benchmark | valor=7043
linha=3198 | nome=Renata | acao=comparou as metricas | valor=6736
linha=3199 | nome=Paulo | acao=executou o benchmark | valor=6870
linha=3200 | nome=Renata | acao=comparou as metricas | valor=7470
linha=3201 | nome=Joao | acao=fez um experimento | valor=2851
linha=3202 | nome=Lucas | acao=otimizou o algoritmo | valor=8609
linha=3203 | nome=Eduarda | acao=otimizou o algoritmo | valor=1949
linha=3204 | nome=Bruno | acao=comparou as metricas | valor=3128
linha=3205 | nome=Igor | acao=participou da aula | valor=1374
linha=3206 | nome=Karen | acao=executou o benchmark | valor=3731
linha=3207 | nome=Helena | acao=participou da aula | valor=2126
linha=3208 | nome=Mariana | acao=analisou os resultados | valor=5343
linha=3209 | nome=Paulo | acao=fez um experimento | valor=1114
linha=3210 | nome=Felipe | acao=fez um experimento | valor=8791
linha=3211 | nome=Igor | acao=otimizou o algoritmo | valor=2930
linha=3212 | nome=Tiago | acao=executou o benchmark | valor=2508
linha=3213 | nome=Otavio | acao=otimizou o algoritmo | valor=3527
linha=3214 | nome=Ana | acao=participou da aula | valor=1251
linha=3215 | nome=Igor | acao=otimizou o algoritmo | valor=5731
linha=3216 | nome=Helena | acao=participou da aula | valor=5716
linha=3217 | nome=Carlos | acao=analisou os resultados | valor=5701
linha=3218 | nome=Lucas | acao=comparou as metricas | valor=3379
linha=3219 | nome=Helena | acao=analisou os resultados | valor=8367
linha=3220 | nome=Mariana | acao=escreveu o relatorio | valor=1087
linha=3221 | nome=Karen | acao=fez um experimento | valor=2175
linha=3222 | nome=Gabriela | acao=otimizou o algoritmo | valor=4046
linha=3223 | nome=Daniela | acao=otimizou o algoritmo | valor=9017
linha=3224 | nome=Gabriela | acao=executou o benchmark | valor=6123
linha=3225 | nome=Lucas | acao=estudou computacao | valor=3869
linha=3226 | nome=Eduarda | acao=analisou os resultados | valor=4793
linha=3227 | nome=Natalia | acao=fez um experimento | valor=5500
linha=3228 | nome=Natalia | acao=participou da aula | valor=4678
linha=3229 | nome=Karen | acao=comparou as metricas | valor=2609
linha=3230 | nome=Sofia | acao=fez um experimento | valor=5620
linha=3231 | nome=Carlos | acao=analisou os resultados | valor=1312
linha=3232 | nome=Paulo | acao=comparou as metricas | valor=2158
linha=3233 | nome=Ana | acao=analisou os resultados | valor=2345
linha=3234 | nome=Gabriela | acao=estudou computacao | valor=1328
linha=3235 | nome=Carlos | acao=estudou computacao | valor=9823
linha=3236 | nome=Otavio | acao=escreveu o relatorio | valor=7942
linha=3237 | nome=Paulo | acao=analisou os resultados | valor=9640
linha=3238 | nome=Karen | acao=estudou computacao | valor=8733
linha=3239 | nome=Otavio | acao=comparou as metricas | valor=2218
linha=3240 | nome=Bruno | acao=escreveu o relatorio | valor=4143
linha=3241 | nome=Felipe | acao=analisou os resultados | valor=5694
linha=3242 | nome=Gabriela | acao=otimizou o algoritmo | valor=7555
linha=3243 | nome=Ana | acao=fez um experimento | valor=5942
linha=3244 | nome=Daniela | acao=comparou as metricas | valor=1456
linha=3245 | nome=Renata | acao=executou o benchmark | valor=7997
linha=3246 | nome=Tiago | acao=estudou computacao | valor=1212
linha=3247 | nome=Natalia | acao=estudou computacao | valor=8085
linha=3248 | nome=Sofia | acao=participou da aula | valor=7221
linha=3249 | nome=Carlos | acao=otimizou o algoritmo | valor=6041
linha=3250 | nome=Vitor | acao=participou da aula | valor=3165
linha=3251 | nome=Vitor | acao=estudou computacao | valor=7753
linha=3252 | nome=Mariana | acao=otimizou o algoritmo | valor=6156
linha=3253 | nome=Otavio | acao=analisou os resultados | valor=2483
linha=3254 | nome=Sofia | acao=fez um experimento | valor=7420
linha=3255 | nome=Mariana | acao=participou da aula | valor=2999
linha=3256 | nome=Ana | acao=participou da aula | valor=9078
linha=3257 | nome=Ana | acao=participou da aula | valor=4949
linha=3258 | nome=Renata | acao=comparou as metricas | valor=5551
linha=3259 | nome=Ana | acao=otimizou o algoritmo | valor=8381
linha=3260 | nome=Daniela | acao=fez um experimento | valor=7495
linha=3261 | nome=Daniela | acao=otimizou o algoritmo | valor=4744
linha=3262 | nome=Felipe | acao=comparou as metricas | valor=9852
linha=3263 | nome=Felipe | acao=participou da aula | valor=2940
linha=3264 | nome=Mariana | acao=comparou as metricas | valor=2079
linha=3265 | nome=Tiago | acao=otimizou o algoritmo | valor=6784
linha=3266 | nome=Bruno | acao=analisou os resultados | valor=5573
linha=3267 | nome=Ana | acao=executou o benchmark | valor=3078
linha=3268 | nome=Mariana | acao=estudou computacao | valor=6740
linha=3269 | nome=Gabriela | acao=otimizou o algoritmo | valor=5814
linha=3270 | nome=Natalia | acao=estudou computacao | valor=3811
linha=3271 | nome=Eduarda | acao=analisou os resultados | valor=5438
linha=3272 | nome=Gabriela | acao=fez um experimento | valor=4840
linha=3273 | nome=Bruno | acao=escreveu o relatorio | valor=7291
linha=3274 | nome=Igor | acao=analisou os resultados | valor=1206
linha=3275 | nome=Otavio | acao=estudou computacao | valor=6533
linha=3276 | nome=Daniela | acao=otimizou o algoritmo | valor=4400
linha=3277 | nome=Helena | acao=fez um experimento | valor=9721
linha=3278 | nome=Sofia | acao=estudou computacao | valor=2657
linha=3279 | nome=Eduarda | acao=executou o benchmark | valor=3224
linha=3280 | nome=Eduarda | acao=fez um experimento | valor=9366
linha=3281 | nome=Carlos | acao=participou da aula | valor=2631
linha=3282 | nome=Karen | acao=analisou os resultados | valor=9065
linha=3283 | nome=Renata | acao=analisou os resultados | valor=1873
linha=3284 | nome=Ana | acao=participou da aula | valor=5137
linha=3285 | nome=Lucas | acao=estudou computacao | valor=4409
linha=3286 | nome=Sofia | acao=comparou as metricas | valor=9105
linha=3287 | nome=Ana | acao=fez um experimento | valor=1564
linha=3288 | nome=Vitor | acao=participou da aula | valor=5589
linha=3289 | nome=Bruno | acao=estudou computacao | valor=2904
linha=3290 | nome=Sofia | acao=participou da aula | valor=9217
linha=3291 | nome=Daniela | acao=comparou as metricas | valor=4328
linha=3292 | nome=Mariana | acao=otimizou o algoritmo | valor=3115
linha=3293 | nome=Natalia | acao=comparou as metricas | valor=7307
linha=3294 | nome=Sofia | acao=comparou as metricas | valor=5552
linha=3295 | nome=Eduarda | acao=participou da aula | valor=3506
linha=3296 | nome=Joao | acao=participou da aula | valor=4968
linha=3297 | nome=Helena | acao=executou o benchmark | valor=8171
linha=3298 | nome=Felipe | acao=escreveu o relatorio | valor=7779
linha=3299 | nome=Igor | acao=otimizou o algoritmo | valor=1451
linha=3300 | nome=Daniela | acao=comparou as metricas | valor=4162
linha=3301 | nome=Otavio | acao=estudou computacao | valor=2780
linha=3302 | nome=Igor | acao=estudou computacao | valor=6003
linha=3303 | nome=Vitor | acao=otimizou o algoritmo | valor=3885
linha=3304 | nome=Paulo | acao=analisou os resultados | valor=8129
linha=3305 | nome=Renata | acao=escreveu o relatorio | valor=1052
linha=3306 | nome=Karen | acao=participou da aula | valor=8266
linha=3307 | nome=Eduarda | acao=participou da aula | valor=8286
linha=3308 | nome=Vitor | acao=comparou as metricas | valor=4980
linha=3309 | nome=Bruno | acao=otimizou o algoritmo | valor=3726
linha=3310 | nome=Sofia | acao=escreveu o relatorio | valor=8093
linha=3311 | nome=Tiago | acao=analisou os resultados | valor=3053
linha=3312 | nome=Mariana | acao=escreveu o relatorio | valor=8317
linha=3313 | nome=Gabriela | acao=participou da aula | valor=6885
linha=3314 | nome=Tiago | acao=participou da aula | valor=2997
linha=3315 | nome=Mariana | acao=executou o benchmark | valor=5330
linha=3316 | nome=Natalia | acao=fez um experimento | valor=9332
linha=3317 | nome=Mariana | acao=fez um experimento | valor=3609
linha=3318 | nome=Igor | acao=estudou computacao | valor=1076
linha=3319 | nome=Daniela | acao=participou da aula | valor=1857
linha=3320 | nome=Natalia | acao=otimizou o algoritmo | valor=3786
linha=3321 | nome=Mariana | acao=participou da aula | valor=3609
linha=3322 | nome=Igor | acao=executou o benchmark | valor=2527
linha=3323 | nome=Natalia | acao=participou da aula | valor=2159
linha=3324 | nome=Lucas | acao=escreveu o relatorio | valor=1321
linha=3325 | nome=Sofia | acao=comparou as metricas | valor=9179
linha=3326 | nome=Ana | acao=fez um experimento | valor=3990
linha=3327 | nome=Mariana | acao=fez um experimento | valor=3605
linha=3328 | nome=Joao | acao=analisou os resultados | valor=3166
linha=3329 | nome=Paulo | acao=executou o benchmark | valor=2588
linha=3330 | nome=Tiago | acao=otimizou o algoritmo | valor=1753
linha=3331 | nome=Karen | acao=analisou os resultados | valor=4241
linha=3332 | nome=Lucas | acao=fez um experimento | valor=4210
linha=3333 | nome=Renata | acao=escreveu o relatorio | valor=6892
linha=3334 | nome=Gabriela | acao=participou da aula | valor=6686
linha=3335 | nome=Mariana | acao=participou da aula | valor=1331
linha=3336 | nome=Helena | acao=fez um experimento | valor=7036
linha=3337 | nome=Eduarda | acao=participou da aula | valor=4943
linha=3338 | nome=Helena | acao=otimizou o algoritmo | valor=6511
linha=3339 | nome=Daniela | acao=comparou as metricas | valor=7259
linha=3340 | nome=Igor | acao=executou o benchmark | valor=5664
linha=3341 | nome=Otavio | acao=escreveu o relatorio | valor=3214
linha=3342 | nome=Igor | acao=fez um experimento | valor=8816
linha=3343 | nome=Sofia | acao=analisou os resultados | valor=8948
linha=3344 | nome=Helena | acao=escreveu o relatorio | valor=3815
linha=3345 | nome=Renata | acao=estudou computacao | valor=7776
linha=3346 | nome=Karen | acao=fez um experimento | valor=4156
linha=3347 | nome=Mariana | acao=executou o benchmark | valor=7805
linha=3348 | nome=Eduarda | acao=fez um experimento | valor=1048
linha=3349 | nome=Joao | acao=participou da aula | valor=5719
linha=3350 | nome=Bruno | acao=analisou os resultados | valor=5871
linha=3351 | nome=Sofia | acao=executou o benchmark | valor=6629
linha=3352 | nome=Renata | acao=executou o benchmark | valor=2780
linha=3353 | nome=Paulo | acao=otimizou o algoritmo | valor=9681
linha=3354 | nome=Lucas | acao=analisou os resultados | valor=1138
linha=3355 | nome=Paulo | acao=executou o benchmark | valor=8368
linha=3356 | nome=Renata | acao=fez um experimento | valor=2355
